,Property,Price_Range,Location,Agency,Unit,Unit_Price (euro),Rooms,Area (squared meter),Bathrooms,Stage
2430,"Appartement 3 chambres neuf, premier étage, Gare, Luxembourg","€ 2,098,107",Luxembourg,New Immo,"Appartement 3 chambres neuf, premier étage, Gare, Luxembourg",2098107,3,153,1,1
2431,"Appartement 3 chambres neuf, premier étage, Gare, Luxembourg","€ 2,180,231",Luxembourg,New Immo,"Appartement 3 chambres neuf, premier étage, Gare, Luxembourg",2180231,3,142,1,1
2432,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,118,929",Lorentzweiler,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler",1118929,2,97,,T
2433,"Appartement 2 chambres neuf, deuxième étage, Lorentzweiler, Lorentzweiler","€ 1,007,108",Lorentzweiler,New Immo,"Appartement 2 chambres neuf, deuxième étage, Lorentzweiler, Lorentzweiler",1007108,2,97,,2
2434,"Appartement 2 chambres deuxième étage, Schuttrange, Schuttrange","€ 745,000",Schuttrange,New Immo,"Appartement 2 chambres deuxième étage, Schuttrange, Schuttrange",745000,2,70,,2
2435,"Penthouse neuf, 207 m², Oberanven, Rameldange, Hostert, Niederanven","€ 2,887,195",Niederanven,New Immo,"Penthouse neuf, 207 m², Oberanven, Rameldange, Hostert, Niederanven",2887195,4,207,1,2
2436,"Studio à vendre, Merl","€ 707,149",Luxembourg,New Immo,"Studio à vendre, Merl",707149,,49,,
2437,"Appartement 3 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","€ 1,339,695",Niederanven,New Immo,"Appartement 3 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven",1339695,3,100,,1
2438,Appartements dans programme neuf à Schifflange,"€ 942,609 - € 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange",942609,3,112,,1
2439,Appartements dans programme neuf à Schifflange,"€ 942,609 - € 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange",943741,3,115,,2
2440,Appartements dans programme neuf à Schifflange,"€ 942,609 - € 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange",955349,3,115,,3
2441,Appartements dans programme neuf à Schifflange,"€ 942,609 - € 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange",984064,3,123,,1
2442,Appartements dans programme neuf à Schifflange,"€ 942,609 - € 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange",986440,3,123,,2
2443,Appartements dans programme neuf à Schifflange,"€ 942,609 - € 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange",997520,3,123,,3
2444,"Appartement 3 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","€ 1,555,268",Niederanven,New Immo,"Appartement 3 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven",1555268,3,124,,1
2445,Appartements dans programme neuf à Luxembourg,"€ 1,196,662 - € 1,219,759",Luxembourg,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Rollingergrund, Luxembourg",1196662,3,105,1,1
2446,Appartements dans programme neuf à Luxembourg,"€ 1,196,662 - € 1,219,759",Luxembourg,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Rollingergrund, Luxembourg",1219759,3,105,1,T
2447,"Appartement 1 chambre neuf, premier étage, Cessange, Luxembourg","€ 992,926",Luxembourg,New Immo,"Appartement 1 chambre neuf, premier étage, Cessange, Luxembourg",992926,1,68,1,1
2448,Triplex dans programme neuf à Luxembourg,"€ 1,708,247 - € 1,744,474",Luxembourg,New Immo,"Triplex à vendre, Weimerskirch, Luxembourg",1708247,3,158,2,
2449,Triplex dans programme neuf à Luxembourg,"€ 1,708,247 - € 1,744,474",Luxembourg,New Immo,"Triplex à vendre, Weimerskirch, Luxembourg",1744474,3,153,1,
2450,"Appartement 1 chambre neuf, rez-de-chaussée, Kehlen, Kehlen","€ 696,753",Kehlen,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Kehlen, Kehlen",696753,1,65,,T
2451,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 928,436",Kehlen,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen",928436,2,91,,T
2452,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen","€ 953,515",Kehlen,New Immo,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen",953515,2,95,,1
2453,"Appartement 2 chambres neuf, deuxième étage, Kehlen, Kehlen","€ 893,697",Kehlen,New Immo,"Appartement 2 chambres neuf, deuxième étage, Kehlen, Kehlen",893697,2,85,,2
2454,"Appartement 2 chambres neuf, deuxième étage, Kehlen, Kehlen","€ 854,969",Kehlen,New Immo,"Appartement 2 chambres neuf, deuxième étage, Kehlen, Kehlen",854969,2,84,,2
2455,"Appartement 2 chambres neuf, troisième étage, Cessange, Luxembourg","€ 1,048,403",Luxembourg,New Immo,"Appartement 2 chambres neuf, troisième étage, Cessange, Luxembourg",1048403,2,76,1,3
2456,"Appartement 2 chambres neuf, premier étage, Cessange, Luxembourg","€ 857,761",Luxembourg,New Immo,"Appartement 2 chambres neuf, premier étage, Cessange, Luxembourg",857761,2,56,1,1
2457,"Appartement 1 chambre neuf, deuxième étage, Cessange, Luxembourg","€ 617,609",Luxembourg,New Immo,"Appartement 1 chambre neuf, deuxième étage, Cessange, Luxembourg",617609,1,41,1,2
2458,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 1,383,299",Luxembourg,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg",1383299,2,96,1,T
2459,"Appartement 3 chambres neuf, premier étage, Schifflange, Schifflange","€ 942,609",Schifflange,New Immo,"Appartement 3 chambres neuf, premier étage, Schifflange, Schifflange",942609,3,112,,1
2460,"Appartement 3 chambres neuf, deuxième étage, Schifflange, Schifflange","€ 986,440",Schifflange,New Immo,"Appartement 3 chambres neuf, deuxième étage, Schifflange, Schifflange",986440,3,123,,2
2461,"Appartement 3 chambres neuf, troisième étage, Schifflange, Schifflange","€ 955,349",Schifflange,New Immo,"Appartement 3 chambres neuf, troisième étage, Schifflange, Schifflange",955349,3,115,,3
2462,"Appartement 3 chambres neuf, deuxième étage, Schifflange, Schifflange","€ 943,741",Schifflange,New Immo,"Appartement 3 chambres neuf, deuxième étage, Schifflange, Schifflange",943741,3,115,,2
2463,"Appartement 2 chambres neuf, deuxième étage, Kehlen, Kehlen","€ 976,726",Kehlen,New Immo,"Appartement 2 chambres neuf, deuxième étage, Kehlen, Kehlen",976726,2,95,,2
2464,"Appartement 3 chambres neuf, troisième étage, Schifflange, Schifflange","€ 931,919",Schifflange,New Immo,"Appartement 3 chambres neuf, troisième étage, Schifflange, Schifflange",931919,3,114,,3
2465,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,390,000",Mamer,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer",1390000,3,131,2,T
2466,"Appartement 3 chambres neuf, troisième étage, Schifflange, Schifflange","€ 997,520",Schifflange,New Immo,"Appartement 3 chambres neuf, troisième étage, Schifflange, Schifflange",997520,3,123,,3
2467,"Appartement 3 chambres neuf, premier étage, Schifflange, Schifflange","€ 984,064",Schifflange,New Immo,"Appartement 3 chambres neuf, premier étage, Schifflange, Schifflange",984064,3,123,,1
2468,Appartements dans programme neuf à Esch-sur-Alzette,"€ 434,902 - € 465,048",Esch-sur-Alzette,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette",434902,1,39,1,2
2469,Appartements dans programme neuf à Esch-sur-Alzette,"€ 434,902 - € 465,048",Esch-sur-Alzette,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette",465048,1,38,1,1
2470,"Appartement 3 chambres deuxième étage, Al-Esch, Esch-sur-Alzette","€ 685,000",Esch-sur-Alzette,New Immo,"Appartement 3 chambres deuxième étage, Al-Esch, Esch-sur-Alzette",685000,3,100,,2
2471,"Studio à vendre, Limpertsberg","€ 438,000",Luxembourg,New Immo,"Studio à vendre, Limpertsberg",438000,,25,,
2472,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 799,000",Mondercange,CASAvitae Sàrl,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange",799000,2,87,1,1
2473,"Duplex à vendre, Al-Esch","€ 595,000",Esch-sur-Alzette,CASAvitae Sàrl,"Duplex à vendre, Al-Esch",595000,2,,1,
2474,"Penthouse neuf, 197 m², Limpertsberg, Luxembourg","€ 2,750,000",Luxembourg,CASAvitae Sàrl,"Penthouse neuf, 197 m², Limpertsberg, Luxembourg",2750000,3,197,3,4
2475,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,295,000",Luxembourg,Immobelle,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg",1295000,2,106,1,2
2476,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange","€ 875,000",Hesperange,Immobelle,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange",875000,2,87,,2
2477,"Appartement 1 chambre excellent état, deuxième étage, Ville Haute, Luxembourg","€ 549,000",Luxembourg,KSI Immobilière,"Appartement 1 chambre excellent état, deuxième étage, Ville Haute, Luxembourg",549000,1,32,,2
2478,"Maison individuelle 360 m², excellent état, Leudelange, Leudelange","€ 2,785,000",Leudelange,HOUSE DREAM SARL,"Maison individuelle 360 m², excellent état, Leudelange, Leudelange",2785000,5,360,3,
2479,"Duplex à vendre, Strassen","€ 1,375,000",Strassen,RE/MAX IMMO EVOLUTION,"Duplex à vendre, Strassen",1375000,4,170,2,
2480,"Maison individuelle 180 m², Belvaux, Sanem","€ 1,080,000",Sanem,Nextimmo,"Maison individuelle 180 m², Belvaux, Sanem",1080000,4,180,2,
2481,"Villa indépendante 340 m², Berchem, Roeser","€ 3,290,000",Roeser,Nextimmo,"Villa indépendante 340 m², Berchem, Roeser",3290000,3,340,3,
2482,"Appartement 3 chambres rue de France, Belvaux, Sanem","€ 900,000",Sanem,Accord Immobilière SA,"Appartement 3 chambres rue de France, Belvaux, Sanem",900000,3,102,2,1
2483,Appartements dans programme neuf à Pétange,"€ 648,000",Pétange,Accord Immobilière SA,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange",648000,2,94,1,3
2484,"Duplex à vendre, Cents","€ 1,655,000",Luxembourg,Accord Immobilière SA,"Duplex à vendre, Cents",1655000,2,144,1,
2485,"Duplex à vendre, Goetzingen, Windhof","€ 1,200,000",Koerich,Accord Immobilière SA,"Duplex à vendre, Goetzingen, Windhof",1200000,3,131,2,
2486,"Duplex à vendre, Mondercange","€ 620,000",Mondercange,GORETIMMO,"Duplex à vendre, Mondercange",620000,1,102,1,
2487,"Maison jumelée / mitoyenne 140 m², excellent état, Belval, Esch-sur-Alzette","€ 885,000",Esch-sur-Alzette,MAVE IMMO,"Maison jumelée / mitoyenne 140 m², excellent état, Belval, Esch-sur-Alzette",885000,4,140,1,
2488,"Maison jumelée / mitoyenne rue du X septembre, Strassen, Strassen","€ 2,266,600",Strassen,Immo Home Project (IHP),"Maison jumelée / mitoyenne rue du X septembre, Strassen, Strassen",2266600,4,224,2,
2489,"Penthouse 52 route d'Arlon, Mamer, Mamer","€ 1,450,000",Mamer,Immo Home Project (IHP),"Penthouse 52 route d'Arlon, Mamer, Mamer",1450000,3,149,1,3
2490,"Maison jumelée / mitoyenne 224 m², neuve, Merl, Luxembourg","€ 2,266,600",Luxembourg,Immo Home Project (IHP),"Maison jumelée / mitoyenne 224 m², neuve, Merl, Luxembourg",2266600,4,224,2,
2491,"Maison individuelle 206 m², neuve, Merl, Luxembourg","€ 1,967,300",Luxembourg,Immo Home Project (IHP),"Maison individuelle 206 m², neuve, Merl, Luxembourg",1967300,4,206,2,
2492,"Maison jumelée / mitoyenne 155 m², Cessange, Luxembourg","€ 2,050,000",Luxembourg,Immo Home Project (IHP),"Maison jumelée / mitoyenne 155 m², Cessange, Luxembourg",2050000,3,155,2,
2493,"Penthouse rue Henri VII, Limpertsberg, Luxembourg","€ 1,890,000",Luxembourg,Immo Home Project (IHP),"Penthouse rue Henri VII, Limpertsberg, Luxembourg",1890000,2,100,2,4
2494,"Maison individuelle avenue du bois, Limpertsberg, Luxembourg","€ 2,400,000",Luxembourg,MABRO,"Maison individuelle avenue du bois, Limpertsberg, Luxembourg",2400000,5,200,3,
2495,"Appartement 4 chambres excellent état, deuxième étage, Derenbach, Wincrange","€ 650,000",Wincrange,MABRO,"Appartement 4 chambres excellent état, deuxième étage, Derenbach, Wincrange",650000,4,125,1,2
2496,"Maison individuelle 213 m², Wilwerwiltz, Kiischpelt","€ 795,000",Kiischpelt,Immo Partner,"Maison individuelle 213 m², Wilwerwiltz, Kiischpelt",795000,5,213,2,
2497,"Penthouse 85 m² avec terrasse, Gasperich, Luxembourg","€ 1,090,000",Luxembourg,Engel & Völkers Luxembourg,"Penthouse 85 m² avec terrasse, Gasperich, Luxembourg",1090000,2,85,1,5
2498,"Appartement 3 chambres rez-de-chaussée, Belair, Luxembourg","€ 1,275,000",Luxembourg,Engel & Völkers Luxembourg,"Appartement 3 chambres rez-de-chaussée, Belair, Luxembourg",1275000,3,112,1,T
2499,Appartements dans programme neuf à Luxembourg,"€ 1,999,000",Luxembourg,Cenaro Group,"Appartement 3 chambres neuf, rez-de-chaussée, Cessange, Luxembourg",1999000,3,185,,T
2500,"Appartement 3 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 1,999,000",Luxembourg,Cenaro Group,"Appartement 3 chambres neuf, rez-de-chaussée, Cessange, Luxembourg",1999000,3,185,,T
2501,"Appartement 1 chambre neuf, rez-de-chaussée, Beggen, Luxembourg","€ 758,814",Luxembourg,Cenaro Group,"Appartement 1 chambre neuf, rez-de-chaussée, Beggen, Luxembourg",758814,1,54,,T
2502,"Appartement 2 chambres rez-de-chaussée, Rumelange, Rumelange","€ 599,000",Rumelange,Afil Immo,"Appartement 2 chambres rez-de-chaussée, Rumelange, Rumelange",599000,2,78,,T
2503,"Maison individuelle 206 m², Al-Esch, Esch-sur-Alzette","€ 899,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Maison individuelle 206 m², Al-Esch, Esch-sur-Alzette",899000,3,206,1,
2504,"Maison individuelle 364 m², excellent état, Medingen, Moutfort, Contern","€ 1,395,000",Contern,Groupe IRIS Immobilier,"Maison individuelle 364 m², excellent état, Medingen, Moutfort, Contern",1395000,3,364,1,
2505,"Duplex à vendre, Holzem","€ 1,452,493",Mamer,Groupe IRIS Immobilier,"Duplex à vendre, Holzem",1452493,3,145,2,
2506,"Appartement 1 chambre neuf, premier étage, Tétange, Kayl","€ 588,000",Kayl,Groupe IRIS Immobilier,"Appartement 1 chambre neuf, premier étage, Tétange, Kayl",588000,1,49,1,1
2507,"Appartement 1 chambre neuf, deuxième étage, Tétange, Kayl","€ 595,000",Kayl,Groupe IRIS Immobilier,"Appartement 1 chambre neuf, deuxième étage, Tétange, Kayl",595000,1,49,1,2
2508,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 595,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette",595000,2,92,1,T
2509,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 550,000",Luxembourg,Groupe IRIS Immobilier,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg",550000,1,36,1,T
2510,"Maison individuelle 130 m², Oberkorn, Differdange","€ 729,000",Differdange,Groupe IRIS Immobilier,"Maison individuelle 130 m², Oberkorn, Differdange",729000,5,130,1,
2511,"Appartement 1 chambre rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 579,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Appartement 1 chambre rez-de-chaussée, Al-Esch, Esch-sur-Alzette",579000,1,57,1,T
2512,"Appartement 1 chambre quatrième étage, Al-Esch, Esch-sur-Alzette","€ 449,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Appartement 1 chambre quatrième étage, Al-Esch, Esch-sur-Alzette",449000,1,68,,4
2513,"Appartement 2 chambres excellent état, premier étage, Al-Esch, Esch-sur-Alzette","€ 545,000",Esch-sur-Alzette,Groupe IRIS Immobilier,"Appartement 2 chambres excellent état, premier étage, Al-Esch, Esch-sur-Alzette",545000,2,65,,1
2514,"Appartement 3 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 1,149,000",Luxembourg,Groupe IRIS Immobilier,"Appartement 3 chambres rez-de-chaussée, Ville Haute, Luxembourg",1149000,3,92,1,T
2515,"Appartement 2 chambres rez-de-chaussée, Dudelange, Dudelange","€ 625,000",Dudelange,Groupe IRIS Immobilier,"Appartement 2 chambres rez-de-chaussée, Dudelange, Dudelange",625000,2,89,2,T
2516,"Maison jumelée / mitoyenne 72 m², Rollingergrund, Luxembourg","€ 750,000",Luxembourg,E-Home,"Maison jumelée / mitoyenne 72 m², Rollingergrund, Luxembourg",750000,2,72,1,
2517,"Maison individuelle 107 m², Bridel, Kopstal","€ 1,260,000",Kopstal,The Real Est8,"Maison individuelle 107 m², Bridel, Kopstal",1260000,3,107,1,
2518,"Maison individuelle 242 m², neuve, Bridel, Kopstal","€ 2,520,000",Kopstal,The Real Est8,"Maison individuelle 242 m², neuve, Bridel, Kopstal",2520000,4,242,3,
2519,"Maison individuelle Op dem Ewent, Ellange, Mondorf-les-Bains","€ 1,570,000",Mondorf-les-Bains,Sylvie Becker Agence Immobilière Sàrl,"Maison individuelle Op dem Ewent, Ellange, Mondorf-les-Bains",1570000,5,236,2,
2520,"Maison jumelée / mitoyenne 99 rue de Luxembourg, Bertrange, Bertrange","€ 1,540,000",Bertrange,PSS / PROMOTIONS SCHMIT-SCHMIT,"Maison jumelée / mitoyenne 99 rue de Luxembourg, Bertrange, Bertrange",1540000,5,160,2,
2521,"Maison individuelle 170 m², à rénover, Pétange, Pétange","€ 670,000",Pétange,ImmoLorena,"Maison individuelle 170 m², à rénover, Pétange, Pétange",670000,3,170,3,
2522,"Maison individuelle 110 m², Pétange, Pétange","€ 630,000",Pétange,ImmoLorena,"Maison individuelle 110 m², Pétange, Pétange",630000,3,110,2,
2523,"Duplex à vendre, Pétange","€ 649,000",Pétange,ImmoLorena,"Duplex à vendre, Pétange",649000,4,103,2,
2524,"Appartement 1 chambre rez-de-chaussée, Rodange, Pétange","€ 515,000",Pétange,ImmoLorena,"Appartement 1 chambre rez-de-chaussée, Rodange, Pétange",515000,1,63,1,T
2525,"Appartement 3 chambres quatrième étage, Pétange, Pétange","€ 608,000",Pétange,ImmoLorena,"Appartement 3 chambres quatrième étage, Pétange, Pétange",608000,3,94,1,4
2526,"Appartement 3 chambres quatrième étage, Rodange, Pétange","€ 850,000",Pétange,ImmoLorena,"Appartement 3 chambres quatrième étage, Rodange, Pétange",850000,3,165,2,4
2527,"Appartement 2 chambres rez-de-chaussée, Rodange, Pétange","€ 530,000",Pétange,ImmoLorena,"Appartement 2 chambres rez-de-chaussée, Rodange, Pétange",530000,2,67,1,T
2528,"Appartement 2 chambres deuxième étage, Pétange, Pétange","€ 539,000",Pétange,ImmoLorena,"Appartement 2 chambres deuxième étage, Pétange, Pétange",539000,2,74,1,2
2529,"Duplex à vendre, Bettembourg","€ 875,000",Bettembourg,XL IMMOBILIER,"Duplex à vendre, Bettembourg",875000,4,156,1,
2530,"Maison individuelle 77 m², Oberkorn, Differdange","€ 539,000",Differdange,COPA Immo,"Maison individuelle 77 m², Oberkorn, Differdange",539000,3,77,1,
2531,"Maison individuelle 80 m², à rénover, Al-Esch, Esch-sur-Alzette","€ 595,000",Esch-sur-Alzette,La Villette,"Maison individuelle 80 m², à rénover, Al-Esch, Esch-sur-Alzette",595000,2,80,1,
2532,"Maison individuelle 14a Grand rue, Eischen, Gaichel, Habscht","€ 745,000",Habscht,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 14a Grand rue, Eischen, Gaichel, Habscht",745000,2,,,
2533,"Maison individuelle 8 rue Joseph Massarette, Cents, Luxembourg","€ 1,495,000",Luxembourg,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 8 rue Joseph Massarette, Cents, Luxembourg",1495000,4,150,1,
2534,"Maison individuelle 9 rue Josephine Welu-Scherer, Belvaux, Sanem","€ 1,154,085",Sanem,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 9 rue Josephine Welu-Scherer, Belvaux, Sanem",1154085,3,285,2,
2535,"Duplex à vendre, Alzingen","€ 1,405,500",Hesperange,Agence Immobilière Hélène Grober Sàrl,"Duplex à vendre, Alzingen",1405500,4,151,2,
2536,"Duplex à vendre, Alzingen","€ 1,464,300",Hesperange,Agence Immobilière Hélène Grober Sàrl,"Duplex à vendre, Alzingen",1464300,5,170,2,
2537,"Penthouse Charles Darwin, Gasperich, Luxembourg","€ 1,641,127",Luxembourg,IMPAKT S.A.,"Penthouse Charles Darwin, Gasperich, Luxembourg",1641127,3,104,2,6
2538,"Appartement 3 chambres des Romains, Bertrange, Bertrange","€ 1,282,480",Bertrange,IMPAKT S.A.,"Appartement 3 chambres des Romains, Bertrange, Bertrange",1282480,3,101,1,1
2539,"Appartement 2 chambres des Romains, Bertrange, Bertrange","€ 880,985",Bertrange,IMPAKT S.A.,"Appartement 2 chambres des Romains, Bertrange, Bertrange",880985,2,68,1,1
2540,"Appartement 2 chambres des Romains, Bertrange, Bertrange","€ 944,059",Bertrange,IMPAKT S.A.,"Appartement 2 chambres des Romains, Bertrange, Bertrange",944059,2,68,1,T
2541,"Penthouse des Romains, Bertrange, Bertrange","€ 1,226,656",Bertrange,IMPAKT S.A.,"Penthouse des Romains, Bertrange, Bertrange",1226656,2,83,1,3
2542,"Appartement 2 chambres des Romains, Bertrange, Bertrange","€ 889,101",Bertrange,IMPAKT S.A.,"Appartement 2 chambres des Romains, Bertrange, Bertrange",889101,2,68,1,2
2543,"Appartement 2 chambres des Romains, Bertrange, Bertrange","€ 945,716",Bertrange,IMPAKT S.A.,"Appartement 2 chambres des Romains, Bertrange, Bertrange",945716,2,83,1,1
2544,"Appartement 2 chambres des Romains, Bertrange, Bertrange","€ 945,716",Bertrange,IMPAKT S.A.,"Appartement 2 chambres des Romains, Bertrange, Bertrange",945716,2,83,1,T
2545,Appartements dans programme neuf à Luxembourg,"€ 740,899",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Gasperich, Luxembourg",740899,1,49,,5
2546,"Appartement 1 chambre neuf, quatrième étage, Gasperich, Luxembourg","€ 789,074",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, quatrième étage, Gasperich, Luxembourg",789074,1,52,,4
2547,"Appartement 1 chambre neuf, troisième étage, Gasperich, Luxembourg","€ 807,016",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, troisième étage, Gasperich, Luxembourg",807016,1,55,,3
2548,"Appartement 3 chambres neuf, quatrième étage, Gasperich, Luxembourg","€ 1,281,395",Luxembourg,IMPAKT S.A.,"Appartement 3 chambres neuf, quatrième étage, Gasperich, Luxembourg",1281395,3,94,,4
2549,"Appartement 3 chambres neuf, cinquième étage, Gasperich, Luxembourg","€ 1,293,675",Luxembourg,IMPAKT S.A.,"Appartement 3 chambres neuf, cinquième étage, Gasperich, Luxembourg",1293675,3,94,,5
2550,"Appartement 1 chambre neuf, premier étage, Gasperich, Luxembourg","€ 792,165",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, premier étage, Gasperich, Luxembourg",792165,1,55,,1
2551,"Penthouse neuf, 141 m², Bertrange, Bertrange","€ 2,160,360",Bertrange,IMPAKT S.A.,"Penthouse neuf, 141 m², Bertrange, Bertrange",2160360,3,141,3,2
2552,"Maison individuelle 377 m², Bertrange, Bertrange","€ 3,091,216",Bertrange,Abby Toussaint,"Maison individuelle 377 m², Bertrange, Bertrange",3091216,3,377,1,
2553,"Appartement 1 chambre neuf, premier étage, Ville Haute, Luxembourg","€ 667,771",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, premier étage, Ville Haute, Luxembourg",667771,1,45,,1
2554,"Maison individuelle 133 m², à rénover, Beyren, Flaxweiler","€ 750,000",Flaxweiler,Abby Toussaint,"Maison individuelle 133 m², à rénover, Beyren, Flaxweiler",750000,5,133,1,
2555,"Penthouse neuf, 135 m², Gasperich, Luxembourg","€ 2,121,000",Luxembourg,IMPAKT S.A.,"Penthouse neuf, 135 m², Gasperich, Luxembourg",2121000,4,135,3,6
2556,"Maison individuelle 215 m², neuve, Bertrange, Bertrange","€ 2,125,000",Bertrange,IMPAKT S.A.,"Maison individuelle 215 m², neuve, Bertrange, Bertrange",2125000,5,215,1,
2557,"Maison individuelle 229 m², Vichten, Vichten","€ 1,320,000",Vichten,Abby Toussaint,"Maison individuelle 229 m², Vichten, Vichten",1320000,5,229,3,
2558,"Appartement 2 chambres neuf, cinquième étage, Gasperich, Luxembourg","€ 872,636",Luxembourg,IMPAKT S.A.,"Appartement 2 chambres neuf, cinquième étage, Gasperich, Luxembourg",872636,2,63,,5
2559,"Maison individuelle 133 m², Helmsange, Walferdange","€ 980,000",Walferdange,Abby Toussaint,"Maison individuelle 133 m², Helmsange, Walferdange",980000,3,133,1,
2560,"Maison jumelée / mitoyenne 221 m², neuve, Bertrange, Bertrange","€ 2,150,000",Bertrange,IMPAKT S.A.,"Maison jumelée / mitoyenne 221 m², neuve, Bertrange, Bertrange",2150000,5,221,2,
2561,"Studio à vendre, Gasperich","€ 545,730",Luxembourg,IMPAKT S.A.,"Studio à vendre, Gasperich",545730,,33,,
2562,"Appartement 1 chambre neuf, cinquième étage, Gasperich, Luxembourg","€ 740,899",Luxembourg,IMPAKT S.A.,"Appartement 1 chambre neuf, cinquième étage, Gasperich, Luxembourg",740899,1,49,,5
2563,"Appartement 2 chambres premier étage, Cents, Luxembourg","€ 850,000",Luxembourg,Abby Toussaint,"Appartement 2 chambres premier étage, Cents, Luxembourg",850000,2,77,1,1
2564,"Penthouse neuf, 137 m², Gasperich, Luxembourg","€ 2,104,000",Luxembourg,IMPAKT S.A.,"Penthouse neuf, 137 m², Gasperich, Luxembourg",2104000,3,137,1,6
2565,"Studio à vendre, Gasperich","€ 569,838",Luxembourg,IMPAKT S.A.,"Studio à vendre, Gasperich",569838,,36,,
2566,"Maison individuelle 187 m², Schieren, Schieren","€ 947,000",Schieren,Abby Toussaint,"Maison individuelle 187 m², Schieren, Schieren",947000,3,187,,
2567,"Maison individuelle 200 m², Cents, Luxembourg","€ 1,867,000",Luxembourg,Abby Toussaint,"Maison individuelle 200 m², Cents, Luxembourg",1867000,4,200,,
2568,"Studio à vendre, Gasperich","€ 569,838",Luxembourg,IMPAKT S.A.,"Studio à vendre, Gasperich",569838,,36,,
2569,"Maison individuelle 459 m², Ettelbrück, Ettelbruck","€ 1,359,900",Ettelbruck,Abby Toussaint,"Maison individuelle 459 m², Ettelbrück, Ettelbruck",1359900,,459,,
2570,"Appartement 1 chambre neuf, rez-de-chaussée, Junglinster, Graulinster, Blumenthal, Junglinster","€ 777,478",Junglinster,WK Immo Promotions,"Appartement 1 chambre neuf, rez-de-chaussée, Junglinster, Graulinster, Blumenthal, Junglinster",777478,1,82,1,T
