,property,price_range,location,property_link,agency,unit,unit_price,unit_info
1292,"Studio à vendre, Mamer","€ 650,965",Mamer,https://www.immotop.lu/annonces/355183/,B IMMOBILIER,"Studio à vendre, Mamer","€ 650,965",{'superficie': '46\n m²'}
1293,"Appartement 1 chambre rue des Carrières, Neudorf-Weimershof, Luxembourg","€ 890,000",Luxembourg,https://www.immotop.lu/annonces/354909/,B IMMOBILIER,"Appartement 1 chambre rue des Carrières, Neudorf-Weimershof, Luxembourg","€ 890,000","{'chambre/pièce': '1', 'superficie': '72\n m²', 'étage': 'T'}"
1294,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 760,000",Strassen,https://www.immotop.lu/annonces/421849/,B IMMOBILIER,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 760,000","{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '3'}"
1295,"Maison individuelle 155 m², Weiler-la-Tour, Weiler-la-Tour","€ 1,550,000",Weiler-la-Tour,https://www.immotop.lu/annonces/452127/,B IMMOBILIER,"Maison individuelle 155 m², Weiler-la-Tour, Weiler-la-Tour","€ 1,550,000","{'chambres/pièces': '5', 'superficie': '155\n m²', 'salle de bain': '1'}"
1296,"Maison individuelle Duerfstrooss, Dahl, Goesdorf","€ 1,580,000",Goesdorf,https://www.immotop.lu/annonces/423779/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle Duerfstrooss, Dahl, Goesdorf","€ 1,580,000","{'chambres/pièces': '4', 'superficie': '350\n m²', 'salle de bain': '1'}"
1297,"Maison individuelle op Batzendell, Wiltz, Wiltz","€ 1,295,000",Wiltz,https://www.immotop.lu/annonces/441111/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle op Batzendell, Wiltz, Wiltz","€ 1,295,000","{'chambres/pièces': '4', 'superficie': '280\n m²', 'salles de bain': '2'}"
1298,"Maison jumelée / mitoyenne 170 m², Koerich, Koerich","€ 1,278,000",Koerich,https://www.immotop.lu/annonces/242071/,Bureau Immobilier Wagner s.àr.l.,"Maison jumelée / mitoyenne 170 m², Koerich, Koerich","€ 1,278,000","{'chambres/pièces': '3', 'superficie': '170\n m²', 'salles de bain': '2'}"
1299,"Maison jumelée / mitoyenne 15, op Bolicht, Erpeldange, Wiltz","€ 770,000",Wiltz,https://www.immotop.lu/annonces/353131/,Bureau Immobilier Wagner s.àr.l.,"Maison jumelée / mitoyenne 15, op Bolicht, Erpeldange, Wiltz","€ 770,000","{'chambres/pièces': '5', 'superficie': '190\n m²', 'salle de bain': '1'}"
1300,"Duplex à vendre, Echternach","€ 735,000",Echternach,https://www.immotop.lu/annonces/277643/,Bureau Immobilier Wagner s.àr.l.,"Duplex à vendre, Echternach","€ 735,000","{'chambres/pièces': '3', 'superficie': '115\n m²', 'salles de bain': '2'}"
1301,"Maison jumelée / mitoyenne Landburger Park, Beaufort, Beaufort","€ 650,000",Beaufort,https://www.immotop.lu/annonces/200141/,Bureau Immobilier Wagner s.àr.l.,"Maison jumelée / mitoyenne Landburger Park, Beaufort, Beaufort","€ 650,000","{'chambres/pièces': '3', 'superficie': '110\n m²', 'salle de bain': '1'}"
1302,"Maison individuelle rue des prés, Wiltz, Wiltz","€ 585,000",Wiltz,https://www.immotop.lu/annonces/460903/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle rue des prés, Wiltz, Wiltz","€ 585,000","{'chambres/pièces': '4', 'superficie': '170\n m²', 'salles de bain': '2'}"
1303,"Maison individuelle rue des prés, Wiltz, Wiltz","€ 535,000",Wiltz,https://www.immotop.lu/annonces/122891/,Bureau Immobilier Wagner s.àr.l.,"Maison individuelle rue des prés, Wiltz, Wiltz","€ 535,000","{'chambres/pièces': '3', 'superficie': '180\n m²', 'salle de bain': '1'}"
1304,"Appartement 2 chambres premier étage, Hollerich, Luxembourg","€ 1,420,000",Luxembourg,https://www.immotop.lu/annonces/436281/,Hektar,"Appartement 2 chambres premier étage, Hollerich, Luxembourg","€ 1,420,000","{'chambres/pièces': '2', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': '1'}"
1305,"Appartement 2 chambres quatrième étage, Gasperich, Luxembourg","€ 1,050,000",Luxembourg,https://www.immotop.lu/annonces/329233/,Hektar,"Appartement 2 chambres quatrième étage, Gasperich, Luxembourg","€ 1,050,000","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': '4'}"
1306,"Appartement 2 chambres deuxième étage, Cessange, Luxembourg","€ 980,000",Luxembourg,https://www.immotop.lu/annonces/449115/,Hektar,"Appartement 2 chambres deuxième étage, Cessange, Luxembourg","€ 980,000","{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '2'}"
1307,"Appartement 1 chambre rue d'Oetrange, Sandweiler, Sandweiler","€ 575,000",Sandweiler,https://www.immotop.lu/annonces/383461/,IMMO SP,"Appartement 1 chambre rue d'Oetrange, Sandweiler, Sandweiler","€ 575,000","{'chambre/pièce': '1', 'superficie': '51\n m²', 'salle de bain': '1', 'étage': '2'}"
1308,"Appartement 1 chambre rue de la Chapelle, Kayl, Kayl","€ 395,000",Kayl,https://www.immotop.lu/annonces/320067/,IMMO SP,"Appartement 1 chambre rue de la Chapelle, Kayl, Kayl","€ 395,000","{'chambre/pièce': '1', 'superficie': '35\n m²', 'étage': 'T'}"
1309,"Appartement 2 chambres deuxième étage, Al-Esch, Esch-sur-Alzette","€ 599,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/176825/,IMMO SP,"Appartement 2 chambres deuxième étage, Al-Esch, Esch-sur-Alzette","€ 599,000","{'chambres/pièces': '2', 'superficie': '73\n m²', 'étage': '2'}"
1310,"Duplex à vendre, Ville Haute","€ 1,463,776",Luxembourg,https://www.immotop.lu/annonces/106955/,ADESMAX Real Estate,"Duplex à vendre, Ville Haute","€ 1,463,776","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salles de bain': '2'}"
1311,"Maison jumelée / mitoyenne 160 m², Al-Esch, Esch-sur-Alzette","€ 1,097,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/462763/,17 B SARL,"Maison jumelée / mitoyenne 160 m², Al-Esch, Esch-sur-Alzette","€ 1,097,000","{'chambres/pièces': '3', 'superficie': '160\n m²', 'salles de bain': '3'}"
1312,"Duplex à vendre, Soleuvre","€ 770,000",Sanem,https://www.immotop.lu/annonces/443115/,17 B SARL,"Duplex à vendre, Soleuvre","€ 770,000","{'chambres/pièces': '2', 'superficie': '131\n m²', 'salle de bain': '1'}"
1313,"Appartement 3 chambres 22 rue du Cimetière, Kehlen, Kehlen","€ 1,508,408",Kehlen,https://www.immotop.lu/annonces/196519/,BATINVEST,"Appartement 3 chambres 22 rue du Cimetière, Kehlen, Kehlen","€ 1,508,408","{'chambres/pièces': '3', 'superficie': '154\n m²', 'salles de bain': '3'}"
1314,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,582,103",Kehlen,https://www.immotop.lu/annonces/195147/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,582,103","{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '3', 'étage': '1'}"
1315,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,586,399",Kehlen,https://www.immotop.lu/annonces/196499/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,586,399","{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '3', 'étage': '1'}"
1316,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631",Kehlen,https://www.immotop.lu/annonces/196733/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631","{'chambres/pièces': '3', 'superficie': '141\n m²', 'salles de bain': '3', 'étage': '3'}"
1317,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,004,543",Kehlen,https://www.immotop.lu/annonces/195131/,BATINVEST,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,004,543","{'chambre/pièce': '1', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': 'T'}"
1318,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929",Kehlen,https://www.immotop.lu/annonces/197329/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929","{'chambres/pièces': '3', 'superficie': '132\n m²', 'salles de bain': '2', 'étage': '3'}"
1319,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,093,856",Kehlen,https://www.immotop.lu/annonces/194801/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,093,856","{'chambres/pièces': '2', 'superficie': '92\n m²', 'salles de bain': '2', 'étage': 'T'}"
1320,"Maison individuelle 220 m², Grevenmacher, Grevenmacher","€ 930,000",Grevenmacher,https://www.immotop.lu/annonces/146545/,M2 S.A. by Serge Veyder,"Maison individuelle 220 m², Grevenmacher, Grevenmacher","€ 930,000","{'chambres/pièces': '5', 'superficie': '220\n m²', 'salle de bain': '1'}"
1321,"Appartement 2 chambres rez-de-chaussée, Dellhéicht, Esch-sur-Alzette","€ 536,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/240309/,BATINVEST,"Appartement 2 chambres rez-de-chaussée, Dellhéicht, Esch-sur-Alzette","€ 536,000","{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': 'T'}"
1322,Immeuble en Vente,"€ 1,395,000",Junglinster,https://www.immotop.lu/annonces/381129/,M2 S.A. by Serge Veyder,Immeuble en Vente,"€ 1,395,000","{'superficie': '180\n m²', 'salles de bain': '3', 'étage': 'T'}"
1323,"Ferme 500 m², Scheidgen, Consdorf","€ 2,450,000",Consdorf,https://www.immotop.lu/annonces/381131/,M2 S.A. by Serge Veyder,"Ferme 500 m², Scheidgen, Consdorf","€ 2,450,000","{'chambres/pièces': '5', 'superficie': '500\n m²', 'salles de bain': '3+'}"
1324,"Maison individuelle 165 m², Colmar-Berg, Colmar-Berg","€ 1,500,000",Colmar-Berg,https://www.immotop.lu/annonces/395023/,M2 S.A. by Serge Veyder,"Maison individuelle 165 m², Colmar-Berg, Colmar-Berg","€ 1,500,000","{'chambres/pièces': '4', 'superficie': '165\n m²', 'salle de bain': '1'}"
1325,"Maison individuelle 140 m², Manternach, Manternach","€ 1,330,000",Manternach,https://www.immotop.lu/annonces/429463/,M2 S.A. by Serge Veyder,"Maison individuelle 140 m², Manternach, Manternach","€ 1,330,000","{'chambres/pièces': '4', 'superficie': '140\n m²', 'salles de bain': '2'}"
1326,"Maison individuelle 250 m², Bettange-sur-Mess, Dippach","€ 3,400,000",Dippach,https://www.immotop.lu/annonces/305943/,M2 S.A. by Serge Veyder,"Maison individuelle 250 m², Bettange-sur-Mess, Dippach","€ 3,400,000","{'chambres/pièces': '4', 'superficie': '250\n m²', 'salles de bain': '3'}"
1327,"Appartement 2 chambres rez-de-chaussée, Cents, Luxembourg","€ 1,440,000",Luxembourg,https://www.immotop.lu/annonces/146597/,M2 S.A. by Serge Veyder,"Appartement 2 chambres rez-de-chaussée, Cents, Luxembourg","€ 1,440,000","{'chambres/pièces': '2', 'superficie': '102\n m²', 'salles de bain': '2', 'étage': 'T'}"
1328,"Maison individuelle 170 m², Beaufort, Beaufort","€ 940,000",Beaufort,https://www.immotop.lu/annonces/337863/,M2 S.A. by Serge Veyder,"Maison individuelle 170 m², Beaufort, Beaufort","€ 940,000","{'chambres/pièces': '5', 'superficie': '170\n m²', 'salle de bain': '1'}"
1329,"Appartement 2 chambres rez-de-chaussée, Grevenmacher, Grevenmacher","€ 690,000",Grevenmacher,https://www.immotop.lu/annonces/425897/,M2 S.A. by Serge Veyder,"Appartement 2 chambres rez-de-chaussée, Grevenmacher, Grevenmacher","€ 690,000","{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': 'T'}"
1330,"Duplex à vendre, Godbrange","€ 1,050,000",Junglinster,https://www.immotop.lu/annonces/272699/,M2 S.A. by Serge Veyder,"Duplex à vendre, Godbrange","€ 1,050,000","{'chambres/pièces': '3', 'superficie': '143\n m²', 'salles de bain': '2'}"
1331,Immeuble en Vente,"€ 2,300,000",Grevenmacher,https://www.immotop.lu/annonces/340591/,M2 S.A. by Serge Veyder,Immeuble en Vente,"€ 2,300,000","{'superficie': '340\n m²', 'étage': 'T'}"
1332,"Maison jumelée / mitoyenne 406 m², neuve, Nothum, Lac de la Haute Sûre","€ 1,295,000",Lac de la Haute Sûre,https://www.immotop.lu/annonces/346197/,iD-Home sàrl,"Maison jumelée / mitoyenne 406 m², neuve, Nothum, Lac de la Haute Sûre","€ 1,295,000","{'chambres/pièces': '4', 'superficie': '406\n m²', 'salles de bain': '3'}"
1333,"Villa indépendante Vente, Arsdorf, Koetschette, Riesenhof, Rambrouch","€ 2,850,000",Rambrouch,https://www.immotop.lu/annonces/287291/,F Immobilière,"Villa indépendante Vente, Arsdorf, Koetschette, Riesenhof, Rambrouch","€ 2,850,000","{'chambres/pièces': '5', 'salles de bain': '3'}"
1334,"Maison jumelée / mitoyenne 200 m², Consdorf, Consdorf","€ 1,295,000",Consdorf,https://www.immotop.lu/annonces/239925/,Immo Cuni Sarl,"Maison jumelée / mitoyenne 200 m², Consdorf, Consdorf","€ 1,295,000","{'chambres/pièces': '3', 'superficie': '200\n m²', 'salles de bain': '2'}"
1335,"Appartement 3 chambres quatrième étage, Gasperich, Luxembourg","€ 1,480,000",Luxembourg,https://www.immotop.lu/annonces/451583/,New Immo,"Appartement 3 chambres quatrième étage, Gasperich, Luxembourg","€ 1,480,000","{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1', 'étage': '4'}"
1336,"Duplex à vendre, Hamm","€ 753,000",Luxembourg,https://www.immotop.lu/annonces/317131/,New Immo,"Duplex à vendre, Hamm","€ 753,000","{'chambres/pièces': '2', 'superficie': '77\n m²'}"
1337,"Triplex à vendre, Weimerskirch","€ 1,708,247",Luxembourg,https://www.immotop.lu/annonces/192685/,New Immo,"Triplex à vendre, Weimerskirch","€ 1,708,247","{'chambres/pièces': '3', 'superficie': '158\n m²', 'salles de bain': '2'}"
1338,"Duplex à vendre, Cessange","€ 1,398,000",Luxembourg,https://www.immotop.lu/annonces/174323/,New Immo,"Duplex à vendre, Cessange","€ 1,398,000","{'chambres/pièces': '3', 'superficie': '157\n m²', 'salle de bain': '1'}"
1339,"Penthouse excellent état, 125 m², Eich, Luxembourg","€ 1,450,000",Luxembourg,https://www.immotop.lu/annonces/454251/,New Immo,"Penthouse excellent état, 125 m², Eich, Luxembourg","€ 1,450,000","{'chambres/pièces': '3', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': '3'}"
1340,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 1,415,000",Luxembourg,https://www.immotop.lu/annonces/462913/,New Immo,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 1,415,000","{'chambres/pièces': '2', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': '1'}"
1341,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 849,000",Luxembourg,https://www.immotop.lu/annonces/422833/,New Immo,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 849,000","{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '1'}"
1342,"Appartement 2 chambres premier étage, Rollingergrund, Luxembourg","€ 1,195,000",Luxembourg,https://www.immotop.lu/annonces/448799/,New Immo,"Appartement 2 chambres premier étage, Rollingergrund, Luxembourg","€ 1,195,000","{'chambres/pièces': '2', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '1'}"
1343,"Appartement 2 chambres excellent état, rez-de-chaussée, Steinfort, Steinfort","€ 799,000",Steinfort,https://www.immotop.lu/annonces/251943/,New Immo,"Appartement 2 chambres excellent état, rez-de-chaussée, Steinfort, Steinfort","€ 799,000","{'chambres/pièces': '2', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': 'T'}"
1344,"Maison individuelle 300 m², Dommeldange, Luxembourg","€ 2,200,000",Luxembourg,https://www.immotop.lu/annonces/437745/,New Immo,"Maison individuelle 300 m², Dommeldange, Luxembourg","€ 2,200,000","{'chambres/pièces': '5', 'superficie': '300\n m²', 'salle de bain': '1'}"
1345,"Appartement 1 chambre neuf, premier étage, Merl, Luxembourg","€ 854,018",Luxembourg,https://www.immotop.lu/annonces/144665/,New Immo,"Appartement 1 chambre neuf, premier étage, Merl, Luxembourg","€ 854,018","{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': '1'}"
1346,"Appartement 3 chambres excellent état, deuxième étage, Merl, Luxembourg","€ 1,180,000",Luxembourg,https://www.immotop.lu/annonces/430041/,New Immo,"Appartement 3 chambres excellent état, deuxième étage, Merl, Luxembourg","€ 1,180,000","{'chambres/pièces': '3', 'superficie': '109\n m²', 'salle de bain': '1', 'étage': '2'}"
1347,"Maison individuelle Vente, Differdange, Lasauvage, Differdange","€ 1,190,000",Differdange,https://www.immotop.lu/annonces/455917/,New Immo,"Maison individuelle Vente, Differdange, Lasauvage, Differdange","€ 1,190,000",{}
1348,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,390,000",Luxembourg,https://www.immotop.lu/annonces/456841/,New Immo,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 1,390,000","{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '2'}"
1349,"Maison individuelle 220 m², Beggen, Luxembourg","€ 2,170,000",Luxembourg,https://www.immotop.lu/annonces/463313/,New Immo,"Maison individuelle 220 m², Beggen, Luxembourg","€ 2,170,000","{'chambres/pièces': '4', 'superficie': '220\n m²', 'salles de bain': '2'}"
1350,"Appartement neuf, rez-de-chaussée, Strassen, Strassen","€ 565,000",Strassen,https://www.immotop.lu/annonces/424399/,New Immo,"Appartement neuf, rez-de-chaussée, Strassen, Strassen","€ 565,000","{'superficie': '32\n m²', 'salle de bain': '1', 'étage': 'T'}"
1351,"Appartement 2 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","€ 1,211,946",Niederanven,https://www.immotop.lu/annonces/207681/,New Immo,"Appartement 2 chambres neuf, premier étage, Oberanven, Rameldange, Hostert, Niederanven","€ 1,211,946","{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': '1'}"
1352,"Maison individuelle 150 m², neuve, Cessange, Luxembourg","€ 2,020,000",Luxembourg,https://www.immotop.lu/annonces/360303/,New Immo,"Maison individuelle 150 m², neuve, Cessange, Luxembourg","€ 2,020,000","{'chambres/pièces': '3', 'superficie': '150\n m²'}"
1353,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg","€ 1,196,662",Luxembourg,https://www.immotop.lu/annonces/192907/,New Immo,"Appartement 3 chambres neuf, premier étage, Rollingergrund, Luxembourg","€ 1,196,662","{'chambres/pièces': '3', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '1'}"
1354,"Duplex à vendre, Bertrange","€ 880,000",Bertrange,https://www.immotop.lu/annonces/454137/,New Immo,"Duplex à vendre, Bertrange","€ 880,000","{'chambre/pièce': '1', 'superficie': '84\n m²', 'salle de bain': '1'}"
1355,"Appartement 3 chambres neuf, premier étage, Filsdorf, Dalheim","€ 910,000",Dalheim,https://www.immotop.lu/annonces/305971/,New Immo,"Appartement 3 chambres neuf, premier étage, Filsdorf, Dalheim","€ 910,000","{'chambres/pièces': '3', 'superficie': '120\n m²', 'étage': '1'}"
1356,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort","€ 645,000",Steinfort,https://www.immotop.lu/annonces/449079/,New Immo,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort","€ 645,000","{'chambre/pièce': '1', 'superficie': '57\n m²', 'salle de bain': '1', 'étage': 'T'}"
1357,"Appartement 1 chambre 44 Rue charles darwin, Gasperich, Luxembourg","€ 850,000",Luxembourg,https://www.immotop.lu/annonces/324249/,LibertasRealEstate,"Appartement 1 chambre 44 Rue charles darwin, Gasperich, Luxembourg","€ 850,000","{'chambre/pièce': '1', 'superficie': '54\n m²', 'salles de bain': '2', 'étage': '1'}"
1358,"Maison individuelle 233 m², Steinsel, Steinsel","€ 2,165,000",Steinsel,https://www.immotop.lu/annonces/415257/,Claude Konrath Promotions Sàrl,"Maison individuelle 233 m², Steinsel, Steinsel","€ 2,165,000","{'chambres/pièces': '3', 'superficie': '233\n m²', 'salles de bain': '3'}"
1359,"Appartement 3 chambres avenue de Luxembourg, Bascharage, Käerjeng","€ 949,000",Käerjeng,https://www.immotop.lu/annonces/415515/,Claude Konrath Promotions Sàrl,"Appartement 3 chambres avenue de Luxembourg, Bascharage, Käerjeng","€ 949,000","{'chambres/pièces': '3', 'superficie': '89\n m²', 'étage': 'T'}"
1360,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen","€ 938,000",Kehlen,https://www.immotop.lu/annonces/471009/,No Stress Immobilière,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen","€ 938,000","{'chambres/pièces': '2', 'superficie': '109\n m²', 'salles de bain': '2', 'étage': '1'}"
1361,"Appartement 3 chambres excellent état, premier étage, Belair, Luxembourg","€ 1,250,000",Luxembourg,https://www.immotop.lu/annonces/316387/,Weckbecker Agence Immobilière,"Appartement 3 chambres excellent état, premier étage, Belair, Luxembourg","€ 1,250,000","{'chambres/pièces': '3', 'superficie': '106\n m²', 'salle de bain': '1', 'étage': '1'}"
1362,"Appartement 3 chambres troisième étage, Steinsel, Steinsel","€ 1,230,000",Steinsel,https://www.immotop.lu/annonces/447775/,Weckbecker Agence Immobilière,"Appartement 3 chambres troisième étage, Steinsel, Steinsel","€ 1,230,000","{'chambres/pièces': '3', 'superficie': '138\n m²', 'salle de bain': '1', 'étage': '3'}"
1363,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange","€ 875,000",Hesperange,https://www.immotop.lu/annonces/414691/,Weckbecker Agence Immobilière,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange","€ 875,000","{'chambres/pièces': '2', 'superficie': '87\n m²', 'étage': '2'}"
1364,"Maison individuelle 200 m², Bonnevoie-Verlorenkost, Luxembourg","€ 2,000,000",Luxembourg,https://www.immotop.lu/annonces/470035/,Weckbecker Agence Immobilière,"Maison individuelle 200 m², Bonnevoie-Verlorenkost, Luxembourg","€ 2,000,000","{'chambres/pièces': '4', 'superficie': '200\n m²', 'salle de bain': '1'}"
1365,"Maison individuelle Luxembourg / Center / Bertrange / Bertrange, Bertrange, Bertrange","€ 1,915,000",Bertrange,https://www.immotop.lu/annonces/404253/,Nextimmo,"Maison individuelle Luxembourg / Center / Bertrange / Bertrange, Bertrange, Bertrange","€ 1,915,000","{'chambres/pièces': '3', 'superficie': '205\n m²', 'salles de bain': '2'}"
1366,"Maison individuelle 2 Keiffeschgaessel, Grevenmacher, Grevenmacher","€ 350,000",Grevenmacher,https://www.immotop.lu/annonces/416253/,Nextimmo,"Maison individuelle 2 Keiffeschgaessel, Grevenmacher, Grevenmacher","€ 350,000","{'chambres/pièces': '2', 'superficie': '111\n m²', 'salles de bain': '2'}"
1367,"Appartement 3 chambres 41 rue Prince Henri 4579 Soleuvre - Luxembourg, Oberkorn, Differdange","€ 799,000",Differdange,https://www.immotop.lu/annonces/416243/,Nextimmo,"Appartement 3 chambres 41 rue Prince Henri 4579 Soleuvre - Luxembourg, Oberkorn, Differdange","€ 799,000","{'chambres/pièces': '3', 'superficie': '101\n m²', 'salle de bain': '1', 'étage': 'T'}"
1368,"Appartement 2 chambres 144 rue adolphe fischer, Gare, Luxembourg","€ 690,000",Luxembourg,https://www.immotop.lu/annonces/459765/,Nextimmo,"Appartement 2 chambres 144 rue adolphe fischer, Gare, Luxembourg","€ 690,000","{'chambres/pièces': '2', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': 'T'}"
1369,"Maison individuelle 68 Rue de Limpach, Mondercange, Mondercange","€ 1,530,000",Mondercange,https://www.immotop.lu/annonces/423767/,Nextimmo,"Maison individuelle 68 Rue de Limpach, Mondercange, Mondercange","€ 1,530,000","{'chambres/pièces': '4', 'superficie': '192\n m²', 'salles de bain': '2'}"
1370,"Appartement 1 chambre troisième étage, Brill, Esch-sur-Alzette","€ 370,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/435605/,Nextimmo,"Appartement 1 chambre troisième étage, Brill, Esch-sur-Alzette","€ 370,000","{'chambre/pièce': '1', 'superficie': '47\n m²', 'étage': '3'}"
1371,"Maison individuelle 180 m², Ehlerange, Sanem","€ 1,080,000",Sanem,https://www.immotop.lu/annonces/416215/,Nextimmo,"Maison individuelle 180 m², Ehlerange, Sanem","€ 1,080,000","{'chambres/pièces': '5', 'superficie': '180\n m²', 'salles de bain': '2'}"
1372,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 580,000",Luxembourg,https://www.immotop.lu/annonces/470397/,Nextimmo,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 580,000","{'chambres/pièces': '2', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': '3'}"
1373,"Appartement 3 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 775,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/416247/,Nextimmo,"Appartement 3 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 775,000","{'chambres/pièces': '3', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': '2'}"
1374,"Maison individuelle 190 m², Wobrecken, Esch-sur-Alzette","€ 900,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/399217/,Nextimmo,"Maison individuelle 190 m², Wobrecken, Esch-sur-Alzette","€ 900,000",{'superficie': '190\n m²'}
1375,"Appartement 2 chambres 105 m², Beggen, Luxembourg","€ 1,080,000",Luxembourg,https://www.immotop.lu/annonces/440559/,Nextimmo,"Appartement 2 chambres 105 m², Beggen, Luxembourg","€ 1,080,000","{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1'}"
1376,"Villa indépendante 268 m², Schouweiler, Dippach","€ 2,450,000",Dippach,https://www.immotop.lu/annonces/440561/,Nextimmo,"Villa indépendante 268 m², Schouweiler, Dippach","€ 2,450,000","{'chambres/pièces': '5', 'superficie': '268\n m²', 'salles de bain': '2'}"
1377,"Maison individuelle 153 m², Ell, Ell","€ 1,370,481",Ell,https://www.immotop.lu/annonces/464437/,Nextimmo,"Maison individuelle 153 m², Ell, Ell","€ 1,370,481","{'chambres/pièces': '4', 'superficie': '153\n m²', 'salles de bain': '3'}"
1378,"Appartement 2 chambres neuf, deuxième étage, Rodange, Pétange","€ 685,000",Pétange,https://www.immotop.lu/annonces/300091/,Accord Immobilière SA,"Appartement 2 chambres neuf, deuxième étage, Rodange, Pétange","€ 685,000","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '2'}"
1379,"Maison jumelée / mitoyenne 212 m², neuve, Pétange, Pétange","€ 1,400,000",Pétange,https://www.immotop.lu/annonces/152997/,Accord Immobilière SA,"Maison jumelée / mitoyenne 212 m², neuve, Pétange, Pétange","€ 1,400,000","{'chambres/pièces': '3', 'superficie': '212\n m²', 'salles de bain': '2'}"
