,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
204,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/485761/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Belair, Luxembourg",1750.0,Appartement,2.0,80.0,1.0,2
205,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/485679/,BRICKS Solutions Immobilières,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg",1800.0,Appartement,1.0,65.0,,1
206,"Duplex à louer, Kayl","€ 2,300/mois",Kayl,https://www.immotop.lu/annonces/485509/,B.M. Building Management S.A.,"Duplex à louer, Kayl",2300.0,Duplex,4.0,150.0,,
207,"Appartement 2 chambres Route de Luxembourg, Imbringen, Junglinster","€ 1,750/mois",Junglinster,https://www.immotop.lu/annonces/485407/,Immobilière Glesener s.à r.l.,"Appartement 2 chambres Route de Luxembourg, Imbringen, Junglinster",1750.0,Appartement,2.0,85.0,,1
208,"Maison jumelée / mitoyenne 118 m², Allerborn, Wincrange","€ 1,300/mois",Wincrange,https://www.immotop.lu/annonces/485401/,Immo-Weiss Sàrl,"Maison jumelée / mitoyenne 118 m², Allerborn, Wincrange",1300.0,Maison jumelée / mitoyenne,3.0,118.0,,
209,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch",€ 800/mois,Mersch,https://www.immotop.lu/annonces/484895/,Abby Toussaint,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch",800.0,Appartement,1.0,60.0,1.0,T
210,"Appartement 2 chambres neuf, deuxième étage, Pétange, Pétange","€ 1,450/mois",Pétange,https://www.immotop.lu/annonces/450243/,Accord Immobilière SA,"Appartement 2 chambres neuf, deuxième étage, Pétange, Pétange",1450.0,Appartement,2.0,75.0,1.0,2
211,"Appartement 1 chambre premier étage, Rodange, Pétange","€ 1,180/mois",Pétange,https://www.immotop.lu/annonces/446321/,Accord Immobilière SA,"Appartement 1 chambre premier étage, Rodange, Pétange",1180.0,Appartement,1.0,59.0,1.0,1
212,"Studio à louer, Rodange","€ 1,050/mois",Pétange,https://www.immotop.lu/annonces/446287/,Accord Immobilière SA,"Studio à louer, Rodange",1050.0,Studio,,38.0,1.0,
213,"Maison individuelle Rue Herbert Schaefer, Gasperich, Luxembourg","€ 3,600/mois",Luxembourg,https://www.immotop.lu/annonces/402285/,James F. Taylor & Partners,"Maison individuelle Rue Herbert Schaefer, Gasperich, Luxembourg",3600.0,Maison individuelle,3.0,175.0,2.0,
214,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/484643/,Sunset Immo Luxembourg,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg",2200.0,Appartement,,52.0,,T
215,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach","€ 1,500/mois",Weiswampach,https://www.immotop.lu/annonces/457535/,AIDL IMMO S. à r. l.,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach",1500.0,Appartement,1.0,62.0,1.0,1
216,"Studio à louer, Universitéit","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/55121/,GENIMMO GESTION,"Studio à louer, Universitéit",1100.0,Studio,,33.0,1.0,
217,"Studio à louer, Universitéit",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/23339/,GENIMMO GESTION,"Studio à louer, Universitéit",950.0,Studio,,26.0,1.0,
218,"Studio à louer, Gasperich","€ 1,050/mois",Luxembourg,https://www.immotop.lu/annonces/484313/,A propos Immobilier,"Studio à louer, Gasperich",1050.0,Studio,,37.0,,
219,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 2,550/mois",Luxembourg,https://www.immotop.lu/annonces/484285/,Bureau Immobilier Feltes,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg",2550.0,Appartement,1.0,70.0,,T
220,"Appartement 3 chambres rue Friedrich Wilhelm Engelhardt, Cessange, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/484229/,STUGALUX S.A,"Appartement 3 chambres rue Friedrich Wilhelm Engelhardt, Cessange, Luxembourg",2050.0,Appartement,3.0,87.0,1.0,1
221,"Maison individuelle rue des Primevères, Alzingen, Hesperange","€ 4,200/mois",Hesperange,https://www.immotop.lu/annonces/484221/,STUGALUX S.A,"Maison individuelle rue des Primevères, Alzingen, Hesperange",4200.0,Maison individuelle,4.0,205.0,2.0,
222,"Appartement 1 chambre excellent état, deuxième étage, Dudelange, Dudelange","€ 1,400/mois",Dudelange,https://www.immotop.lu/annonces/484217/,Immoluxury,"Appartement 1 chambre excellent état, deuxième étage, Dudelange, Dudelange",1400.0,Appartement,1.0,65.0,1.0,2
223,"Maison individuelle Rue de Bascharage, Schouweiler, Dippach","€ 3,300/mois",Dippach,https://www.immotop.lu/annonces/484201/,STUGALUX S.A,"Maison individuelle Rue de Bascharage, Schouweiler, Dippach",3300.0,Maison individuelle,5.0,198.0,3.0,
224,"Penthouse Rue de l'ecole, Hesperange, Howald, Hesperange","€ 2,700/mois",Hesperange,https://www.immotop.lu/annonces/484191/,STUGALUX S.A,"Penthouse Rue de l'ecole, Hesperange, Howald, Hesperange",2700.0,Penthouse,3.0,156.0,2.0,3
225,"Appartement 2 chambres deuxième étage, Rollingergrund, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/484173/,Immoluxury,"Appartement 2 chambres deuxième étage, Rollingergrund, Luxembourg",2000.0,Appartement,2.0,85.0,1.0,2
226,"Appartement 2 chambres 117 rue de Muhlenbach, Muhlenbach, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/484171/,Living Form Real Estate,"Appartement 2 chambres 117 rue de Muhlenbach, Muhlenbach, Luxembourg",2800.0,Appartement,2.0,125.0,2.0,T
227,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/484167/,STUGALUX S.A,"Appartement 2 chambres rue des Muguets, Neudorf-Weimershof, Luxembourg",2100.0,Appartement,2.0,65.0,1.0,3
228,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/484165/,STUGALUX S.A,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg",1700.0,Appartement,1.0,46.0,1.0,3
229,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/484163/,STUGALUX S.A,"Appartement 1 chambre rue des Muguets, Neudorf-Weimershof, Luxembourg",1700.0,Appartement,1.0,46.0,1.0,3
230,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/484115/,ELSA'HOME,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg",1800.0,Appartement,2.0,90.0,1.0,2
231,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/484113/,LIVIN REAL ESTATE,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg",2350.0,Appartement,1.0,110.0,1.0,T
232,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Bettembourg,https://www.immotop.lu/annonces/484111/,XL IMMOBILIER,"Loft quatrième étage, Bettembourg, Bettembourg",2800.0,Loft,2.0,103.0,2.0,4
233,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch","€ 1,000/mois",Mersch,https://www.immotop.lu/annonces/484075/,Abby Toussaint,"Appartement 1 chambre rez-de-chaussée, Mersch, Mersch",1000.0,Appartement,1.0,52.0,,T
234,"Appartement 2 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/484015/,Living Form Real Estate,"Appartement 2 chambres deuxième étage, Wobrecken, Esch-sur-Alzette",1500.0,Appartement,2.0,80.0,1.0,2
235,"Studio à louer, Nommern",€ 700/mois,Nommern,https://www.immotop.lu/annonces/483977/,Agence Immobilière Chaves,"Studio à louer, Nommern",700.0,Studio,,40.0,1.0,
236,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,150/mois",Luxembourg,https://www.immotop.lu/annonces/483927/,property*,"Studio à louer, Bonnevoie-Verlorenkost",1150.0,Studio,,17.0,1.0,
237,"Appartement 1 chambre Boulevard du Brill, Cessange, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/483915/,FISCHBACH Realtors & Developers S.A.,"Appartement 1 chambre Boulevard du Brill, Cessange, Luxembourg",1800.0,Appartement,1.0,56.0,,T
238,"Duplex à louer, Merl","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/483911/,FISCHBACH Realtors & Developers S.A.,"Duplex à louer, Merl",2600.0,Duplex,2.0,112.0,1.0,
239,"Appartement 2 chambres rue Alphonse Munchen, Hollerich, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/483907/,FISCHBACH Realtors & Developers S.A.,"Appartement 2 chambres rue Alphonse Munchen, Hollerich, Luxembourg",2300.0,Appartement,2.0,91.0,,3
240,"Studio à louer, Oberanven, Rameldange, Hostert","€ 1,100/mois",Niederanven,https://www.immotop.lu/annonces/483909/,FISCHBACH Realtors & Developers S.A.,"Studio à louer, Oberanven, Rameldange, Hostert",1100.0,Studio,1.0,39.0,,
241,"Appartement 2 chambres Val Sainte-Croix, Cruchten, Nommern","€ 4,000/mois",Nommern,https://www.immotop.lu/annonces/464181/,MABRO,"Appartement 2 chambres Val Sainte-Croix, Cruchten, Nommern",4000.0,Appartement,2.0,96.0,1.0,4
242,"Maison individuelle rue de Steinfort, Steinfort, Steinfort","€ 3,000/mois",Steinfort,https://www.immotop.lu/annonces/393349/,B IMMOBILIER,"Maison individuelle rue de Steinfort, Steinfort, Steinfort",3000.0,Maison individuelle,3.0,165.0,1.0,
243,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/482253/,B IMMOBILIER,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg",2700.0,Appartement,3.0,115.0,1.0,1
244,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/441503/,B IMMOBILIER,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg",3300.0,Maison individuelle,3.0,156.0,1.0,
245,"Duplex à louer, Welsdorf","€ 1,850/mois",Colmar-Berg,https://www.immotop.lu/annonces/476053/,B IMMOBILIER,"Duplex à louer, Welsdorf",1850.0,Duplex,3.0,112.0,1.0,
246,"Maison jumelée / mitoyenne 50 m², excellent état, Waldbillig, Freckeisen, Waldbillig","€ 1,000/mois",Waldbillig,https://www.immotop.lu/annonces/464231/,B IMMOBILIER,"Maison jumelée / mitoyenne 50 m², excellent état, Waldbillig, Freckeisen, Waldbillig",1000.0,Maison jumelée / mitoyenne,1.0,50.0,,
247,"Appartement 2 chambres rez-de-chaussée, Ingeldorf, Erpeldange-sur-Sûre","€ 1,400/mois",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/420801/,B IMMOBILIER,"Appartement 2 chambres rez-de-chaussée, Ingeldorf, Erpeldange-sur-Sûre",1400.0,Appartement,2.0,74.0,1.0,T
248,"Appartement 3 chambres premier étage, Godbrange, Junglinster","€ 2,100/mois",Junglinster,https://www.immotop.lu/annonces/468615/,B IMMOBILIER,"Appartement 3 chambres premier étage, Godbrange, Junglinster",2100.0,Appartement,3.0,125.0,1.0,1
249,"Appartement 1 chambre neuf, premier étage, Diekirch, Diekirch","€ 1,200/mois",Diekirch,https://www.immotop.lu/annonces/354741/,B IMMOBILIER,"Appartement 1 chambre neuf, premier étage, Diekirch, Diekirch",1200.0,Appartement,1.0,59.0,,1
250,"Duplex à louer, Fettmeth","€ 1,950/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/483839/,M2 Agence Immobilière,"Duplex à louer, Fettmeth",1950.0,Duplex,3.0,130.0,1.0,
251,"Appartement 3 chambres premier étage, Dommeldange, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/455441/,Immocity Luxembourg sàrl,"Appartement 3 chambres premier étage, Dommeldange, Luxembourg",2800.0,Appartement,3.0,112.0,2.0,1
252,"Maison individuelle 190 m², Oberanven, Rameldange, Hostert, Niederanven","€ 2,800/mois",Niederanven,https://www.immotop.lu/annonces/439659/,Immocity Luxembourg sàrl,"Maison individuelle 190 m², Oberanven, Rameldange, Hostert, Niederanven",2800.0,Maison individuelle,3.0,190.0,3.0,
253,"Appartement 2 chambres deuxième étage, Merl, Luxembourg","€ 1,950/mois",Luxembourg,https://www.immotop.lu/annonces/445727/,Immocity Luxembourg sàrl,"Appartement 2 chambres deuxième étage, Merl, Luxembourg",1950.0,Appartement,2.0,108.0,1.0,2
254,"Maison individuelle 160 m², excellent état, Rambrouch, Rambrouch","€ 1,800/mois",Rambrouch,https://www.immotop.lu/annonces/461057/,immofox,"Maison individuelle 160 m², excellent état, Rambrouch, Rambrouch",1800.0,Maison individuelle,3.0,160.0,1.0,
255,"Appartement 2 chambres premier étage, Wiltz, Wiltz","€ 1,395/mois",Wiltz,https://www.immotop.lu/annonces/400901/,immofox,"Appartement 2 chambres premier étage, Wiltz, Wiltz",1395.0,Appartement,2.0,70.0,1.0,1
256,"Penthouse 51 m² avec balcon, Pulvermuhl, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/404417/,GO IMMO S.à r.l.,"Penthouse 51 m² avec balcon, Pulvermuhl, Luxembourg",1400.0,Penthouse,1.0,51.0,1.0,3
257,"Appartement 1 chambre excellent état, rez-de-chaussée, Harlange, Lac de la Haute Sûre",€ 850/mois,Lac de la Haute Sûre,https://www.immotop.lu/annonces/471957/,Immo Wolz,"Appartement 1 chambre excellent état, rez-de-chaussée, Harlange, Lac de la Haute Sûre",850.0,Appartement,1.0,65.0,1.0,T
258,"Appartement 3 chambres troisième étage, Wiltz, Wiltz","€ 2,600/mois",Wiltz,https://www.immotop.lu/annonces/469709/,Immo Wolz,"Appartement 3 chambres troisième étage, Wiltz, Wiltz",2600.0,Appartement,3.0,154.0,2.0,3
259,"Maison individuelle 150 m², Wiltz, Wiltz","€ 1,600/mois",Wiltz,https://www.immotop.lu/annonces/437715/,Immo Wolz,"Maison individuelle 150 m², Wiltz, Wiltz",1600.0,Maison individuelle,3.0,150.0,1.0,
260,"Appartement 2 chambres rez-de-chaussée, Marnach, Clervaux","€ 1,250/mois",Clervaux,https://www.immotop.lu/annonces/477441/,Immo Wolz,"Appartement 2 chambres rez-de-chaussée, Marnach, Clervaux",1250.0,Appartement,2.0,77.0,1.0,T
261,"Appartement 2 chambres rue Pletzer, Bertrange, Bertrange","€ 2,250/mois",Bertrange,https://www.immotop.lu/annonces/441795/,Venice Consulting SA,"Appartement 2 chambres rue Pletzer, Bertrange, Bertrange",2250.0,Appartement,2.0,90.0,2.0,2
262,"Appartement 1 chambre rez-de-chaussée, Brachtenbach, Wincrange",€ 850/mois,Wincrange,https://www.immotop.lu/annonces/459699/,Immo Wolz,"Appartement 1 chambre rez-de-chaussée, Brachtenbach, Wincrange",850.0,Appartement,1.0,70.0,,T
263,"Duplex à louer, Wintrange","€ 1,050/mois",Schengen,https://www.immotop.lu/annonces/483697/,DAN BECK Immobilière,"Duplex à louer, Wintrange",1050.0,Duplex,1.0,53.0,,
264,"Appartement 3 chambres 26, avenue DU 10 SEPTEMBRE, Belair, Luxembourg","€ 4,400/mois",Luxembourg,https://www.immotop.lu/annonces/333019/,CDBgest S.à r.l.,"Appartement 3 chambres 26, avenue DU 10 SEPTEMBRE, Belair, Luxembourg",4400.0,Appartement,3.0,146.0,2.0,4
265,"Appartement 2 chambres deuxième étage, Ehlerange, Sanem","€ 1,600/mois",Sanem,https://www.immotop.lu/annonces/476061/,CDBgest S.à r.l.,"Appartement 2 chambres deuxième étage, Ehlerange, Sanem",1600.0,Appartement,2.0,82.0,1.0,2
266,"Appartement 2 chambres deuxième étage, Dudelange, Dudelange","€ 1,550/mois",Dudelange,https://www.immotop.lu/annonces/459763/,Agence Immobilière Uelzecht,"Appartement 2 chambres deuxième étage, Dudelange, Dudelange",1550.0,Appartement,2.0,95.0,1.0,2
267,"Penthouse 13 route de longwy, Bertrange, Bertrange","€ 2,500/mois",Bertrange,https://www.immotop.lu/annonces/477225/,Monde Avenir Sàrl,"Penthouse 13 route de longwy, Bertrange, Bertrange",2500.0,Penthouse,3.0,124.0,2.0,7
268,"Appartement 2 chambres premier étage, Pétange, Pétange","€ 1,550/mois",Pétange,https://www.immotop.lu/annonces/452113/,Agence Immobilière Uelzecht,"Appartement 2 chambres premier étage, Pétange, Pétange",1550.0,Appartement,2.0,105.0,1.0,1
269,"Appartement 1 chambre cinquième étage, Wobrecken, Esch-sur-Alzette","€ 1,200/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/460463/,Agence Immobilière Uelzecht,"Appartement 1 chambre cinquième étage, Wobrecken, Esch-sur-Alzette",1200.0,Appartement,1.0,93.0,,5
270,"Appartement 1 chambre premier étage, Wobrecken, Esch-sur-Alzette","€ 1,200/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/481475/,Agence Immobilière Uelzecht,"Appartement 1 chambre premier étage, Wobrecken, Esch-sur-Alzette",1200.0,Appartement,1.0,55.0,1.0,1
271,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/292779/,Kalmas SA,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg",2600.0,Appartement,,,,T
272,"Appartement 1 chambre deuxième étage, Berchem, Roeser","€ 1,500/mois",Roeser,https://www.immotop.lu/annonces/482217/,Immeck Ventes Sàrl,"Appartement 1 chambre deuxième étage, Berchem, Roeser",1500.0,Appartement,1.0,66.0,,2
273,"Appartement 1 chambre deuxième étage, Rosport, Rosport-Mompach","€ 1,100/mois",Rosport-Mompach,https://www.immotop.lu/annonces/346345/,LTGroup,"Appartement 1 chambre deuxième étage, Rosport, Rosport-Mompach",1100.0,Appartement,1.0,50.0,,2
274,"Maison individuelle 181 m², excellent état, Merl, Luxembourg","€ 8,500/mois",Luxembourg,https://www.immotop.lu/annonces/428651/,Novin' Real Estate,"Maison individuelle 181 m², excellent état, Merl, Luxembourg",8500.0,Maison individuelle,5.0,181.0,2.0,
275,"Maison individuelle 140 m², excellent état, Differdange, Lasauvage, Differdange","€ 2,500/mois",Differdange,https://www.immotop.lu/annonces/404275/,HD33,"Maison individuelle 140 m², excellent état, Differdange, Lasauvage, Differdange",2500.0,Maison individuelle,4.0,140.0,1.0,
276,"Appartement 1 chambre deuxième étage, Belair, Luxembourg","€ 1,250/mois",Luxembourg,https://www.immotop.lu/annonces/482779/,HD33,"Appartement 1 chambre deuxième étage, Belair, Luxembourg",1250.0,Appartement,1.0,40.0,1.0,2
277,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","€ 1,280/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/285359/,Actuel Immobilière Sàrl,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette",1280.0,Appartement,2.0,52.0,1.0,3
278,"Appartement 1 chambre deuxième étage, Rodange, Pétange","€ 1,050/mois",Pétange,https://www.immotop.lu/annonces/346487/,Actuel Immobilière Sàrl,"Appartement 1 chambre deuxième étage, Rodange, Pétange",1050.0,Appartement,1.0,,1.0,2
279,"Appartement 1 chambre troisième étage, Rodange, Pétange","€ 1,100/mois",Pétange,https://www.immotop.lu/annonces/463315/,Actuel Immobilière Sàrl,"Appartement 1 chambre troisième étage, Rodange, Pétange",1100.0,Appartement,1.0,57.0,1.0,3
280,"Appartement 1 chambre premier étage, Rodange, Pétange","€ 1,050/mois",Pétange,https://www.immotop.lu/annonces/446257/,Actuel Immobilière Sàrl,"Appartement 1 chambre premier étage, Rodange, Pétange",1050.0,Appartement,1.0,,1.0,1
281,"Appartement 3 chambres rez-de-chaussée, Rodange, Pétange","€ 1,350/mois",Pétange,https://www.immotop.lu/annonces/473341/,Actuel Immobilière Sàrl,"Appartement 3 chambres rez-de-chaussée, Rodange, Pétange",1350.0,Appartement,3.0,86.0,1.0,T
282,"Maison individuelle 220 m², Peppange, Roeser","€ 3,800/mois",Roeser,https://www.immotop.lu/annonces/483353/,Maria Immo,"Maison individuelle 220 m², Peppange, Roeser",3800.0,Maison individuelle,5.0,220.0,2.0,
283,"Appartement 2 chambres Rue de la Montagne, Peppange, Roeser","€ 1,900/mois",Roeser,https://www.immotop.lu/annonces/312029/,Effekt S.A.,"Appartement 2 chambres Rue de la Montagne, Peppange, Roeser",1900.0,Appartement,2.0,77.0,1.0,T
284,"Maison individuelle 220 m², Peppange, Roeser","€ 3,800/mois",Roeser,https://www.immotop.lu/annonces/483337/,Maria Immo,"Maison individuelle 220 m², Peppange, Roeser",3800.0,Maison individuelle,5.0,220.0,2.0,
285,"Appartement 1 chambre neuf, troisième étage, Belval, Esch-sur-Alzette","€ 1,600/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/483327/,Inside Immobilière,"Appartement 1 chambre neuf, troisième étage, Belval, Esch-sur-Alzette",1600.0,Appartement,1.0,70.0,1.0,3
286,"Appartement 1 chambre excellent état, deuxième étage, Kirchberg, Luxembourg","€ 1,590/mois",Luxembourg,https://www.immotop.lu/annonces/483319/,Primo Gérances S.à r.l.,"Appartement 1 chambre excellent état, deuxième étage, Kirchberg, Luxembourg",1590.0,Appartement,1.0,55.0,1.0,2
287,"Appartement 3 chambres rez-de-chaussée, Boulaide, Boulaide","€ 2,000/mois",Boulaide,https://www.immotop.lu/annonces/483123/,IMMO RASTODER,"Appartement 3 chambres rez-de-chaussée, Boulaide, Boulaide",2000.0,Appartement,3.0,160.0,1.0,T
288,"Appartement 1 chambre premier étage, Perlé, Rambrouch",€ 950/mois,Rambrouch,https://www.immotop.lu/annonces/428709/,Properties Partners,"Appartement 1 chambre premier étage, Perlé, Rambrouch",950.0,Appartement,1.0,55.0,1.0,1
289,"Appartement 1 chambre 332, route de Longwy, Merl, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/483121/,DAN BECK Immobilière,"Appartement 1 chambre 332, route de Longwy, Merl, Luxembourg",1600.0,Appartement,1.0,59.0,,2
290,"Appartement 2 chambres 1, Rangwee, Hesperange, Howald, Hesperange","€ 2,000/mois",Hesperange,https://www.immotop.lu/annonces/482825/,Nexvia S.A.,"Appartement 2 chambres 1, Rangwee, Hesperange, Howald, Hesperange",2000.0,Appartement,2.0,77.0,1.0,1
291,"Appartement 1 chambre rue Antoine Meyer, Hollerich, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/482801/,Bureau Immobilier GUILLAUME BISDORFF,"Appartement 1 chambre rue Antoine Meyer, Hollerich, Luxembourg",1700.0,Appartement,1.0,50.0,,3
292,"Appartement 3 chambres rez-de-chaussée, Weimerskirch, Luxembourg","€ 3,900/mois",Luxembourg,https://www.immotop.lu/annonces/243855/,LA immo Sàrl,"Appartement 3 chambres rez-de-chaussée, Weimerskirch, Luxembourg",3900.0,Appartement,3.0,168.0,1.0,T
293,"Appartement 2 chambres excellent état, sixième étage, Kirchberg, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/441641/,BRICKS Solutions Immobilières,"Appartement 2 chambres excellent état, sixième étage, Kirchberg, Luxembourg",2150.0,Appartement,2.0,125.0,1.0,6
294,"Appartement 3 chambres quatrième étage, Cents, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/324667/,BRICKS Solutions Immobilières,"Appartement 3 chambres quatrième étage, Cents, Luxembourg",2300.0,Appartement,3.0,100.0,2.0,4
295,"Maison individuelle 250 m², Mondorf-les-Bains, Mondorf-les-Bains","€ 3,100/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/298123/,BRICKS Solutions Immobilières,"Maison individuelle 250 m², Mondorf-les-Bains, Mondorf-les-Bains",3100.0,Maison individuelle,5.0,250.0,2.0,
296,"Appartement 2 chambres premier étage, Bertrange, Bertrange","€ 1,750/mois",Bertrange,https://www.immotop.lu/annonces/476427/,BRICKS Solutions Immobilières,"Appartement 2 chambres premier étage, Bertrange, Bertrange",1750.0,Appartement,2.0,87.0,1.0,1
297,"Maison individuelle 220 m², Oberanven, Rameldange, Hostert, Niederanven","€ 3,800/mois",Niederanven,https://www.immotop.lu/annonces/332997/,BRICKS Solutions Immobilières,"Maison individuelle 220 m², Oberanven, Rameldange, Hostert, Niederanven",3800.0,Maison individuelle,4.0,220.0,2.0,
298,"Appartement 2 chambres deuxième étage, Bertrange, Bertrange","€ 2,000/mois",Bertrange,https://www.immotop.lu/annonces/450429/,LIVING CONCEPTS,"Appartement 2 chambres deuxième étage, Bertrange, Bertrange",2000.0,Appartement,2.0,113.0,1.0,2
299,"Maison individuelle 175 m², Cents, Luxembourg","€ 3,800/mois",Luxembourg,https://www.immotop.lu/annonces/355349/,BRICKS Solutions Immobilières,"Maison individuelle 175 m², Cents, Luxembourg",3800.0,Maison individuelle,,175.0,,
300,"Appartement rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/464661/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Merl, Luxembourg",2000.0,Appartement,,85.0,,T
301,"Appartement rez-de-chaussée, Kirchberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/372755/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Kirchberg, Luxembourg",2600.0,Appartement,,100.0,,T
302,"Appartement rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/376967/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Merl, Luxembourg",2000.0,Appartement,,,,T
303,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/457855/,BRICKS Solutions Immobilières,"Studio à louer, Bonnevoie-Verlorenkost",1350.0,Studio,,40.0,,
304,"Appartement 1 chambre rez-de-chaussée, Aspelt, Frisange","€ 1,350/mois",Frisange,https://www.immotop.lu/annonces/443165/,LIVING CONCEPTS,"Appartement 1 chambre rez-de-chaussée, Aspelt, Frisange",1350.0,Appartement,1.0,56.0,1.0,T
305,"Appartement 1 chambre rez-de-chaussée, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,400/mois",Lorentzweiler,https://www.immotop.lu/annonces/441735/,BRICKS Solutions Immobilières,"Appartement 1 chambre rez-de-chaussée, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler",1400.0,Appartement,1.0,47.0,,T
306,"Villa indépendante 200 m², Weimerskirch, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/202029/,Barnes Luxembourg,"Villa indépendante 200 m², Weimerskirch, Luxembourg",4500.0,Villa indépendante,4.0,200.0,1.0,
307,"Duplex à louer, Belair","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/151583/,Barnes Luxembourg,"Duplex à louer, Belair",4500.0,Duplex,3.0,156.0,,
