,property,price_range,location,property_link,agency,unit,unit_price,unit_info
569,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/104513/,SAVILLS,"Duplex 63-65 rue du Golf, Senningen, Senningerberg, Niederanven","€ 1,549,000","{'chambres/pièces': '4', 'superficie': '135\n m²'}"
570,Duplex et Bureaux - cabinets dans programme neuf à Niederanven,"€ 1,149,000 - € 1,599,000",Niederanven,https://www.immotop.lu/annonces/166057/67939/,SAVILLS,"Duplex 63-65 rue du Golf, Senningen, Senningerberg, Niederanven","€ 1,599,000","{'chambres/pièces': '4', 'superficie': '144\n m²'}"
571,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119657/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 612,830",{'superficie': '35\n m²'}
572,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119673/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 635,726",{'superficie': '38\n m²'}
573,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119687/,B IMMOBILIER,Bureau - Cabinet en Vente,"€ 663,459","{'superficie': '46\n m²', 'étage': 'T'}"
574,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119699/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 664,962",{'superficie': '40\n m²'}
575,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119711/,B IMMOBILIER,"Studio à vendre, Belair, Luxembourg","€ 667,281",{'superficie': '40\n m²'}
576,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119721/,B IMMOBILIER,Bureau - Cabinet en Vente,"€ 721,910","{'superficie': '61\n m²', 'étage': 'T'}"
577,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119729/,B IMMOBILIER,Bureau - Cabinet en Vente,"€ 728,614","{'superficie': '60\n m²', 'étage': 'T'}"
578,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119735/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 813,650","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
579,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119739/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 822,934","{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '1'}"
580,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119743/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 844,288","{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
581,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119745/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 920,639","{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': 'T'}"
582,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119747/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Belair, Luxembourg","€ 928,922","{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '3'}"
583,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119749/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 967,927","{'chambres/pièces': '2', 'superficie': '68\n m²', 'étage': '1'}"
584,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119751/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 1,425,788","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '4'}"
585,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 612,830 - € 2,269,816",Luxembourg,https://www.immotop.lu/annonces/354975/119753/,B IMMOBILIER,"Appartement 3 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 2,269,816","{'chambres/pièces': '3', 'superficie': '131\n m²', 'salle de bain': '1', 'étage': '5'}"
586,Penthouses et Appartements dans programme neuf à Kopstal,"€ 669,699 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119617/,B IMMOBILIER,"Appartement 1 chambre Rue de Mersch, Kopstal, Kopstal","€ 669,699","{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': '1'}"
587,Penthouses et Appartements dans programme neuf à Kopstal,"€ 669,699 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119635/,B IMMOBILIER,"Appartement 2 chambres Rue de Mersch, Kopstal, Kopstal","€ 944,141","{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': '1'}"
588,Penthouses et Appartements dans programme neuf à Kopstal,"€ 669,699 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119649/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 980,000","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '2'}"
589,Penthouses et Appartements dans programme neuf à Kopstal,"€ 669,699 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119669/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 1,136,297","{'chambres/pièces': '2', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': '2'}"
590,Penthouses et Appartements dans programme neuf à Kopstal,"€ 669,699 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119685/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 1,171,185","{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '2'}"
591,Penthouses et Appartements dans programme neuf à Kopstal,"€ 669,699 - € 1,192,984",Kopstal,https://www.immotop.lu/annonces/354957/119701/,B IMMOBILIER,"Penthouse Rue de Mersch, Kopstal, Kopstal","€ 1,192,984","{'chambres/pièces': '3', 'superficie': '118\n m²', 'salle de bain': '1', 'étage': '2'}"
592,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119861/,B IMMOBILIER,"Appartement 1 chambre neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 622,406","{'chambre/pièce': '1', 'superficie': '58\n m²', 'salle de bain': '1', 'étage': '1'}"
593,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119863/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 842,976","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': '1'}"
594,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119865/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 851,070","{'chambres/pièces': '2', 'superficie': '70\n m²', 'étage': '2'}"
595,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119869/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 908,805","{'chambres/pièces': '2', 'superficie': '86\n m²', 'étage': '1'}"
596,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119871/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 914,487","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '1'}"
597,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119873/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 935,010","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
598,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119875/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 957,829","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
599,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119877/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,026,459","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '2'}"
600,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119879/,B IMMOBILIER,"Appartement 3 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,126,134","{'chambres/pièces': '3', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': 'T'}"
601,Appartements dans programme neuf à Käerjeng,"€ 622,406 - € 1,167,200",Käerjeng,https://www.immotop.lu/annonces/355241/119881/,B IMMOBILIER,"Appartement 2 chambres neuf, rez-de-chaussée, Hautcharage, Käerjeng","€ 1,167,200","{'chambres/pièces': '2', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '2'}"
602,Appartements dans programme neuf à Käerjeng,"€ 799,331 - € 941,879",Käerjeng,https://www.immotop.lu/annonces/424963/139223/,Agence Immobilière MARAMAX s.à r.l.,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng","€ 799,331","{'chambres/pièces': '2', 'superficie': '80\n m²', 'étage': 'T'}"
603,Appartements dans programme neuf à Käerjeng,"€ 799,331 - € 941,879",Käerjeng,https://www.immotop.lu/annonces/424963/139225/,Agence Immobilière MARAMAX s.à r.l.,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng","€ 824,727","{'chambres/pièces': '2', 'superficie': '84\n m²', 'étage': 'T'}"
604,Appartements dans programme neuf à Käerjeng,"€ 799,331 - € 941,879",Käerjeng,https://www.immotop.lu/annonces/424963/139227/,Agence Immobilière MARAMAX s.à r.l.,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng","€ 899,996","{'chambres/pièces': '2', 'superficie': '92\n m²', 'étage': 'T'}"
605,Appartements dans programme neuf à Käerjeng,"€ 799,331 - € 941,879",Käerjeng,https://www.immotop.lu/annonces/424963/139229/,Agence Immobilière MARAMAX s.à r.l.,"Appartement 3 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng","€ 922,348","{'chambres/pièces': '3', 'superficie': '105\n m²', 'étage': 'T'}"
606,Appartements dans programme neuf à Käerjeng,"€ 799,331 - € 941,879",Käerjeng,https://www.immotop.lu/annonces/424963/139231/,Agence Immobilière MARAMAX s.à r.l.,"Appartement 2 chambres neuf, rez-de-chaussée, Bascharage, Käerjeng","€ 941,879","{'chambres/pièces': '2', 'superficie': '99\n m²', 'étage': 'T'}"
607,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125125/,Immo Brown,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 882,136","{'chambres/pièces': '2', 'superficie': '74\n m²', 'étage': 'T'}"
608,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125127/,Immo Brown,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 998,087","{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': 'T'}"
609,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125129/,Immo Brown,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,093,899","{'chambres/pièces': '2', 'superficie': '92\n m²', 'étage': 'T'}"
610,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125131/,Immo Brown,"Penthouse neuf, 83 m², Mamer, Mamer","€ 1,098,689","{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': 'T'}"
611,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125133/,Immo Brown,"Penthouse neuf, 98 m², Mamer, Mamer","€ 1,246,174","{'chambres/pièces': '2', 'superficie': '98\n m²', 'étage': 'T'}"
612,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125135/,Immo Brown,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,380,170","{'chambres/pièces': '3', 'superficie': '131\n m²', 'étage': 'T'}"
613,Appartements et Penthouses dans programme neuf à Mamer,"€ 882,136 - € 1,425,692",Mamer,https://www.immotop.lu/annonces/371175/125137/,Immo Brown,"Appartement 3 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 1,425,692","{'chambres/pièces': '3', 'superficie': '134\n m²', 'étage': 'T'}"
614,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/116279/,BATINVEST,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 604,952","{'chambre/pièce': '1', 'superficie': '49\n m²', 'salle de bain': '1', 'étage': 'T'}"
615,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58371/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 959,507","{'chambres/pièces': '2', 'superficie': '92\n m²', 'salles de bain': '2', 'étage': '1'}"
616,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58345/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 965,368","{'chambres/pièces': '2', 'superficie': '91\n m²', 'salles de bain': '2', 'étage': '1'}"
617,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58339/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 994,863","{'chambres/pièces': '2', 'superficie': '91\n m²', 'salles de bain': '2', 'étage': '1'}"
618,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58299/,BATINVEST,"Appartement 1 chambre 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,004,543","{'chambre/pièce': '1', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': 'T'}"
619,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58307/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,093,856","{'chambres/pièces': '2', 'superficie': '92\n m²', 'salles de bain': '2', 'étage': 'T'}"
620,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58353/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,098,239","{'chambres/pièces': '2', 'superficie': '96\n m²', 'salles de bain': '2', 'étage': '1'}"
621,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58325/,BATINVEST,"Appartement 2 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,174,374","{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': 'T'}"
622,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/116281/,BATINVEST,"Maison individuelle 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929","{'chambres/pièces': '3', 'superficie': '132\n m²', 'salles de bain': '2'}"
623,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58405/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,533,929","{'chambres/pièces': '3', 'superficie': '132\n m²', 'salles de bain': '2', 'étage': '3'}"
624,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58377/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,582,103","{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '3', 'étage': '1'}"
625,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58363/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,586,399","{'chambres/pièces': '3', 'superficie': '145\n m²', 'salles de bain': '3', 'étage': '1'}"
626,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/116283/,BATINVEST,"Maison individuelle 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631","{'chambres/pièces': '3', 'superficie': '141\n m²', 'salles de bain': '3'}"
627,Maisons individuelles et Appartements dans programme neuf à Kehlen,"€ 604,952 - € 1,619,631",Kehlen,https://www.immotop.lu/annonces/146217/58387/,BATINVEST,"Appartement 3 chambres 79 rue de Luxembourg, Kehlen, Kehlen","€ 1,619,631","{'chambres/pièces': '3', 'superficie': '141\n m²', 'salles de bain': '3', 'étage': '3'}"
628,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58337/,BATINVEST,"Maison individuelle 172 m², neuve, Godbrange, Junglinster","€ 1,335,772","{'chambres/pièces': '3', 'superficie': '172\n m²', 'salles de bain': '2'}"
629,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58309/,BATINVEST,"Maison individuelle 178 m², neuve, Godbrange, Junglinster","€ 1,355,521","{'chambres/pièces': '3', 'superficie': '178\n m²', 'salles de bain': '2'}"
630,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58321/,BATINVEST,"Maison individuelle 200 m², neuve, Godbrange, Junglinster","€ 1,397,473","{'chambres/pièces': '4', 'superficie': '200\n m²', 'salles de bain': '2'}"
631,Maisons individuelles dans programme neuf à Junglinster,"€ 1,335,772 - € 1,516,774",Junglinster,https://www.immotop.lu/annonces/146231/58347/,BATINVEST,"Maison individuelle 194 m², neuve, Godbrange, Junglinster","€ 1,516,774","{'chambres/pièces': '3', 'superficie': '194\n m²', 'salles de bain': '2'}"
632,Maisons individuelles dans programme neuf à Mondorf-les-Bains,"€ 1,298,350 - € 1,678,296",Mondorf-les-Bains,https://www.immotop.lu/annonces/172805/70147/,BATINVEST,"Maison individuelle 197 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,298,350","{'chambres/pièces': '4', 'superficie': '197\n m²', 'salles de bain': '2'}"
633,Maisons individuelles dans programme neuf à Mondorf-les-Bains,"€ 1,298,350 - € 1,678,296",Mondorf-les-Bains,https://www.immotop.lu/annonces/172805/70149/,BATINVEST,"Maison individuelle 194 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,332,092","{'chambres/pièces': '4', 'superficie': '194\n m²', 'salles de bain': '2'}"
634,Maisons individuelles dans programme neuf à Mondorf-les-Bains,"€ 1,298,350 - € 1,678,296",Mondorf-les-Bains,https://www.immotop.lu/annonces/172805/70151/,BATINVEST,"Maison individuelle 192 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,369,383","{'chambres/pièces': '4', 'superficie': '192\n m²', 'salles de bain': '2'}"
635,Maisons individuelles dans programme neuf à Mondorf-les-Bains,"€ 1,298,350 - € 1,678,296",Mondorf-les-Bains,https://www.immotop.lu/annonces/172805/70145/,BATINVEST,"Maison individuelle 246 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,597,015","{'chambres/pièces': '4', 'superficie': '246\n m²', 'salles de bain': '2'}"
636,Maisons individuelles dans programme neuf à Mondorf-les-Bains,"€ 1,298,350 - € 1,678,296",Mondorf-les-Bains,https://www.immotop.lu/annonces/172805/70153/,BATINVEST,"Maison individuelle 205 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,678,296","{'chambres/pièces': '4', 'superficie': '205\n m²', 'salles de bain': '2'}"
637,Penthouses et Appartements dans programme neuf à Kehlen,"€ 1,275,003 - € 1,577,284",Kehlen,https://www.immotop.lu/annonces/222903/81541/,real immo,"Appartement 3 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 1,275,003","{'chambres/pièces': '3', 'superficie': '122\n m²', 'salle de bain': '1', 'étage': 'T'}"
638,Penthouses et Appartements dans programme neuf à Kehlen,"€ 1,275,003 - € 1,577,284",Kehlen,https://www.immotop.lu/annonces/222903/81539/,real immo,"Appartement 3 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 1,275,003","{'chambres/pièces': '3', 'superficie': '122\n m²', 'salle de bain': '1', 'étage': 'T'}"
639,Penthouses et Appartements dans programme neuf à Kehlen,"€ 1,275,003 - € 1,577,284",Kehlen,https://www.immotop.lu/annonces/222903/81545/,real immo,"Penthouse neuf, 150 m², Kehlen, Kehlen","€ 1,577,284","{'chambres/pièces': '4', 'superficie': '150\n m²', 'salle de bain': '1', 'étage': '2'}"
640,Penthouses et Appartements dans programme neuf à Kehlen,"€ 1,275,003 - € 1,577,284",Kehlen,https://www.immotop.lu/annonces/222903/81543/,real immo,"Penthouse neuf, 150 m², Kehlen, Kehlen","€ 1,577,284","{'chambres/pièces': '4', 'superficie': '150\n m²', 'salle de bain': '1', 'étage': '2'}"
641,Duplex dans programme neuf à Niederanven,"€ 1,855,000 - € 2,059,000",Niederanven,https://www.immotop.lu/annonces/338153/115711/,Cenaro Group,"Duplex à vendre, Niederanven, Niederanven","€ 1,855,000","{'chambres/pièces': '4', 'superficie': '158\n m²'}"
642,Duplex dans programme neuf à Niederanven,"€ 1,855,000 - € 2,059,000",Niederanven,https://www.immotop.lu/annonces/338153/115713/,Cenaro Group,"Duplex à vendre, Niederanven, Niederanven","€ 1,905,000","{'chambres/pièces': '4', 'superficie': '174\n m²'}"
643,Duplex dans programme neuf à Niederanven,"€ 1,855,000 - € 2,059,000",Niederanven,https://www.immotop.lu/annonces/338153/114351/,Cenaro Group,"Duplex à vendre, Niederanven, Niederanven","€ 2,059,000","{'chambres/pièces': '4', 'superficie': '215\n m²'}"
644,Triplex et Appartements dans programme neuf à Luxembourg,"€ 876,598 - € 2,299,000",Luxembourg,https://www.immotop.lu/annonces/69231/23189/,Cenaro Group,"Appartement 1 chambre neuf, rez-de-chaussée, Neudorf-Weimershof, Luxembourg","€ 876,598","{'chambre/pièce': '1', 'superficie': '60\n m²', 'étage': 'T'}"
645,Triplex et Appartements dans programme neuf à Luxembourg,"€ 876,598 - € 2,299,000",Luxembourg,https://www.immotop.lu/annonces/69231/22869/,Cenaro Group,"Penthouse neuf, 58 m², Neudorf-Weimershof, Luxembourg","€ 893,872","{'chambre/pièce': '1', 'superficie': '58\n m²', 'étage': 'T'}"
646,Triplex et Appartements dans programme neuf à Luxembourg,"€ 876,598 - € 2,299,000",Luxembourg,https://www.immotop.lu/annonces/69231/22749/,Cenaro Group,"Triplex à vendre, Neudorf-Weimershof, Luxembourg","€ 2,299,000","{'chambres/pièces': '3', 'superficie': '163\n m²'}"
647,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/39517/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 600,000","{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': 'T'}"
648,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/131267/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 600,000","{'chambres/pièces': '2', 'superficie': '79\n m²', 'salle de bain': '1', 'étage': 'T'}"
649,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/39529/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 635,000","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
650,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/39543/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 645,000","{'chambres/pièces': '2', 'superficie': '84\n m²', 'salle de bain': '1', 'étage': 'T'}"
651,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/39525/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 645,000","{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': 'T'}"
652,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/39523/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 650,000","{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': 'T'}"
653,Appartements dans programme neuf à Differdange,"€ 600,000 - € 1,085,000",Differdange,https://www.immotop.lu/annonces/84597/39553/,Bronimmo SA,"Appartement 2 chambres 162 rue de soleuvre, Oberkorn, Differdange","€ 660,000","{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': 'T'}"
