,proj_link,location,collect_status
153,https://www.athome.lu/en/buy/apartment/alzingen/id-7745367.html,Alzingen,already_collected
154,https://www.athome.lu/en/buy/house/dahlem/id-7750627.html,Dahlem,already_collected
155,https://www.athome.lu/en/buy/house/hobscheid/id-7761302.html,Hobscheid,newly_added
156,https://www.athome.lu/en/buy/house/differdange/id-7648049.html,Differdange,already_collected
157,https://www.athome.lu/en/buy/apartment/aspelt/id-7648458.html,Aspelt,already_collected
158,https://www.athome.lu/en/buy/house/rollingen/id-7781299.html,Rollingen,newly_added
159,https://www.athome.lu/en/buy/house/kleinbettingen/id-7638798.html,Kleinbettingen,already_collected
160,https://www.athome.lu/en/buy/apartment/rodange/id-7781638.html,Rodange,newly_added
161,https://www.athome.lu/en/buy/apartment/luxembourg/id-7776841.html,Luxembourg-Pfaffenthal,newly_added
162,https://www.athome.lu/en/buy/house/mamer/id-7509384.html,Mamer,already_collected
163,https://www.athome.lu/en/buy/house/dudelange/id-7780998.html,Dudelange,newly_added
164,https://www.athome.lu/en/buy/apartment/kopstal/id-7567057.html,Kopstal,already_collected
165,https://www.athome.lu/en/buy/house/ettelbruck/id-7307972.html,Ettelbruck,already_collected
166,https://www.athome.lu/en/buy/apartment/munshausen/id-7708451.html,Munshausen,already_collected
167,https://www.athome.lu/en/buy/house/kayl/id-7725588.html,Kayl,already_collected
168,https://www.athome.lu/en/buy/apartment/luxembourg/id-7771952.html,Luxembourg-Kirchberg,newly_added
169,https://www.athome.lu/en/buy/apartment/luxembourg/id-7718738.html,Luxembourg-Centre ville,already_collected
170,https://www.athome.lu/en/buy/apartment/bertrange/id-7718739.html,Bertrange,already_collected
171,https://www.athome.lu/en/buy/apartment/howald/id-7764665.html,Howald,newly_added
172,https://www.athome.lu/en/buy/house/strassen/id-7669515.html,Strassen,already_collected
173,https://www.athome.lu/en/buy/apartment/grevenmacher/id-7766640.html,Grevenmacher,newly_added
174,https://www.athome.lu/en/buy/house/petange/id-7702881.html,Pétange,already_collected
175,https://www.athome.lu/en/buy/house/bech/id-7777586.html,Bech,newly_added
176,https://www.athome.lu/en/buy/apartment/luxembourg/id-7778191.html,Luxembourg-Kirchberg,newly_added
177,https://www.athome.lu/en/buy/apartment/bereldange/id-7742925.html,Bereldange,already_collected
178,https://www.athome.lu/en/buy/apartment/petange/id-7762490.html,Pétange,newly_added
179,https://www.athome.lu/en/buy/apartment/luxembourg/id-7735616.html,Luxembourg-Centre ville,already_collected
180,https://www.athome.lu/en/buy/apartment/rodange/id-7764599.html,Rodange,newly_added
181,https://www.athome.lu/en/buy/house/kayl/id-7750959.html,Kayl,already_collected
182,https://www.athome.lu/en/buy/apartment/alzingen/id-7566686.html,Alzingen,already_collected
183,https://www.athome.lu/en/buy/house/bertrange/id-7701303.html,Bertrange,already_collected
184,https://www.athome.lu/en/buy/apartment/strassen/id-7748706.html,Strassen,newly_added
185,https://www.athome.lu/en/buy/house/dudelange/id-7692130.html,Dudelange,already_collected
186,https://www.athome.lu/en/buy/house/differdange/id-7724559.html,Differdange,already_collected
187,https://www.athome.lu/en/buy/house/dudelange/id-7730583.html,Dudelange,already_collected
188,https://www.athome.lu/en/buy/house/petange/id-7739047.html,Pétange,already_collected
189,https://www.athome.lu/en/buy/apartment/bertrange/id-7764033.html,Bertrange,newly_added
190,https://www.athome.lu/en/buy/apartment/bettange-sur-mess/id-7754780.html,Bettange-Sur-Mess,newly_added
191,https://www.athome.lu/en/buy/house/rumelange/id-7760597.html,Rumelange,newly_added
192,https://www.athome.lu/en/buy/apartment/dudelange/id-7748715.html,Dudelange,already_collected
193,https://www.athome.lu/en/buy/apartment/luxembourg/id-7760871.html,Luxembourg-Bonnevoie,newly_added
194,https://www.athome.lu/en/buy/house/luxembourg/id-7748716.html,Luxembourg-Beggen,already_collected
195,https://www.athome.lu/en/buy/house/consdorf/id-7777379.html,Consdorf,newly_added
196,https://www.athome.lu/en/buy/house/differdange/id-7777343.html,Differdange,newly_added
197,https://www.athome.lu/en/buy/house/petange/id-7777337.html,Pétange,newly_added
198,https://www.athome.lu/en/buy/house/dippach/id-7712532.html,Dippach,already_collected
199,https://www.athome.lu/en/buy/house/schifflange/id-7776930.html,Schifflange,newly_added
200,https://www.athome.lu/en/buy/apartment/steinsel/id-7514992.html,Steinsel,already_collected
201,https://www.athome.lu/en/buy/apartment/wintrange/id-7669867.html,Wintrange,already_collected
202,https://www.athome.lu/en/buy/apartment/steinsel/id-7514993.html,Steinsel,already_collected
203,https://www.athome.lu/en/buy/house/kayl/id-7734681.html,Kayl,already_collected
204,https://www.athome.lu/en/buy/house/syren/id-7678712.html,Syren,already_collected
205,https://www.athome.lu/en/buy/apartment/bascharage/id-7775315.html,Bascharage,newly_added
206,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7775300.html,Esch-sur-Alzette,newly_added
207,https://www.athome.lu/en/buy/house/luxembourg/id-7774038.html,Luxembourg-Merl,newly_added
208,https://www.athome.lu/en/buy/apartment/luxembourg/id-7676475.html,Luxembourg-Gasperich,already_collected
209,https://www.athome.lu/en/buy/house/junglinster/id-7405087.html,Junglinster,already_collected
210,https://www.athome.lu/en/buy/apartment/kehlen/id-7190353.html,Kehlen,already_collected
211,https://www.athome.lu/en/buy/apartment/luxembourg/id-7773384.html,Luxembourg-Gare,newly_added
212,https://www.athome.lu/en/buy/apartment/itzig/id-7723513.html,Itzig,already_collected
213,https://www.athome.lu/en/buy/apartment/luxembourg/id-7770377.html,Luxembourg-Bonnevoie,newly_added
214,https://www.athome.lu/en/buy/apartment/niederkorn/id-7770321.html,Niederkorn,newly_added
215,https://www.athome.lu/en/buy/house/soleuvre/id-7769524.html,Soleuvre,newly_added
216,https://www.athome.lu/en/buy/house/strassen/id-7766856.html,Strassen,newly_added
217,https://www.athome.lu/en/buy/apartment/luxembourg/id-3782412.html,Luxembourg-Cents,already_collected
218,https://www.athome.lu/en/buy/apartment/petange/id-7764578.html,Pétange,newly_added
219,https://www.athome.lu/en/buy/apartment/differdange/id-7764052.html,Differdange,newly_added
220,https://www.athome.lu/en/buy/apartment/howald/id-7740999.html,Howald,already_collected
221,https://www.athome.lu/en/buy/house/bivange/id-7680018.html,Bivange,already_collected
222,https://www.athome.lu/en/buy/house/luxembourg/id-7698333.html,Luxembourg-Cents,already_collected
223,https://www.athome.lu/en/buy/house/luxembourg/id-7690552.html,Luxembourg-Weimerskirch,already_collected
224,https://www.athome.lu/en/buy/apartment/rollingen/id-7761156.html,Rollingen,newly_added
225,https://www.athome.lu/en/buy/apartment/kayl/id-6947943.html,Kayl,already_collected
226,https://www.athome.lu/en/buy/apartment/itzig/id-7719885.html,Itzig,already_collected
227,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7760990.html,Esch-sur-Alzette,newly_added
228,https://www.athome.lu/en/buy/house/schifflange/id-7760830.html,Schifflange,newly_added
229,https://www.athome.lu/en/buy/house/syren/id-7666057.html,Syren,already_collected
230,https://www.athome.lu/en/buy/apartment/luxembourg/id-7760596.html,Luxembourg-Cents,newly_added
231,https://www.athome.lu/en/buy/house/dudelange/id-7759674.html,Dudelange,newly_added
232,https://www.athome.lu/en/buy/house/bridel/id-7564228.html,Bridel,newly_added
233,https://www.athome.lu/en/buy/apartment/dudelange/id-7685318.html,Dudelange,already_collected
234,https://www.athome.lu/en/buy/apartment/luxembourg/id-7757894.html,Luxembourg-Belair,newly_added
235,https://www.athome.lu/en/buy/house/howald/id-7756554.html,Howald,newly_added
236,https://www.athome.lu/en/buy/apartment/luxembourg/id-7394149.html,Luxembourg-Kirchberg,already_collected
237,https://www.athome.lu/en/buy/house/pontpierre/id-7754866.html,Pontpierre,newly_added
238,https://www.athome.lu/en/buy/apartment/luxembourg/id-7717027.html,Luxembourg-Beggen,already_collected
239,https://www.athome.lu/en/buy/apartment/hesperange/id-7746458.html,Hesperange,newly_added
240,https://www.athome.lu/en/buy/house/luxembourg/id-7708353.html,Luxembourg-Eich,already_collected
241,https://www.athome.lu/en/buy/house/rollingen/id-7497344.html,Rollingen,already_collected
