,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
1120,"Appartement 2 chambres neuf, deuxième étage, Mamer, Mamer","€ 882,135",Mamer,https://www.immotop.lu/annonces/322315/,Immo Brown,"Appartement 2 chambres neuf, deuxième étage, Mamer, Mamer",882135.0,Appartement,2.0,74.0,,2
1121,"Maison individuelle 182 rue Metzerlach, Soleuvre, Sanem","€ 1,290,000",Sanem,https://www.immotop.lu/annonces/427095/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 182 rue Metzerlach, Soleuvre, Sanem",1290000.0,Maison individuelle,4.0,150.0,1.0,
1122,"Duplex à vendre, Eischen, Gaichel","€ 795,000",Habscht,https://www.immotop.lu/annonces/435357/,Agence Immobilière Hélène Grober Sàrl,"Duplex à vendre, Eischen, Gaichel",795000.0,Duplex,4.0,134.0,1.0,
1123,"Maison individuelle 31, rue du Neuort, Hobscheid, Habscht","€ 1,280,000",Habscht,https://www.immotop.lu/annonces/371995/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 31, rue du Neuort, Hobscheid, Habscht",1280000.0,Maison individuelle,3.0,205.0,2.0,
1124,"Maison individuelle 12 rue de la Résistance, Mamer, Mamer","€ 2,500,000",Mamer,https://www.immotop.lu/annonces/298149/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 12 rue de la Résistance, Mamer, Mamer",2500000.0,Maison individuelle,4.0,200.0,2.0,
1125,"Maison individuelle 313 route de Longwy, Merl, Luxembourg","€ 1,750,000",Luxembourg,https://www.immotop.lu/annonces/464603/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 313 route de Longwy, Merl, Luxembourg",1750000.0,Maison individuelle,5.0,233.0,2.0,
1126,"Maison individuelle 34 an der Aa, Born, Rosport-Mompach","€ 1,485,000",Rosport-Mompach,https://www.immotop.lu/annonces/155223/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 34 an der Aa, Born, Rosport-Mompach",1485000.0,Maison individuelle,5.0,280.0,3.0,
1127,"Maison jumelée / mitoyenne Melichsheck 10, Kalkesbach, Wolper, Consdorf","€ 1,295,000",Consdorf,https://www.immotop.lu/annonces/110925/,CK-Immobilière,"Maison jumelée / mitoyenne Melichsheck 10, Kalkesbach, Wolper, Consdorf",1295000.0,Maison jumelée / mitoyenne,3.0,200.0,2.0,
1128,"Maison individuelle 31, Cité am Bruch, Bertrange, Bertrange","€ 2,100,000",Bertrange,https://www.immotop.lu/annonces/518101/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 31, Cité am Bruch, Bertrange, Bertrange",2100000.0,Maison individuelle,3.0,200.0,2.0,
1129,"Maison individuelle 129 rue Notre Dame, Kayl, Kayl","€ 1,300,000",Kayl,https://www.immotop.lu/annonces/313991/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 129 rue Notre Dame, Kayl, Kayl",1300000.0,Maison individuelle,4.0,277.0,1.0,
1130,"Maison individuelle 24 Route de Filsdorf, Altwies, Mondorf-les-Bains","€ 1,566,061",Mondorf-les-Bains,https://www.immotop.lu/annonces/162075/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 24 Route de Filsdorf, Altwies, Mondorf-les-Bains",1566061.0,Maison individuelle,5.0,280.0,2.0,
1131,"Maison individuelle 9 rue Josephine Welu-Scherer, Belvaux, Sanem","€ 1,173,474",Sanem,https://www.immotop.lu/annonces/194089/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 9 rue Josephine Welu-Scherer, Belvaux, Sanem",1173474.0,Maison individuelle,3.0,285.0,2.0,
1132,"Appartement 2 chambres 17A et 17B rue Bourg, Eischen, Gaichel, Habscht","€ 690,000",Habscht,https://www.immotop.lu/annonces/198003/,Agence Immobilière Hélène Grober Sàrl,"Appartement 2 chambres 17A et 17B rue Bourg, Eischen, Gaichel, Habscht",690000.0,Appartement,2.0,88.0,,T
1133,"Maison individuelle 220 m², Hobscheid, Habscht","€ 890,000",Habscht,https://www.immotop.lu/annonces/162069/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 220 m², Hobscheid, Habscht",890000.0,Maison individuelle,5.0,220.0,2.0,
1134,"Duplex à vendre, Alzingen","€ 1,464,300",Hesperange,https://www.immotop.lu/annonces/283213/,Agence Immobilière Hélène Grober Sàrl,"Duplex à vendre, Alzingen",1464300.0,Duplex,5.0,170.0,2.0,
1135,"Duplex à vendre, Alzingen","€ 1,360,500",Hesperange,https://www.immotop.lu/annonces/283209/,Agence Immobilière Hélène Grober Sàrl,"Duplex à vendre, Alzingen",1360500.0,Duplex,4.0,151.0,2.0,
1136,"Appartement 3 chambres deuxième étage, Bertrange, Bertrange","€ 1,198,000",Bertrange,https://www.immotop.lu/annonces/318969/,LA immo Sàrl,"Appartement 3 chambres deuxième étage, Bertrange, Bertrange",1198000.0,Appartement,3.0,134.0,1.0,2
1137,"Appartement 2 chambres premier étage, Steinsel, Steinsel","€ 1,095,000",Steinsel,https://www.immotop.lu/annonces/279415/,LA immo Sàrl,"Appartement 2 chambres premier étage, Steinsel, Steinsel",1095000.0,Appartement,2.0,97.0,1.0,1
1138,"Maison individuelle 236 m², Mamer, Mamer","€ 1,585,000",Mamer,https://www.immotop.lu/annonces/458351/,LA immo Sàrl,"Maison individuelle 236 m², Mamer, Mamer",1585000.0,Maison individuelle,4.0,236.0,1.0,
1139,"Appartement 1 chambre premier étage, Strassen, Strassen","€ 630,000",Strassen,https://www.immotop.lu/annonces/425271/,LA immo Sàrl,"Appartement 1 chambre premier étage, Strassen, Strassen",630000.0,Appartement,1.0,57.0,1.0,1
1140,"Maison individuelle 172 m², Mondercange, Mondercange","€ 1,045,000",Mondercange,https://www.immotop.lu/annonces/448881/,LA immo Sàrl,"Maison individuelle 172 m², Mondercange, Mondercange",1045000.0,Maison individuelle,4.0,172.0,1.0,
1141,"Maison individuelle 190 m², Hobscheid, Habscht","€ 1,265,000",Habscht,https://www.immotop.lu/annonces/518831/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 190 m², Hobscheid, Habscht",1265000.0,Maison individuelle,4.0,190.0,2.0,
1142,"Appartement 1 chambre rez-de-chaussée, Cessange, Luxembourg","€ 895,000",Luxembourg,https://www.immotop.lu/annonces/448855/,LA immo Sàrl,"Appartement 1 chambre rez-de-chaussée, Cessange, Luxembourg",895000.0,Appartement,1.0,65.0,,T
1143,"Maison individuelle 171 m², neuve, Ingeldorf, Erpeldange-sur-Sûre","€ 1,489,000",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/472921/,LA immo Sàrl,"Maison individuelle 171 m², neuve, Ingeldorf, Erpeldange-sur-Sûre",1489000.0,Maison individuelle,4.0,171.0,1.0,
1144,"Maison individuelle 171 m², neuve, Ingeldorf, Erpeldange-sur-Sûre","€ 1,499,000",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/472929/,LA immo Sàrl,"Maison individuelle 171 m², neuve, Ingeldorf, Erpeldange-sur-Sûre",1499000.0,Maison individuelle,4.0,171.0,1.0,
1145,"Appartement 2 chambres neuf, premier étage, Hesperange, Howald, Hesperange","€ 1,540,000",Hesperange,https://www.immotop.lu/annonces/442805/,LA immo Sàrl,"Appartement 2 chambres neuf, premier étage, Hesperange, Howald, Hesperange",1540000.0,Appartement,2.0,112.0,2.0,1
1146,"Appartement 2 chambres neuf, deuxième étage, Hautcharage, Käerjeng","€ 851,070",Käerjeng,https://www.immotop.lu/annonces/334917/,LA immo Sàrl,"Appartement 2 chambres neuf, deuxième étage, Hautcharage, Käerjeng",851070.0,Appartement,2.0,70.0,1.0,2
1147,"Maison individuelle 280 m², neuve, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess","€ 2,350,000",Reckange-sur-Mess,https://www.immotop.lu/annonces/275521/,Von Poll Real Estate,"Maison individuelle 280 m², neuve, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess",2350000.0,Maison individuelle,4.0,280.0,3.0,
1148,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 1,400,000",Luxembourg,https://www.immotop.lu/annonces/500219/,Von Poll Real Estate,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg",1400000.0,Appartement,3.0,111.0,2.0,2
1149,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg","€ 1,150,000",Luxembourg,https://www.immotop.lu/annonces/460619/,Von Poll Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg",1150000.0,Appartement,2.0,66.0,1.0,T
1150,"Penthouse neuf, 59 m², Kirchberg, Luxembourg","€ 1,038,000",Luxembourg,https://www.immotop.lu/annonces/460629/,Von Poll Real Estate,"Penthouse neuf, 59 m², Kirchberg, Luxembourg",1038000.0,Penthouse,1.0,59.0,1.0,1
1151,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 1,071,000",Luxembourg,https://www.immotop.lu/annonces/460625/,Von Poll Real Estate,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg",1071000.0,Appartement,2.0,66.0,1.0,1
1152,"Appartement 4 chambres à rénover, troisième étage, Ville Haute, Luxembourg","€ 2,400,000",Luxembourg,https://www.immotop.lu/annonces/26855/,Von Poll Real Estate,"Appartement 4 chambres à rénover, troisième étage, Ville Haute, Luxembourg",2400000.0,Appartement,4.0,170.0,2.0,3
1153,"Appartement 2 chambres premier étage, Merl, Luxembourg","€ 750,000",Luxembourg,https://www.immotop.lu/annonces/340907/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Merl, Luxembourg",750000.0,Appartement,2.0,76.0,1.0,1
1154,"Appartement 1 chambre à rénover, huitième étage, Belair, Luxembourg","€ 715,000",Luxembourg,https://www.immotop.lu/annonces/502067/,Von Poll Real Estate,"Appartement 1 chambre à rénover, huitième étage, Belair, Luxembourg",715000.0,Appartement,1.0,56.0,1.0,8
1155,"Studio à vendre, Ville Haute","€ 735,000",Luxembourg,https://www.immotop.lu/annonces/102149/,Von Poll Real Estate,"Studio à vendre, Ville Haute",735000.0,Studio,,37.0,1.0,
1156,"Maison jumelée / mitoyenne 175 m², excellent état, Belvaux, Sanem","€ 1,350,000",Sanem,https://www.immotop.lu/annonces/329199/,ONUD,"Maison jumelée / mitoyenne 175 m², excellent état, Belvaux, Sanem",1350000.0,Maison jumelée / mitoyenne,4.0,175.0,1.0,
1157,"Appartement 2 chambres deuxième étage, Belvaux, Sanem","€ 590,000",Sanem,https://www.immotop.lu/annonces/514755/,ONUD,"Appartement 2 chambres deuxième étage, Belvaux, Sanem",590000.0,Appartement,2.0,95.0,1.0,2
1158,"Appartement 1 chambre neuf, cinquième étage, Gasperich, Luxembourg","€ 795,655",Luxembourg,https://www.immotop.lu/annonces/197107/,IMPAKT S.A.,"Appartement 1 chambre neuf, cinquième étage, Gasperich, Luxembourg",795655.0,Appartement,1.0,52.0,,5
1159,"Maison individuelle 150 m², à rénover, Mersch, Mersch","€ 670,000",Mersch,https://www.immotop.lu/annonces/240735/,Abby Toussaint,"Maison individuelle 150 m², à rénover, Mersch, Mersch",670000.0,Maison individuelle,3.0,150.0,1.0,
1160,"Studio à vendre, Gasperich","€ 680,000",Luxembourg,https://www.immotop.lu/annonces/165957/,IMPAKT S.A.,"Studio à vendre, Gasperich",680000.0,Studio,,31.0,1.0,
1161,"Appartement 2 chambres premier étage, Wobrecken, Esch-sur-Alzette","€ 690,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/348907/,Abby Toussaint,"Appartement 2 chambres premier étage, Wobrecken, Esch-sur-Alzette",690000.0,Appartement,2.0,90.0,1.0,1
1162,"Maison individuelle 220 m², Huldange, Troisvierges","€ 648,000",Troisvierges,https://www.immotop.lu/annonces/444949/,Abby Toussaint,"Maison individuelle 220 m², Huldange, Troisvierges",648000.0,Maison individuelle,5.0,220.0,2.0,
1163,"Appartement 3 chambres premier étage, Hesperange, Howald, Hesperange","€ 860,000",Hesperange,https://www.immotop.lu/annonces/274839/,Abby Toussaint,"Appartement 3 chambres premier étage, Hesperange, Howald, Hesperange",860000.0,Appartement,3.0,90.0,1.0,1
1164,"Appartement 2 chambres deuxième étage, Ettelbrück, Ettelbruck","€ 789,000",Ettelbruck,https://www.immotop.lu/annonces/301983/,Abby Toussaint,"Appartement 2 chambres deuxième étage, Ettelbrück, Ettelbruck",789000.0,Appartement,2.0,102.0,1.0,2
1165,"Appartement 2 chambres deuxième étage, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess","€ 875,000",Reckange-sur-Mess,https://www.immotop.lu/annonces/392923/,Abby Toussaint,"Appartement 2 chambres deuxième étage, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess",875000.0,Appartement,2.0,120.0,1.0,2
1166,"Maison individuelle 112 m², Beringen, Mersch","€ 1,280,000",Mersch,https://www.immotop.lu/annonces/369715/,Abby Toussaint,"Maison individuelle 112 m², Beringen, Mersch",1280000.0,Maison individuelle,3.0,112.0,2.0,
1167,"Appartement 2 chambres troisième étage, Bascharage, Käerjeng","€ 758,000",Käerjeng,https://www.immotop.lu/annonces/370439/,Abby Toussaint,"Appartement 2 chambres troisième étage, Bascharage, Käerjeng",758000.0,Appartement,2.0,93.0,1.0,3
1168,"Appartement 2 chambres rez-de-chaussée, Bridel, Kopstal","€ 998,000",Kopstal,https://www.immotop.lu/annonces/477253/,Abby Toussaint,"Appartement 2 chambres rez-de-chaussée, Bridel, Kopstal",998000.0,Appartement,2.0,108.0,1.0,T
1169,"Studio à vendre, Ville Haute","€ 600,000",Luxembourg,https://www.immotop.lu/annonces/317169/,IMPAKT S.A.,"Studio à vendre, Ville Haute",600000.0,Studio,1.0,32.0,3.0,
1170,"Studio à vendre, Berschbach, Rollingen","€ 315,000",Mersch,https://www.immotop.lu/annonces/382309/,Abby Toussaint,"Studio à vendre, Berschbach, Rollingen",315000.0,Studio,,27.0,1.0,
1171,"Studio à vendre, Bonnevoie-Verlorenkost","€ 380,000",Luxembourg,https://www.immotop.lu/annonces/448733/,Abby Toussaint,"Studio à vendre, Bonnevoie-Verlorenkost",380000.0,Studio,,26.0,1.0,
1172,"Maison individuelle 5B, rue d'Ernster, Rodenbourg, Junglinster","€ 1,474,000",Junglinster,https://www.immotop.lu/annonces/279449/,Real Value,"Maison individuelle 5B, rue d'Ernster, Rodenbourg, Junglinster",1474000.0,Maison individuelle,4.0,194.0,3.0,
1173,"Maison individuelle 5A, rue d'Ernster, Rodenbourg, Junglinster","€ 1,599,000",Junglinster,https://www.immotop.lu/annonces/279443/,Real Value,"Maison individuelle 5A, rue d'Ernster, Rodenbourg, Junglinster",1599000.0,Maison individuelle,4.0,210.0,3.0,
1174,"Appartement 2 chambres 28C, rue du Parc, Mertert, Mertert","€ 865,000",Mertert,https://www.immotop.lu/annonces/405031/,Real Value,"Appartement 2 chambres 28C, rue du Parc, Mertert, Mertert",865000.0,Appartement,2.0,104.0,1.0,T
1175,"Appartement 2 chambres 28C, rue du Parc, Mertert, Mertert","€ 865,000",Mertert,https://www.immotop.lu/annonces/405159/,Real Value,"Appartement 2 chambres 28C, rue du Parc, Mertert, Mertert",865000.0,Appartement,2.0,104.0,1.0,T
1176,"Penthouse 2, Op der Sterz, Fentange, Hesperange","€ 2,410,000",Hesperange,https://www.immotop.lu/annonces/279413/,Real Value,"Penthouse 2, Op der Sterz, Fentange, Hesperange",2410000.0,Penthouse,3.0,208.0,2.0,3
1177,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 498,000",Differdange,https://www.immotop.lu/annonces/180035/,Mercurius Immobilière - Manuela Pulcinelli,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange",498000.0,Appartement,2.0,66.0,1.0,3
1178,"Duplex à vendre, Gare","€ 1,395,000",Luxembourg,https://www.immotop.lu/annonces/442391/,Venice Consulting SA,"Duplex à vendre, Gare",1395000.0,Duplex,2.0,91.0,2.0,
1179,"Appartement 1 chambre rue de Merl, Merl, Luxembourg","€ 680,000",Luxembourg,https://www.immotop.lu/annonces/208337/,Venice Consulting SA,"Appartement 1 chambre rue de Merl, Merl, Luxembourg",680000.0,Appartement,1.0,70.0,1.0,2
1180,"Maison individuelle rue de merl, Merl, Luxembourg","€ 1,980,000",Luxembourg,https://www.immotop.lu/annonces/276833/,Venice Consulting SA,"Maison individuelle rue de merl, Merl, Luxembourg",1980000.0,Maison individuelle,4.0,200.0,1.0,
1181,"Appartement 3 chambres rue Tubis, Cessange, Luxembourg","€ 1,695,000",Luxembourg,https://www.immotop.lu/annonces/436257/,Venice Consulting SA,"Appartement 3 chambres rue Tubis, Cessange, Luxembourg",1695000.0,Appartement,3.0,118.0,2.0,T
1182,"Maison jumelée / mitoyenne 150 m², Alzingen, Hesperange","€ 1,049,000",Hesperange,https://www.immotop.lu/annonces/441857/,Grün & Schmit SARL,"Maison jumelée / mitoyenne 150 m², Alzingen, Hesperange",1049000.0,Maison jumelée / mitoyenne,3.0,150.0,1.0,
1183,"Maison individuelle 175 m², Stadtbredimus, Stadtbredimus","€ 1,180,000",Stadtbredimus,https://www.immotop.lu/annonces/516143/,Grün & Schmit SARL,"Maison individuelle 175 m², Stadtbredimus, Stadtbredimus",1180000.0,Maison individuelle,4.0,175.0,2.0,
1184,"Appartement 3 chambres excellent état, deuxième étage, Leudelange, Leudelange","€ 995,000",Leudelange,https://www.immotop.lu/annonces/458071/,Grün & Schmit SARL,"Appartement 3 chambres excellent état, deuxième étage, Leudelange, Leudelange",995000.0,Appartement,3.0,115.0,1.0,2
1185,"Studio à vendre, Hollerich","€ 620,000",Luxembourg,https://www.immotop.lu/annonces/149699/,Venice Consulting SA,"Studio à vendre, Hollerich",620000.0,Studio,,43.0,1.0,
1186,"Appartement 1 chambre neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster","€ 815,299",Junglinster,https://www.immotop.lu/annonces/252565/,WK Immo Promotions,"Appartement 1 chambre neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster",815299.0,Appartement,1.0,78.0,1.0,1
1187,"Maison individuelle 248 m², neuve, Munshausen, Clervaux","€ 1,035,327",Clervaux,https://www.immotop.lu/annonces/287303/,Immo-Weiss Sàrl,"Maison individuelle 248 m², neuve, Munshausen, Clervaux",1035327.0,Maison individuelle,3.0,248.0,1.0,
1188,"Maison individuelle 228 m², neuve, Munshausen, Clervaux","€ 1,107,778",Clervaux,https://www.immotop.lu/annonces/287307/,Immo-Weiss Sàrl,"Maison individuelle 228 m², neuve, Munshausen, Clervaux",1107778.0,Maison individuelle,3.0,228.0,1.0,
1189,"Appartement 1 chambre Dosberstrooss, Marnach, Clervaux","€ 555,000",Clervaux,https://www.immotop.lu/annonces/488677/,Immo-Weiss Sàrl,"Appartement 1 chambre Dosberstrooss, Marnach, Clervaux",555000.0,Appartement,1.0,70.0,,1
1190,Immeuble en Vente,"€ 990,000",Clervaux,https://www.immotop.lu/annonces/336085/,Immo-Weiss Sàrl,Immeuble en Vente,990000.0,Immeuble,,518.0,1.0,T
1191,"Appartement 3 chambres troisième étage, Clervaux, Clervaux","€ 810,000",Clervaux,https://www.immotop.lu/annonces/516113/,Immo-Weiss Sàrl,"Appartement 3 chambres troisième étage, Clervaux, Clervaux",810000.0,Appartement,3.0,107.0,1.0,3
1192,"Maison individuelle 190 m², excellent état, Erpeldange, Wiltz","€ 770,000",Wiltz,https://www.immotop.lu/annonces/285199/,Immo-Weiss Sàrl,"Maison individuelle 190 m², excellent état, Erpeldange, Wiltz",770000.0,Maison individuelle,5.0,190.0,1.0,
1193,"Maison individuelle rue de Wilwerdange, Troisvierges, Troisvierges","€ 900,000",Troisvierges,https://www.immotop.lu/annonces/287293/,Immo-Weiss Sàrl,"Maison individuelle rue de Wilwerdange, Troisvierges, Troisvierges",900000.0,Maison individuelle,,596.0,,
1194,"Maison individuelle 81 m², excellent état, Diekirch, Diekirch","€ 540,000",Diekirch,https://www.immotop.lu/annonces/461053/,Immo-Weiss Sàrl,"Maison individuelle 81 m², excellent état, Diekirch, Diekirch",540000.0,Maison individuelle,2.0,81.0,1.0,
1195,"Maison individuelle 180 m², Kautenbach, Kiischpelt","€ 555,000",Kiischpelt,https://www.immotop.lu/annonces/511435/,Immo-Weiss Sàrl,"Maison individuelle 180 m², Kautenbach, Kiischpelt",555000.0,Maison individuelle,4.0,180.0,1.0,
1196,"Maison individuelle 518 m², Clervaux, Clervaux","€ 990,000",Clervaux,https://www.immotop.lu/annonces/336019/,Immo-Weiss Sàrl,"Maison individuelle 518 m², Clervaux, Clervaux",990000.0,Maison individuelle,5.0,518.0,1.0,
1197,"Maison individuelle 373 m², excellent état, Lieler, Clervaux","€ 645,000",Clervaux,https://www.immotop.lu/annonces/334551/,Immo-Weiss Sàrl,"Maison individuelle 373 m², excellent état, Lieler, Clervaux",645000.0,Maison individuelle,4.0,373.0,,
1198,"Appartement 2 chambres neuf, deuxième étage, Hosingen, Parc Hosingen","€ 745,243",Parc Hosingen,https://www.immotop.lu/annonces/406701/,Immo-Weiss Sàrl,"Appartement 2 chambres neuf, deuxième étage, Hosingen, Parc Hosingen",745243.0,Appartement,2.0,129.0,,2
1199,"Maison individuelle 177 m², neuve, Hosingen, Parc Hosingen","€ 790,585",Parc Hosingen,https://www.immotop.lu/annonces/216393/,Immo-Weiss Sàrl,"Maison individuelle 177 m², neuve, Hosingen, Parc Hosingen",790585.0,Maison individuelle,4.0,177.0,1.0,
1200,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 775,000",Walferdange,https://www.immotop.lu/annonces/431349/,Immo-Weiss Sàrl,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange",775000.0,Appartement,2.0,120.0,,T
1201,"Maison individuelle 214 m², Hoffelt, Wincrange","€ 930,000",Wincrange,https://www.immotop.lu/annonces/396525/,Immo-Weiss Sàrl,"Maison individuelle 214 m², Hoffelt, Wincrange",930000.0,Maison individuelle,4.0,214.0,,
1202,"Maison individuelle 416 m², Marnach, Clervaux","€ 1,860,000",Clervaux,https://www.immotop.lu/annonces/323855/,Immo-Weiss Sàrl,"Maison individuelle 416 m², Marnach, Clervaux",1860000.0,Maison individuelle,5.0,416.0,,
1203,"Appartement 2 chambres deuxième étage, Kayl, Kayl","€ 575,000",Kayl,https://www.immotop.lu/annonces/365719/,H.E.D. Invest Sàrl,"Appartement 2 chambres deuxième étage, Kayl, Kayl",575000.0,Appartement,2.0,67.0,1.0,2
1204,"Maison individuelle rue Roger Wercollier, Alzingen, Hesperange","€ 1,850,000",Hesperange,https://www.immotop.lu/annonces/426555/,Agence Christine Simon,"Maison individuelle rue Roger Wercollier, Alzingen, Hesperange",1850000.0,Maison individuelle,3.0,170.0,1.0,
1205,"Maison jumelée / mitoyenne 200 m², excellent état, Differdange, Lasauvage, Differdange","€ 975,000",Differdange,https://www.immotop.lu/annonces/426549/,Agence Christine Simon,"Maison jumelée / mitoyenne 200 m², excellent état, Differdange, Lasauvage, Differdange",975000.0,Maison jumelée / mitoyenne,4.0,200.0,2.0,
1206,"Maison jumelée / mitoyenne 475 m², excellent état, Boulaide, Boulaide","€ 1,185,000",Boulaide,https://www.immotop.lu/annonces/426551/,Agence Christine Simon,"Maison jumelée / mitoyenne 475 m², excellent état, Boulaide, Boulaide",1185000.0,Maison jumelée / mitoyenne,3.0,475.0,2.0,
1207,"Maison jumelée / mitoyenne 230 m², Kleinbettingen, Steinfort","€ 1,335,000",Steinfort,https://www.immotop.lu/annonces/410561/,Agence Christine Simon,"Maison jumelée / mitoyenne 230 m², Kleinbettingen, Steinfort",1335000.0,Maison jumelée / mitoyenne,3.0,230.0,1.0,
1208,"Appartement 2 chambres rez-de-chaussée, Aspelt, Frisange","€ 1,250,000",Frisange,https://www.immotop.lu/annonces/427981/,Agence Christine Simon,"Appartement 2 chambres rez-de-chaussée, Aspelt, Frisange",1250000.0,Appartement,2.0,104.0,2.0,T
1209,"Maison jumelée / mitoyenne 296 m², Bonnevoie-Verlorenkost, Luxembourg","€ 2,445,000",Luxembourg,https://www.immotop.lu/annonces/449691/,Agence Christine Simon,"Maison jumelée / mitoyenne 296 m², Bonnevoie-Verlorenkost, Luxembourg",2445000.0,Maison jumelée / mitoyenne,4.0,296.0,,
1210,"Penthouse Côte d'Eich, Eich, Luxembourg","€ 1,290,000",Luxembourg,https://www.immotop.lu/annonces/485731/,Weckbecker Agence Immobilière,"Penthouse Côte d'Eich, Eich, Luxembourg",1290000.0,Penthouse,2.0,82.0,1.0,3
1211,"Appartement 2 chambres excellent état, cinquième étage, Ville Haute, Luxembourg","€ 1,695,000",Luxembourg,https://www.immotop.lu/annonces/474093/,Weckbecker Agence Immobilière,"Appartement 2 chambres excellent état, cinquième étage, Ville Haute, Luxembourg",1695000.0,Appartement,2.0,100.0,1.0,5
1212,"Fermette, excellent état, 350 m², Itzig, Hesperange","€ 2,895,000",Hesperange,https://www.immotop.lu/annonces/513253/,Weckbecker Agence Immobilière,"Fermette, excellent état, 350 m², Itzig, Hesperange",2895000.0,Fermette,4.0,350.0,3.0,
1213,"Appartement 2 chambres excellent état, premier étage, Strassen, Strassen","€ 950,000",Strassen,https://www.immotop.lu/annonces/511069/,Weckbecker Agence Immobilière,"Appartement 2 chambres excellent état, premier étage, Strassen, Strassen",950000.0,Appartement,2.0,87.0,1.0,1
1214,"Maison individuelle 170 m², Mamer, Mamer","€ 1,395,000",Mamer,https://www.immotop.lu/annonces/475937/,Weckbecker Agence Immobilière,"Maison individuelle 170 m², Mamer, Mamer",1395000.0,Maison individuelle,5.0,170.0,2.0,
1215,"Appartement 1 chambre deuxième étage, Merl, Luxembourg","€ 940,000",Luxembourg,https://www.immotop.lu/annonces/516215/,Weckbecker Agence Immobilière,"Appartement 1 chambre deuxième étage, Merl, Luxembourg",940000.0,Appartement,1.0,80.0,1.0,2
1216,"Appartement 3 chambres excellent état, premier étage, Belair, Luxembourg","€ 1,250,000",Luxembourg,https://www.immotop.lu/annonces/316387/,Weckbecker Agence Immobilière,"Appartement 3 chambres excellent état, premier étage, Belair, Luxembourg",1250000.0,Appartement,3.0,106.0,1.0,1
1217,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange","€ 875,000",Hesperange,https://www.immotop.lu/annonces/414691/,Weckbecker Agence Immobilière,"Appartement 2 chambres excellent état, deuxième étage, Hesperange, Howald, Hesperange",875000.0,Appartement,2.0,87.0,,2
1218,"Appartement 1 chambre rez-de-chaussée, Kirchberg, Luxembourg","€ 1,295,000",Luxembourg,https://www.immotop.lu/annonces/504079/,Weckbecker Agence Immobilière,"Appartement 1 chambre rez-de-chaussée, Kirchberg, Luxembourg",1295000.0,Appartement,1.0,90.0,,T
1219,"Maison individuelle 200 m², Bonnevoie-Verlorenkost, Luxembourg","€ 2,000,000",Luxembourg,https://www.immotop.lu/annonces/470035/,Weckbecker Agence Immobilière,"Maison individuelle 200 m², Bonnevoie-Verlorenkost, Luxembourg",2000000.0,Maison individuelle,4.0,200.0,1.0,
1220,"Appartement 2 chambres 9, A laangert, Bertrange, Bertrange","€ 895,000",Bertrange,https://www.immotop.lu/annonces/384767/,SOLUM REAL ESTATE S.à r.l.,"Appartement 2 chambres 9, A laangert, Bertrange, Bertrange",895000.0,Appartement,2.0,79.0,1.0,2
1221,"Appartement 2 chambres premier étage, Bertrange, Bertrange","€ 950,000",Bertrange,https://www.immotop.lu/annonces/441599/,Hestia Group Coldwell Banker,"Appartement 2 chambres premier étage, Bertrange, Bertrange",950000.0,Appartement,2.0,94.0,1.0,1
