,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
2085,"Penthouse 113 m² avec terrasse, Gasperich, Luxembourg","€ 1,490,000",Luxembourg,https://www.immotop.lu/annonces/339307/,RE/MAX Real Estate Solutions,"Penthouse 113 m² avec terrasse, Gasperich, Luxembourg","€ 1,490,000",Penthouse,"{'chambres/pièces': '3', 'superficie': '113\n m²', 'salles de bain': '2', 'étage': '5'}"
2086,"Maison jumelée / mitoyenne 185 m², Weimerskirch, Luxembourg","€ 1,995,000",Luxembourg,https://www.immotop.lu/annonces/133435/,RE/MAX Real Estate Solutions,"Maison jumelée / mitoyenne 185 m², Weimerskirch, Luxembourg","€ 1,995,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '4', 'superficie': '185\n m²', 'salles de bain': '3'}"
2087,"Maison individuelle 316 m², Gonderange, Junglinster","€ 1,779,000",Junglinster,https://www.immotop.lu/annonces/475795/,RE/MAX Real Estate Solutions,"Maison individuelle 316 m², Gonderange, Junglinster","€ 1,779,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '316\n m²', 'salles de bain': '3'}"
2088,"Maison individuelle Rue de la Fonderie, Rodange, Pétange","€ 625,000",Pétange,https://www.immotop.lu/annonces/482683/,Immo Losch S.àr.l,"Maison individuelle Rue de la Fonderie, Rodange, Pétange","€ 625,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '110\n m²', 'salle de bain': '1'}"
2089,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 824,727",Käerjeng,https://www.immotop.lu/annonces/482697/,Immo Losch S.àr.l,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 824,727",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'étage': '2'}"
2090,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 899,996",Käerjeng,https://www.immotop.lu/annonces/482689/,Immo Losch S.àr.l,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 899,996",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'étage': 'T'}"
2091,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 799,331",Käerjeng,https://www.immotop.lu/annonces/482699/,Immo Losch S.àr.l,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 799,331",Appartement,"{'chambres/pièces': '2', 'superficie': '98\n m²', 'étage': 'T'}"
2092,"Appartement 3 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 922,348",Käerjeng,https://www.immotop.lu/annonces/482677/,Immo Losch S.àr.l,"Appartement 3 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 922,348",Appartement,"{'chambres/pièces': '3', 'superficie': '110\n m²', 'étage': '1'}"
2093,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 941,879",Käerjeng,https://www.immotop.lu/annonces/485771/,Immo Losch S.àr.l,"Appartement 2 chambres rue du 10 Septembre, Hautcharage, Käerjeng","€ 941,879",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'étage': '2'}"
2094,"Appartement 2 chambres rue Basse, Schifflange, Schifflange","€ 688,750",Schifflange,https://www.immotop.lu/annonces/482671/,Immo Losch S.àr.l,"Appartement 2 chambres rue Basse, Schifflange, Schifflange","€ 688,750",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': '2'}"
2095,"Appartement 2 chambres neuf, premier étage, Weimerskirch, Luxembourg","€ 1,026,000",Luxembourg,https://www.immotop.lu/annonces/482695/,Immo Losch S.àr.l,"Appartement 2 chambres neuf, premier étage, Weimerskirch, Luxembourg","€ 1,026,000",Appartement,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'étage': '1'}"
2096,"Appartement 1 chambre neuf, deuxième étage, Rollingergrund, Luxembourg","€ 599,000",Luxembourg,https://www.immotop.lu/annonces/482681/,Immo Losch S.àr.l,"Appartement 1 chambre neuf, deuxième étage, Rollingergrund, Luxembourg","€ 599,000",Appartement,"{'chambre/pièce': '1', 'superficie': '57\n m²', 'salle de bain': '1', 'étage': '2'}"
2097,Immeuble en Vente,"€ 1,799,000",Differdange,https://www.immotop.lu/annonces/296603/,DOM IMMOBILIER,Immeuble en Vente,"€ 1,799,000",Immeuble,{}
2098,"Appartement 1 chambre neuf, rez-de-chaussée, Mamer, Mamer","€ 758,859",Mamer,https://www.immotop.lu/annonces/197589/,MAINSTREET Real Estate,"Appartement 1 chambre neuf, rez-de-chaussée, Mamer, Mamer","€ 758,859",Appartement,"{'chambre/pièce': '1', 'superficie': '79\n m²', 'étage': 'T'}"
2099,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64631/,MAINSTREET Real Estate,"Appartement 1 chambre -, Mamer, Mamer","€ 758,859",Appartement,"{'chambre/pièce': '1', 'superficie': '79\n m²', 'étage': 'T'}"
2100,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64613/,MAINSTREET Real Estate,"Appartement 2 chambres -, Mamer, Mamer","€ 923,852",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'étage': 'T'}"
2101,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64607/,MAINSTREET Real Estate,"Appartement 2 chambres -, Mamer, Mamer","€ 931,365",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'étage': 'T'}"
2102,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64645/,MAINSTREET Real Estate,"Appartement 3 chambres -, Mamer, Mamer","€ 1,076,600",Appartement,"{'chambres/pièces': '3', 'superficie': '113\n m²', 'étage': '1'}"
2103,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/104831/,MAINSTREET Real Estate,"Appartement 3 chambres -, Mamer, Mamer","€ 1,203,609",Appartement,"{'chambres/pièces': '3', 'superficie': '129\n m²', 'étage': 'T'}"
2104,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64655/,MAINSTREET Real Estate,"Appartement 3 chambres -, Mamer, Mamer","€ 1,257,222",Appartement,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1', 'étage': '1'}"
2105,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64625/,MAINSTREET Real Estate,"Appartement 3 chambres -, Mamer, Mamer","€ 1,334,043",Appartement,"{'chambres/pièces': '3', 'superficie': '155\n m²', 'salle de bain': '1', 'étage': 'T'}"
2106,Penthouses et Appartements dans programme neuf à Mamer,"€ 758,859 - € 1,587,039",Mamer,https://www.immotop.lu/annonces/159467/64665/,MAINSTREET Real Estate,"Penthouse -, Mamer, Mamer","€ 1,587,039",Penthouse,"{'chambres/pièces': '3', 'superficie': '162\n m²', 'salle de bain': '1', 'étage': 'T'}"
2107,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 923,852",Mamer,https://www.immotop.lu/annonces/194079/,MAINSTREET Real Estate,"Appartement 2 chambres neuf, rez-de-chaussée, Mamer, Mamer","€ 923,852",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'étage': 'T'}"
2108,"Appartement 2 chambres quatrième étage, Hollerich, Luxembourg","€ 715,000",Luxembourg,https://www.immotop.lu/annonces/449127/,Engel & Völkers Luxembourg,"Appartement 2 chambres quatrième étage, Hollerich, Luxembourg","€ 715,000",Appartement,"{'chambres/pièces': '2', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '4'}"
2109,"Maison individuelle 255 m², Garnich, Garnich","€ 2,075,000",Garnich,https://www.immotop.lu/annonces/452111/,Engel & Völkers Luxembourg,"Maison individuelle 255 m², Garnich, Garnich","€ 2,075,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '255\n m²', 'salles de bain': '3+'}"
2110,"Appartement 2 chambres rez-de-chaussée, Bertrange, Bertrange","€ 940,000",Bertrange,https://www.immotop.lu/annonces/456699/,Engel & Völkers Luxembourg,"Appartement 2 chambres rez-de-chaussée, Bertrange, Bertrange","€ 940,000",Appartement,"{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': 'T'}"
