,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
311,"Appartement 1 chambre premier étage, Strassen, Strassen","€ 2,000/mois",Strassen,https://www.immotop.lu/annonces/415523/,Barnes Luxembourg,"Appartement 1 chambre premier étage, Strassen, Strassen","€ 2,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '135\n m²', 'étage': '1'}"
312,"Appartement 3 chambres deuxième étage, Belair, Luxembourg","€ 3,700/mois",Luxembourg,https://www.immotop.lu/annonces/461951/,Barnes Luxembourg,"Appartement 3 chambres deuxième étage, Belair, Luxembourg","€ 3,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '145\n m²', 'salle de bain': '1', 'étage': '2'}"
313,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg",Prix sur demande,Luxembourg,https://www.immotop.lu/annonces/202491/,Barnes Luxembourg,"Appartement 1 chambre rez-de-chaussée, Belair, Luxembourg",Prix sur demande,Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'étage': 'T'}"
314,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/66231/,IMMO MYRIAM OSTER sàrl,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '3'}"
315,"Appartement 2 chambres rangwee, Hesperange, Howald, Hesperange","€ 1,850/mois",Hesperange,https://www.immotop.lu/annonces/392473/,IMMO MYRIAM OSTER sàrl,"Appartement 2 chambres rangwee, Hesperange, Howald, Hesperange","€ 1,850/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
316,"Appartement 1 chambre 21 rue Pierre Krier, Bereldange, Walferdange","€ 1,750/mois",Walferdange,https://www.immotop.lu/annonces/440113/,IMMO MYRIAM OSTER sàrl,"Appartement 1 chambre 21 rue Pierre Krier, Bereldange, Walferdange","€ 1,750/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'étage': '1'}"
317,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange","€ 3,800/mois",Bertrange,https://www.immotop.lu/annonces/100847/,Spaces Sàrl,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange","€ 3,800/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '5+', 'superficie': '270\n m²', 'salles de bain': '3'}"
318,"Maison individuelle 299 m², neuve, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess","€ 4,250/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/482649/,MGI Real Estate Agency sàrl,"Maison individuelle 299 m², neuve, Ehlange, Ehlange-sur-Mess, Reckange-sur-Mess","€ 4,250/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '299\n m²', 'salle de bain': '1'}"
319,"Penthouse neuf, 159 m², Bereldange, Walferdange","€ 3,450/mois",Walferdange,https://www.immotop.lu/annonces/482303/,L'AGENCE Real Estate,"Penthouse neuf, 159 m², Bereldange, Walferdange","€ 3,450/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '159\n m²', 'salle de bain': '1', 'étage': '3'}"
320,"Appartement 3 chambres rez-de-chaussée, Kehlen, Kehlen","€ 2,550/mois",Kehlen,https://www.immotop.lu/annonces/482297/,RMS Immobilière S.à.r.l.,"Appartement 3 chambres rez-de-chaussée, Kehlen, Kehlen","€ 2,550/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '131\n m²', 'salles de bain': '2', 'étage': 'T'}"
321,"Duplex à louer, Bertrange","€ 3,330/mois",Bertrange,https://www.immotop.lu/annonces/277773/,Fare Real Estate,"Duplex à louer, Bertrange","€ 3,330/mois",Duplex,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
322,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Junglinster,https://www.immotop.lu/annonces/441543/,Fare Real Estate,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '180\n m²', 'salle de bain': '1'}"
323,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/445723/,Fare Real Estate,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '3'}"
324,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/481929/,Property Invest Sàrl,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '3'}"
325,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/477381/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '40\n m²', 'étage': '4'}"
326,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 1,400/mois",Differdange,https://www.immotop.lu/annonces/252089/,Laforêt Luxembourg,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 1,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '117\n m²', 'salle de bain': '1', 'étage': '3'}"
327,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/82401/,Laforêt Luxembourg,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg","€ 2,100/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '78\n m²', 'étage': '4'}"
328,"Appartement 1 chambre premier étage, Remich, Remich","€ 1,200/mois",Remich,https://www.immotop.lu/annonces/448853/,Laforêt Luxembourg,"Appartement 1 chambre premier étage, Remich, Remich","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '1'}"
329,"Appartement 2 chambres excellent état, deuxième étage, Itzig, Hesperange","€ 1,750/mois",Hesperange,https://www.immotop.lu/annonces/481841/,Alfa Immobilier,"Appartement 2 chambres excellent état, deuxième étage, Itzig, Hesperange","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '2'}"
330,"Studio à louer, Schifflange","€ 1,070/mois",Schifflange,https://www.immotop.lu/annonces/481827/,Alfa Immobilier,"Studio à louer, Schifflange","€ 1,070/mois",Studio,{'superficie': '34\n m²'}
331,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Mondercange,https://www.immotop.lu/annonces/481809/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
332,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg","€ 1,635/mois",Luxembourg,https://www.immotop.lu/annonces/481799/,Jetset Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg","€ 1,635/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '37\n m²', 'étage': 'T'}"
333,"Duplex à louer, Wiltz","€ 1,200/mois",Wiltz,https://www.immotop.lu/annonces/481745/,livinghome real estate sàrl,"Duplex à louer, Wiltz","€ 1,200/mois",Duplex,"{'chambre/pièce': '1', 'salle de bain': '1'}"
334,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange","€ 1,500/mois",Hesperange,https://www.immotop.lu/annonces/481705/,D&D Immobilier,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': '3'}"
335,"Appartement troisième étage, Ahn, Wormeldange","€ 2,200/mois",Wormeldange,https://www.immotop.lu/annonces/363911/,IMMO NATIONAL,"Appartement troisième étage, Ahn, Wormeldange","€ 2,200/mois",Appartement,"{'superficie': '117\n m²', 'étage': '3'}"
336,"Appartement 2 chambres premier étage, Tétange, Kayl","€ 1,500/mois",Kayl,https://www.immotop.lu/annonces/481629/,Gentile Immobilière Sàrl,"Appartement 2 chambres premier étage, Tétange, Kayl","€ 1,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '1'}"
337,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/481551/,Glacis-Immo,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'étage': '5'}"
338,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,800/mois",Lorentzweiler,https://www.immotop.lu/annonces/481547/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '2'}"
339,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,400/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/481479/,KIFFER & PARTNERS Sàrl-S,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': 'T'}"
340,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,150/mois",Differdange,https://www.immotop.lu/annonces/481417/,AD Agence Immobilière,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'salle de bain': '1', 'étage': '1'}"
341,"Maison individuelle Rue Jean Schneider, Mamer, Mamer","€ 3,350/mois",Mamer,https://www.immotop.lu/annonces/444291/,RIE SA,"Maison individuelle Rue Jean Schneider, Mamer, Mamer","€ 3,350/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '170\n m²', 'salle de bain': '1'}"
342,"Maison individuelle rue des Muguets, Strassen, Strassen","€ 4,000/mois",Strassen,https://www.immotop.lu/annonces/475385/,RIE SA,"Maison individuelle rue des Muguets, Strassen, Strassen","€ 4,000/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '240\n m²', 'salles de bain': '2'}"
343,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous","€ 2,600/mois",Grosbous,https://www.immotop.lu/annonces/379879/,RCI – REFFAY Christophe Immobilien,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous","€ 2,600/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '230\n m²'}"
344,"Appartement 2 chambres troisième étage, Reckange-sur-Mess, Reckange-sur-Mess","€ 1,700/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/468795/,Immobilière Paul Reinig,"Appartement 2 chambres troisième étage, Reckange-sur-Mess, Reckange-sur-Mess","€ 1,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': '3'}"
345,"Appartement 2 chambres troisième étage, Leudelange, Leudelange","€ 1,700/mois",Leudelange,https://www.immotop.lu/annonces/468797/,Immobilière Paul Reinig,"Appartement 2 chambres troisième étage, Leudelange, Leudelange","€ 1,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': '3'}"
346,"Triplex à louer, Feulen, Niederfeulen","€ 2,200/mois",Feulen,https://www.immotop.lu/annonces/462203/,Immobilière Paul Reinig,"Triplex à louer, Feulen, Niederfeulen","€ 2,200/mois",Triplex,"{'chambres/pièces': '4', 'superficie': '161\n m²', 'salle de bain': '1'}"
347,"Duplex à louer, Ettelbrück","€ 1,800/mois",Ettelbruck,https://www.immotop.lu/annonces/435093/,Immobilière Paul Reinig,"Duplex à louer, Ettelbrück","€ 1,800/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '155\n m²', 'salle de bain': '1'}"
348,"Appartement 2 chambres premier étage, Diekirch, Diekirch","€ 1,550/mois",Diekirch,https://www.immotop.lu/annonces/463355/,Immobilière Paul Reinig,"Appartement 2 chambres premier étage, Diekirch, Diekirch","€ 1,550/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '1'}"
349,"Appartement 3 chambres rez-de-chaussée, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre","€ 1,600/mois",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/396077/,Immobilière Paul Reinig,"Appartement 3 chambres rez-de-chaussée, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre","€ 1,600/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '126\n m²', 'salle de bain': '1', 'étage': 'T'}"
350,"Appartement 2 chambres premier étage, Feulen, Niederfeulen, Feulen","€ 1,600/mois",Feulen,https://www.immotop.lu/annonces/462205/,Immobilière Paul Reinig,"Appartement 2 chambres premier étage, Feulen, Niederfeulen, Feulen","€ 1,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '113\n m²', 'salle de bain': '1', 'étage': '1'}"
351,"Appartement 3 chambres 120 m², Feulen, Niederfeulen, Feulen","€ 1,700/mois",Feulen,https://www.immotop.lu/annonces/475999/,Immobilière Paul Reinig,"Appartement 3 chambres 120 m², Feulen, Niederfeulen, Feulen","€ 1,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '120\n m²', 'salle de bain': '1'}"
352,"Appartement 2 chambres 5 Maison, Reuler, Clervaux","€ 1,050/mois",Clervaux,https://www.immotop.lu/annonces/479525/,IMMO ANSAY,"Appartement 2 chambres 5 Maison, Reuler, Clervaux","€ 1,050/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'étage': 'T'}"
353,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht","€ 1,000/mois",Habscht,https://www.immotop.lu/annonces/469071/,Immo & Co,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht","€ 1,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '1'}"
354,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette","€ 1,300/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/478689/,ImmoAssur,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette","€ 1,300/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '61\n m²', 'étage': '3'}"
355,"Appartement 1 chambre 14, route de Luxembourg, Bettembourg, Bettembourg","€ 1,500/mois",Bettembourg,https://www.immotop.lu/annonces/478659/,DAN BECK Immobilière,"Appartement 1 chambre 14, route de Luxembourg, Bettembourg, Bettembourg","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '72\n m²', 'étage': '3'}"
356,"Duplex à louer, Grevenmacher","€ 2,250/mois",Grevenmacher,https://www.immotop.lu/annonces/478413/,IMMO NATIONAL,"Duplex à louer, Grevenmacher","€ 2,250/mois",Duplex,{'superficie': '90\n m²'}
357,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange","€ 2,100/mois",Hesperange,https://www.immotop.lu/annonces/414603/,Move In Immobilier Sarl,"Appartement 2 chambres premier étage, Hesperange, Howald, Hesperange","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'étage': '1'}"
358,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/477725/,Immobelle,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': 'T'}"
359,"Appartement 2 chambres 42 rue Sainte Zithe, Gare, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/477533/,SAVILLS,"Appartement 2 chambres 42 rue Sainte Zithe, Gare, Luxembourg","€ 2,300/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '3'}"
360,"Duplex à louer, Hobscheid","€ 1,550/mois",Habscht,https://www.immotop.lu/annonces/477445/,Context Immo S.a.r.l.,"Duplex à louer, Hobscheid","€ 1,550/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '109\n m²', 'salle de bain': '1'}"
361,"Maison individuelle 180 m², Belair, Luxembourg","€ 4,300/mois",Luxembourg,https://www.immotop.lu/annonces/477397/,HOUSE BROKERS Real Estate,"Maison individuelle 180 m², Belair, Luxembourg","€ 4,300/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '180\n m²', 'salles de bain': '2'}"
362,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/477387/,A propos Immobilier,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '2'}"
363,"Studio à louer, Limpertsberg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/477337/,FMI IMMOBILIER,"Studio à louer, Limpertsberg","€ 2,400/mois",Studio,"{'chambre/pièce': '1', 'superficie': '30\n m²'}"
364,"Studio à louer, Limpertsberg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/477335/,FMI IMMOBILIER,"Studio à louer, Limpertsberg","€ 2,500/mois",Studio,"{'chambre/pièce': '1', 'superficie': '55\n m²'}"
365,"Duplex à louer, Belair","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/477297/,Park Agence,"Duplex à louer, Belair","€ 2,100/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1'}"
366,"Appartement 1 chambre Batty Weber 4, Differdange, Lasauvage, Differdange","€ 1,300/mois",Differdange,https://www.immotop.lu/annonces/464211/,Parc Immo Gestion,"Appartement 1 chambre Batty Weber 4, Differdange, Lasauvage, Differdange","€ 1,300/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '54\n m²', 'étage': '3'}"
367,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,100/mois",Differdange,https://www.immotop.lu/annonces/160219/,Parc Immo Gestion,"Appartement 1 chambre premier étage, Differdange, Lasauvage, Differdange","€ 1,100/mois",Appartement,"{'chambre/pièce': '1', 'étage': '1'}"
368,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/204731/,Parc Immo Gestion,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 3,200/mois",Appartement,{'étage': 'T'}
369,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476975/,URBAN HOME S. à r.l.,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '111\n m²', 'salle de bain': '1', 'étage': '2'}"
370,"Appartement 1 chambre premier étage, Schengen, Schengen","€ 1,280/mois",Schengen,https://www.immotop.lu/annonces/476945/,ERLO S.A.,"Appartement 1 chambre premier étage, Schengen, Schengen","€ 1,280/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '69\n m²', 'salle de bain': '1', 'étage': '1'}"
371,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous","€ 1,400/mois",Bous,https://www.immotop.lu/annonces/426553/,Schiltz Immo,"Appartement 2 chambres rue de Rolling, Erpeldange, Bous","€ 1,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
372,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 1,600/mois",Steinfort,https://www.immotop.lu/annonces/476919/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '57\n m²', 'étage': 'T'}"
373,"Appartement 2 chambres deuxième étage, Grevenmacher, Grevenmacher","€ 1,600/mois",Grevenmacher,https://www.immotop.lu/annonces/476899/,Abby Toussaint,"Appartement 2 chambres deuxième étage, Grevenmacher, Grevenmacher","€ 1,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '2'}"
374,"Appartement 1 chambre excellent état, quatrième étage, Al-Esch, Esch-sur-Alzette","€ 1,175/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/476865/,Alfa Immobilier,"Appartement 1 chambre excellent état, quatrième étage, Al-Esch, Esch-sur-Alzette","€ 1,175/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '35\n m²', 'étage': '4'}"
375,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen","€ 1,600/mois",Strassen,https://www.immotop.lu/annonces/476863/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '58\n m²', 'étage': 'T'}"
376,"Studio à louer, Eich","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/476861/,Sylvie Becker Agence Immobilière Sàrl,"Studio à louer, Eich","€ 1,350/mois",Studio,"{'chambre/pièce': '1', 'superficie': '41\n m²'}"
377,"Appartement 2 chambres Rue de Holleroch, Gare, Luxembourg","€ 3,050/mois",Luxembourg,https://www.immotop.lu/annonces/448957/,AGENCE PRINCIPALE BEHROUZ NASSERI,"Appartement 2 chambres Rue de Holleroch, Gare, Luxembourg","€ 3,050/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '113\n m²', 'salle de bain': '1', 'étage': '1'}"
378,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/476403/,Blueground,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg","€ 2,050/mois",Appartement,"{'superficie': '30\n m²', 'salle de bain': '1', 'étage': 'T'}"
379,"Appartement 3 chambres huitième étage, Rodange, Pétange","€ 2,000/mois",Pétange,https://www.immotop.lu/annonces/473395/,EC Immo,"Appartement 3 chambres huitième étage, Rodange, Pétange","€ 2,000/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'salles de bain': '2', 'étage': '8'}"
380,"Appartement 3 chambres premier étage, Berchem, Roeser","€ 1,700/mois",Roeser,https://www.immotop.lu/annonces/476353/,Engel & Völkers Luxembourg,"Appartement 3 chambres premier étage, Berchem, Roeser","€ 1,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '1'}"
381,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/354799/,MAINSTREET Real Estate,"Appartement 2 chambres deuxième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'salle de bain': '1', 'étage': '2'}"
382,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange","€ 1,700/mois",Leudelange,https://www.immotop.lu/annonces/476065/,COPA Immo,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': 'T'}"
383,"Appartement 2 chambres 52a rue de la corniche, Itzig, Hesperange","€ 2,400/mois",Hesperange,https://www.immotop.lu/annonces/436227/,Living Form Real Estate,"Appartement 2 chambres 52a rue de la corniche, Itzig, Hesperange","€ 2,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': 'T'}"
384,"Appartement 2 chambres 16a rue de la Jeuness Sacrifiée, Bascharage, Käerjeng","€ 2,500/mois",Käerjeng,https://www.immotop.lu/annonces/459745/,Living Form Real Estate,"Appartement 2 chambres 16a rue de la Jeuness Sacrifiée, Bascharage, Käerjeng","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'étage': 'T'}"
385,"Appartement 86, rue Charles Darwin, Gasperich, Luxembourg","€ 1,500/mois",Luxembourg,https://www.immotop.lu/annonces/474209/,Living Form Real Estate,"Appartement 86, rue Charles Darwin, Gasperich, Luxembourg","€ 1,500/mois",Appartement,"{'superficie': '31\n m²', 'étage': '1'}"
386,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Hesperange,https://www.immotop.lu/annonces/162747/,CHERUBIM,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '2'}"
387,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Luxembourg,https://www.immotop.lu/annonces/151841/,CHERUBIM,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Appartement,"{'superficie': '25\n m²', 'étage': 'T'}"
388,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,700/mois",Mertert,https://www.immotop.lu/annonces/462015/,Riman Immobilien,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,700/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '111\n m²', 'salle de bain': '1', 'étage': '3'}"
389,"Appartement 1 chambre rue jean-pierre brasseur, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/385403/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre rue jean-pierre brasseur, Belair, Luxembourg","€ 2,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '4'}"
390,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/9805/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '164\n m²', 'salles de bain': '2', 'étage': '3'}"
391,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/13483/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '164\n m²', 'salles de bain': '2', 'étage': '4'}"
392,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/466157/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg","€ 2,050/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '2'}"
