,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
851,"Appartement 1 chambre rue de la Chapelle, Kayl, Kayl","€ 370,000",Kayl,https://www.immotop.lu/annonces/320067/,IMMO SP,"Appartement 1 chambre rue de la Chapelle, Kayl, Kayl",370000.0,Appartement,1.0,35.0,,T
852,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng","€ 727,165",Käerjeng,https://www.immotop.lu/annonces/164959/,IMMO SP,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng",727165.0,Appartement,2.0,77.0,,T
853,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng","€ 900,597",Käerjeng,https://www.immotop.lu/annonces/159013/,IMMO SP,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng",900597.0,Appartement,2.0,94.0,,2
854,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng","€ 754,019",Käerjeng,https://www.immotop.lu/annonces/158937/,IMMO SP,"Appartement 2 chambres Avenue de Luxembourg, Bascharage, Käerjeng",754019.0,Appartement,2.0,84.0,,T
855,"Appartement 2 chambres premier étage, Merl, Luxembourg","€ 750,000",Luxembourg,https://www.immotop.lu/annonces/340907/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Merl, Luxembourg",750000.0,Appartement,2.0,76.0,1.0,1
856,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 545,000",Dudelange,https://www.immotop.lu/annonces/394865/,HER-Immo,"Appartement 2 chambres premier étage, Dudelange, Dudelange",545000.0,Appartement,2.0,64.0,1.0,1
857,"Appartement 2 chambres deuxième étage, Stadtbredimus, Stadtbredimus","€ 649,900",Stadtbredimus,https://www.immotop.lu/annonces/405567/,HER-Immo,"Appartement 2 chambres deuxième étage, Stadtbredimus, Stadtbredimus",649900.0,Appartement,2.0,93.0,1.0,2
858,"Maison individuelle 180 m², Kayl, Kayl","€ 1,249,000",Kayl,https://www.immotop.lu/annonces/411429/,HER-Immo,"Maison individuelle 180 m², Kayl, Kayl",1249000.0,Maison individuelle,3.0,180.0,1.0,
859,"Appartement 2 chambres excellent état, quatrième étage, Al-Esch, Esch-sur-Alzette","€ 649,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/434359/,Hello Home,"Appartement 2 chambres excellent état, quatrième étage, Al-Esch, Esch-sur-Alzette",649000.0,Appartement,2.0,84.0,1.0,4
860,"Maison individuelle 145 m², Rodange, Pétange","€ 698,000",Pétange,https://www.immotop.lu/annonces/427965/,Hello Home,"Maison individuelle 145 m², Rodange, Pétange",698000.0,Maison individuelle,4.0,145.0,1.0,
861,"Duplex à vendre, Olm","€ 994,369",Kehlen,https://www.immotop.lu/annonces/481873/,New Immo,"Duplex à vendre, Olm",994369.0,Duplex,2.0,106.0,1.0,
862,"Appartement 3 chambres neuf, deuxième étage, Hamm, Luxembourg","€ 1,186,000",Luxembourg,https://www.immotop.lu/annonces/481653/,New Immo,"Appartement 3 chambres neuf, deuxième étage, Hamm, Luxembourg",1186000.0,Appartement,3.0,96.0,,2
863,"Duplex à vendre, Weimerskirch","€ 1,095,000",Luxembourg,https://www.immotop.lu/annonces/484321/,RE/MAX Real Estate Solutions,"Duplex à vendre, Weimerskirch",1095000.0,Duplex,2.0,108.0,1.0,
864,"Duplex à vendre, Al-Esch","€ 680,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/329433/,Immo Mony,"Duplex à vendre, Al-Esch",680000.0,Duplex,2.0,117.0,1.0,
865,"Maison individuelle 150 m², Rodange, Pétange","€ 725,000",Pétange,https://www.immotop.lu/annonces/484203/,Rooftop,"Maison individuelle 150 m², Rodange, Pétange",725000.0,Maison individuelle,5.0,150.0,,
866,"Maison individuelle 263 m², Nothum, Lac de la Haute Sûre","€ 1,045,000",Lac de la Haute Sûre,https://www.immotop.lu/annonces/481801/,Immo Wolz,"Maison individuelle 263 m², Nothum, Lac de la Haute Sûre",1045000.0,Maison individuelle,4.0,263.0,3.0,
867,"Maison jumelée / mitoyenne 395 m², Doncols, Sonlez, Winseler","€ 1,550,000",Winseler,https://www.immotop.lu/annonces/481793/,Immo Wolz,"Maison jumelée / mitoyenne 395 m², Doncols, Sonlez, Winseler",1550000.0,Maison jumelée / mitoyenne,4.0,395.0,3.0,
868,"Appartement 2 chambres Allée du Carmel, Cents, Luxembourg","€ 899,000",Luxembourg,https://www.immotop.lu/annonces/482221/,JR Consulting Sàrl,"Appartement 2 chambres Allée du Carmel, Cents, Luxembourg",899000.0,Appartement,2.0,84.0,1.0,1
869,"Appartement 2 chambres premier étage, Ettelbrück, Ettelbruck","€ 685,000",Ettelbruck,https://www.immotop.lu/annonces/439067/,VLK IMMOBILIERE,"Appartement 2 chambres premier étage, Ettelbrück, Ettelbruck",685000.0,Appartement,2.0,80.0,,1
870,"Maison individuelle 250 m², Rodange, Pétange","€ 1,015,000",Pétange,https://www.immotop.lu/annonces/437613/,VLK IMMOBILIERE,"Maison individuelle 250 m², Rodange, Pétange",1015000.0,Maison individuelle,4.0,250.0,1.0,
871,"Appartement 2 chambres excellent état, premier étage, Al-Esch, Esch-sur-Alzette","€ 545,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/437425/,ELSA'HOME,"Appartement 2 chambres excellent état, premier étage, Al-Esch, Esch-sur-Alzette",545000.0,Appartement,2.0,69.0,,1
872,"Appartement 3 chambres rez-de-chaussée, Schifflange, Schifflange","€ 695,000",Schifflange,https://www.immotop.lu/annonces/484017/,Maria Immo,"Appartement 3 chambres rez-de-chaussée, Schifflange, Schifflange",695000.0,Appartement,3.0,90.0,2.0,T
873,"Maison individuelle 193 m², excellent état, Soleuvre, Sanem","€ 989,000",Sanem,https://www.immotop.lu/annonces/431241/,Agence Immobilière Immo Lëtzebuerg,"Maison individuelle 193 m², excellent état, Soleuvre, Sanem",989000.0,Maison individuelle,4.0,193.0,1.0,
874,"Maison individuelle cité Op Soltgen, Schifflange, Schifflange","€ 1,335,000",Schifflange,https://www.immotop.lu/annonces/196327/,SPI-SA,"Maison individuelle cité Op Soltgen, Schifflange, Schifflange",1335000.0,Maison individuelle,4.0,161.0,1.0,
875,"Appartement 2 chambres 31, rue henri VII, Limpertsberg, Luxembourg","€ 1,190,000",Luxembourg,https://www.immotop.lu/annonces/52617/,Stonebridges,"Appartement 2 chambres 31, rue henri VII, Limpertsberg, Luxembourg",1190000.0,Appartement,2.0,72.0,1.0,2
876,"Maison individuelle 285 m², Strassen, Strassen","€ 3,390,000",Strassen,https://www.immotop.lu/annonces/482585/,Barnes Luxembourg,"Maison individuelle 285 m², Strassen, Strassen",3390000.0,Maison individuelle,4.0,285.0,,
877,"Appartement 3 chambres de la Vallée, Strassen, Strassen","€ 1,250,000",Strassen,https://www.immotop.lu/annonces/360331/,MABRO,"Appartement 3 chambres de la Vallée, Strassen, Strassen",1250000.0,Appartement,3.0,110.0,1.0,2
878,"Appartement 2 chambres de Luxembourg, Bridel, Kopstal","€ 890,000",Kopstal,https://www.immotop.lu/annonces/458357/,MABRO,"Appartement 2 chambres de Luxembourg, Bridel, Kopstal",890000.0,Appartement,2.0,82.0,1.0,T
879,"Appartement 2 chambres rue Chingiz T Aitmatov, Dommeldange, Luxembourg","€ 998,000",Luxembourg,https://www.immotop.lu/annonces/224993/,MABRO,"Appartement 2 chambres rue Chingiz T Aitmatov, Dommeldange, Luxembourg",998000.0,Appartement,2.0,89.0,,1
880,"Appartement 3 chambres deuxième étage, Gare, Luxembourg","€ 1,190,000",Luxembourg,https://www.immotop.lu/annonces/339689/,MABRO,"Appartement 3 chambres deuxième étage, Gare, Luxembourg",1190000.0,Appartement,3.0,102.0,1.0,2
881,"Maison individuelle 180 m², Strassen, Strassen","€ 1,780,000",Strassen,https://www.immotop.lu/annonces/293859/,MABRO,"Maison individuelle 180 m², Strassen, Strassen",1780000.0,Maison individuelle,4.0,180.0,1.0,
882,"Duplex à vendre, Hesperange, Howald","€ 1,850,000",Hesperange,https://www.immotop.lu/annonces/354517/,MABRO,"Duplex à vendre, Hesperange, Howald",1850000.0,Duplex,4.0,237.0,1.0,
883,"Duplex à vendre, Bertrange","€ 1,040,000",Bertrange,https://www.immotop.lu/annonces/296509/,MABRO,"Duplex à vendre, Bertrange",1040000.0,Duplex,2.0,110.0,1.0,
884,"Appartement 2 chambres quatrième étage, Bertrange, Bertrange","€ 950,000",Bertrange,https://www.immotop.lu/annonces/275459/,MABRO,"Appartement 2 chambres quatrième étage, Bertrange, Bertrange",950000.0,Appartement,2.0,90.0,1.0,4
885,"Maison individuelle 180 m², Mamer, Mamer","€ 1,545,000",Mamer,https://www.immotop.lu/annonces/425469/,MABRO,"Maison individuelle 180 m², Mamer, Mamer",1545000.0,Maison individuelle,4.0,180.0,,
886,"Maison individuelle Rue Lentz, Dudelange, Dudelange","€ 1,440,000",Dudelange,https://www.immotop.lu/annonces/481549/,B IMMOBILIER,"Maison individuelle Rue Lentz, Dudelange, Dudelange",1440000.0,Maison individuelle,3.0,170.0,1.0,
887,"Appartement 3 chambres excellent état, deuxième étage, Leudelange, Leudelange","€ 965,000",Leudelange,https://www.immotop.lu/annonces/470085/,B IMMOBILIER,"Appartement 3 chambres excellent état, deuxième étage, Leudelange, Leudelange",965000.0,Appartement,3.0,109.0,1.0,2
888,"Maison individuelle 380 m², Niederanven, Niederanven","€ 2,875,000",Niederanven,https://www.immotop.lu/annonces/464457/,B IMMOBILIER,"Maison individuelle 380 m², Niederanven, Niederanven",2875000.0,Maison individuelle,5.0,380.0,2.0,
889,"Maison individuelle 110 m², excellent état, Belvaux, Sanem","€ 840,000",Sanem,https://www.immotop.lu/annonces/414721/,B IMMOBILIER,"Maison individuelle 110 m², excellent état, Belvaux, Sanem",840000.0,Maison individuelle,3.0,110.0,1.0,
890,"Appartement 3 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 1,375,000",Luxembourg,https://www.immotop.lu/annonces/413477/,B IMMOBILIER,"Appartement 3 chambres rez-de-chaussée, Ville Haute, Luxembourg",1375000.0,Appartement,3.0,109.0,1.0,T
891,"Appartement 2 chambres rez-de-chaussée, Kayl, Kayl","€ 740,000",Kayl,https://www.immotop.lu/annonces/421855/,B IMMOBILIER,"Appartement 2 chambres rez-de-chaussée, Kayl, Kayl",740000.0,Appartement,2.0,72.0,1.0,T
892,"Maison jumelée / mitoyenne Iwwert der Sauerwiss, Gasperich, Luxembourg","€ 1,670,000",Luxembourg,https://www.immotop.lu/annonces/354875/,B IMMOBILIER,"Maison jumelée / mitoyenne Iwwert der Sauerwiss, Gasperich, Luxembourg",1670000.0,Maison jumelée / mitoyenne,5.0,242.0,1.0,
893,"Maison jumelée / mitoyenne 138 m², neuve, Remich, Remich","€ 1,223,000",Remich,https://www.immotop.lu/annonces/355191/,B IMMOBILIER,"Maison jumelée / mitoyenne 138 m², neuve, Remich, Remich",1223000.0,Maison jumelée / mitoyenne,3.0,138.0,1.0,
894,"Appartement 3 chambres neuf, troisième étage, Bertrange, Bertrange","€ 1,798,260",Bertrange,https://www.immotop.lu/annonces/355167/,B IMMOBILIER,"Appartement 3 chambres neuf, troisième étage, Bertrange, Bertrange",1798260.0,Appartement,3.0,123.0,1.0,3
895,"Maison jumelée / mitoyenne 197 m², neuve, Reckange, Mersch","€ 1,680,000",Mersch,https://www.immotop.lu/annonces/470087/,B IMMOBILIER,"Maison jumelée / mitoyenne 197 m², neuve, Reckange, Mersch",1680000.0,Maison jumelée / mitoyenne,5.0,197.0,2.0,
896,"Studio à vendre, Mamer","€ 650,965",Mamer,https://www.immotop.lu/annonces/355183/,B IMMOBILIER,"Studio à vendre, Mamer",650965.0,Studio,,46.0,,
897,"Appartement 1 chambre rue des Carrières, Neudorf-Weimershof, Luxembourg","€ 890,000",Luxembourg,https://www.immotop.lu/annonces/354909/,B IMMOBILIER,"Appartement 1 chambre rue des Carrières, Neudorf-Weimershof, Luxembourg",890000.0,Appartement,1.0,72.0,,T
898,"Appartement 2 chambres troisième étage, Strassen, Strassen","€ 760,000",Strassen,https://www.immotop.lu/annonces/421849/,B IMMOBILIER,"Appartement 2 chambres troisième étage, Strassen, Strassen",760000.0,Appartement,2.0,80.0,1.0,3
899,"Maison individuelle 155 m², Weiler-la-Tour, Weiler-la-Tour","€ 1,550,000",Weiler-la-Tour,https://www.immotop.lu/annonces/452127/,B IMMOBILIER,"Maison individuelle 155 m², Weiler-la-Tour, Weiler-la-Tour",1550000.0,Maison individuelle,5.0,155.0,1.0,
900,"Maison individuelle 15, rue de la Montagne, Bettembourg, Bettembourg","€ 895,000",Bettembourg,https://www.immotop.lu/annonces/135115/,Giga immobiliere,"Maison individuelle 15, rue de la Montagne, Bettembourg, Bettembourg",895000.0,Maison individuelle,3.0,135.0,2.0,
901,"Maison individuelle 33, rue de la Fontaine, Dudelange, Dudelange","€ 850,000",Dudelange,https://www.immotop.lu/annonces/313965/,Giga immobiliere,"Maison individuelle 33, rue de la Fontaine, Dudelange, Dudelange",850000.0,Maison individuelle,5.0,180.0,3.0,
902,"Appartement 2 chambres 4, rue de la Fontaine, Tétange, Kayl","€ 648,000",Kayl,https://www.immotop.lu/annonces/313877/,Giga immobiliere,"Appartement 2 chambres 4, rue de la Fontaine, Tétange, Kayl",648000.0,Appartement,2.0,76.0,1.0,3
903,"Appartement 3 chambres 72 rue de Bridel, Bereldange, Walferdange","€ 1,099,000",Walferdange,https://www.immotop.lu/annonces/205491/,Giga immobiliere,"Appartement 3 chambres 72 rue de Bridel, Bereldange, Walferdange",1099000.0,Appartement,3.0,143.0,2.0,3
904,"Maison individuelle 3, rue Thomas Byrne, Tétange, Kayl","€ 895,000",Kayl,https://www.immotop.lu/annonces/453447/,Giga immobiliere,"Maison individuelle 3, rue Thomas Byrne, Tétange, Kayl",895000.0,Maison individuelle,3.0,140.0,1.0,
905,"Appartement 3 chambres 32, Rue De La Paix, Schifflange, Schifflange","€ 729,000",Schifflange,https://www.immotop.lu/annonces/407719/,Giga immobiliere,"Appartement 3 chambres 32, Rue De La Paix, Schifflange, Schifflange",729000.0,Appartement,3.0,96.0,1.0,3
906,"Maison jumelée / mitoyenne 125 m², Elvange, Schengen","€ 1,100,000",Schengen,https://www.immotop.lu/annonces/451211/,Prime Agency,"Maison jumelée / mitoyenne 125 m², Elvange, Schengen",1100000.0,Maison jumelée / mitoyenne,4.0,125.0,1.0,
907,"Appartement 2 chambres neuf, premier étage, Steinfort, Steinfort","€ 850,000",Steinfort,https://www.immotop.lu/annonces/479117/,Prime Agency,"Appartement 2 chambres neuf, premier étage, Steinfort, Steinfort",850000.0,Appartement,2.0,92.0,1.0,1
908,"Maison individuelle 130 m², Steinsel, Steinsel","€ 1,600,000",Steinsel,https://www.immotop.lu/annonces/219913/,Prime Agency,"Maison individuelle 130 m², Steinsel, Steinsel",1600000.0,Maison individuelle,3.0,130.0,2.0,
909,"Maison individuelle 228 m², Differdange, Lasauvage, Differdange","€ 995,000",Differdange,https://www.immotop.lu/annonces/483827/,Altina Immobilière Sàrl,"Maison individuelle 228 m², Differdange, Lasauvage, Differdange",995000.0,Maison individuelle,4.0,228.0,2.0,
910,"Appartement 1 chambre Rue Golda Meir, Mamer, Mamer","€ 765,000",Mamer,https://www.immotop.lu/annonces/483515/,Altina Immobilière Sàrl,"Appartement 1 chambre Rue Golda Meir, Mamer, Mamer",765000.0,Appartement,1.0,58.0,1.0,1
911,"Appartement 2 chambres Rue de Livange, Bettembourg, Bettembourg","€ 630,000",Bettembourg,https://www.immotop.lu/annonces/394833/,Altina Immobilière Sàrl,"Appartement 2 chambres Rue de Livange, Bettembourg, Bettembourg",630000.0,Appartement,2.0,77.0,1.0,3
912,"Appartement 2 chambres premier étage, Grevenmacher, Grevenmacher","€ 650,000",Grevenmacher,https://www.immotop.lu/annonces/279969/,GO IMMO S.à r.l.,"Appartement 2 chambres premier étage, Grevenmacher, Grevenmacher",650000.0,Appartement,2.0,75.0,1.0,1
913,"Appartement 3 chambres premier étage, Grevenmacher, Grevenmacher","€ 795,000",Grevenmacher,https://www.immotop.lu/annonces/177451/,GO IMMO S.à r.l.,"Appartement 3 chambres premier étage, Grevenmacher, Grevenmacher",795000.0,Appartement,3.0,113.0,2.0,1
914,"Duplex à vendre, Gare","€ 1,395,000",Luxembourg,https://www.immotop.lu/annonces/442391/,Venice Consulting SA,"Duplex à vendre, Gare",1395000.0,Duplex,2.0,91.0,2.0,
915,"Appartement 1 chambre rue de Merl, Merl, Luxembourg","€ 680,000",Luxembourg,https://www.immotop.lu/annonces/208337/,Venice Consulting SA,"Appartement 1 chambre rue de Merl, Merl, Luxembourg",680000.0,Appartement,1.0,70.0,1.0,2
916,"Maison individuelle rue de merl, Merl, Luxembourg","€ 2,080,000",Luxembourg,https://www.immotop.lu/annonces/276833/,Venice Consulting SA,"Maison individuelle rue de merl, Merl, Luxembourg",2080000.0,Maison individuelle,4.0,200.0,2.0,
917,"Appartement 2 chambres route d'Esch, Gasperich, Luxembourg","€ 1,065,000",Luxembourg,https://www.immotop.lu/annonces/254909/,Venice Consulting SA,"Appartement 2 chambres route d'Esch, Gasperich, Luxembourg",1065000.0,Appartement,2.0,88.0,1.0,2
918,"Maison individuelle 350 m², neuve, Dahl, Goesdorf","€ 1,580,000",Goesdorf,https://www.immotop.lu/annonces/426323/,Immo Wolz,"Maison individuelle 350 m², neuve, Dahl, Goesdorf",1580000.0,Maison individuelle,4.0,350.0,2.0,
919,"Maison individuelle 340 m², neuve, Oberfeulen, Feulen","€ 1,300,000",Feulen,https://www.immotop.lu/annonces/475045/,Immo Wolz,"Maison individuelle 340 m², neuve, Oberfeulen, Feulen",1300000.0,Maison individuelle,4.0,340.0,2.0,
920,"Studio à vendre, Hollerich","€ 620,000",Luxembourg,https://www.immotop.lu/annonces/149699/,Venice Consulting SA,"Studio à vendre, Hollerich",620000.0,Studio,,43.0,1.0,
921,"Appartement 1 chambre deuxième étage, Wiltz, Wiltz","€ 595,000",Wiltz,https://www.immotop.lu/annonces/472715/,Immo Wolz,"Appartement 1 chambre deuxième étage, Wiltz, Wiltz",595000.0,Appartement,1.0,76.0,1.0,2
922,"Appartement 2 chambres rez-de-chaussée, Winseler, Winseler","€ 695,000",Winseler,https://www.immotop.lu/annonces/439911/,Immo Wolz,"Appartement 2 chambres rez-de-chaussée, Winseler, Winseler",695000.0,Appartement,2.0,98.0,1.0,T
923,"Maison individuelle 155 m², neuve, Niederkorn, Differdange","€ 1,180,000",Differdange,https://www.immotop.lu/annonces/357433/,CDBgest S.à r.l.,"Maison individuelle 155 m², neuve, Niederkorn, Differdange",1180000.0,Maison individuelle,4.0,155.0,2.0,
924,"Appartement 2 chambres deuxième étage, Sanem, Sanem","€ 698,000",Sanem,https://www.immotop.lu/annonces/299133/,CDBgest S.à r.l.,"Appartement 2 chambres deuxième étage, Sanem, Sanem",698000.0,Appartement,2.0,75.0,1.0,2
925,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 975,000",Luxembourg,https://www.immotop.lu/annonces/382485/,CDBgest S.à r.l.,"Appartement 2 chambres premier étage, Belair, Luxembourg",975000.0,Appartement,2.0,82.0,1.0,1
926,"Maison individuelle 193 m², Mamer, Mamer","€ 1,890,000",Mamer,https://www.immotop.lu/annonces/483501/,Three Immo,"Maison individuelle 193 m², Mamer, Mamer",1890000.0,Maison individuelle,5.0,193.0,3.0,
927,"Appartement 2 chambres premier étage, Lallange, Esch-sur-Alzette","€ 599,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/154085/,Agence Immobilière Uelzecht,"Appartement 2 chambres premier étage, Lallange, Esch-sur-Alzette",599000.0,Appartement,2.0,88.0,1.0,1
928,"Penthouse rue beaumont, Ville Haute, Luxembourg","€ 1,155,000",Luxembourg,https://www.immotop.lu/annonces/466551/,Monde Avenir Sàrl,"Penthouse rue beaumont, Ville Haute, Luxembourg",1155000.0,Penthouse,1.0,89.0,,T
929,"Studio à vendre, Uecht","€ 357,456",Esch-sur-Alzette,https://www.immotop.lu/annonces/197133/,Immo pac,"Studio à vendre, Uecht",357456.0,Studio,1.0,32.0,1.0,
930,"Maison individuelle 153 m², Schifflange, Schifflange","€ 1,299,000",Schifflange,https://www.immotop.lu/annonces/481353/,ACCESSIMMO,"Maison individuelle 153 m², Schifflange, Schifflange",1299000.0,Maison individuelle,3.0,153.0,,
931,"Maison jumelée / mitoyenne 142 m², Differdange, Lasauvage, Differdange","€ 665,000",Differdange,https://www.immotop.lu/annonces/464243/,LAFORÊT BASCHARAGE,"Maison jumelée / mitoyenne 142 m², Differdange, Lasauvage, Differdange",665000.0,Maison jumelée / mitoyenne,4.0,142.0,2.0,
932,"Maison jumelée / mitoyenne 150 m², Belvaux, Sanem","€ 945,000",Sanem,https://www.immotop.lu/annonces/483383/,LAFORÊT BASCHARAGE,"Maison jumelée / mitoyenne 150 m², Belvaux, Sanem",945000.0,Maison jumelée / mitoyenne,5.0,150.0,2.0,
933,"Maison individuelle rue de la Vallée 16, Leudelange, Leudelange","€ 1,379,000",Leudelange,https://www.immotop.lu/annonces/99393/,Agence du Nord,"Maison individuelle rue de la Vallée 16, Leudelange, Leudelange",1379000.0,Maison individuelle,3.0,175.0,1.0,
934,"Appartement 1 chambre route de Diekirch, Bettendorf, Bettendorf","€ 549,000",Bettendorf,https://www.immotop.lu/annonces/475839/,LTGroup,"Appartement 1 chambre route de Diekirch, Bettendorf, Bettendorf",549000.0,Appartement,1.0,63.0,1.0,T
935,"Penthouse Boulevard Paul Eichen, Limpertsberg, Luxembourg","€ 1,595,000",Luxembourg,https://www.immotop.lu/annonces/440657/,Novin' Real Estate,"Penthouse Boulevard Paul Eichen, Limpertsberg, Luxembourg",1595000.0,Penthouse,2.0,100.0,2.0,T
936,"Maison individuelle 124 m², excellent état, Bettendorf, Bettendorf","€ 780,000",Bettendorf,https://www.immotop.lu/annonces/352609/,NG Immobilier Luxembourg - France,"Maison individuelle 124 m², excellent état, Bettendorf, Bettendorf",780000.0,Maison individuelle,5.0,124.0,,
937,"Appartement 3 chambres rue des promenades, Pétange, Pétange","€ 1,095,000",Pétange,https://www.immotop.lu/annonces/452145/,Actuel Immobilière Sàrl,"Appartement 3 chambres rue des promenades, Pétange, Pétange",1095000.0,Appartement,3.0,110.0,2.0,3
938,"Appartement 2 chambres route de Luxembourg, Lamadelaine, Pétange","€ 689,000",Pétange,https://www.immotop.lu/annonces/482655/,Actuel Immobilière Sàrl,"Appartement 2 chambres route de Luxembourg, Lamadelaine, Pétange",689000.0,Appartement,2.0,90.0,,3
939,"Maison individuelle 180 m², excellent état, Pétange, Pétange","€ 1,345,000",Pétange,https://www.immotop.lu/annonces/446261/,Actuel Immobilière Sàrl,"Maison individuelle 180 m², excellent état, Pétange, Pétange",1345000.0,Maison individuelle,3.0,180.0,1.0,
940,"Maison individuelle 95 m², Rodange, Pétange","€ 539,500",Pétange,https://www.immotop.lu/annonces/290783/,Actuel Immobilière Sàrl,"Maison individuelle 95 m², Rodange, Pétange",539500.0,Maison individuelle,3.0,95.0,1.0,
941,"Appartement 2 chambres rue d'Echternach, Dommeldange, Luxembourg","€ 1,050,000",Luxembourg,https://www.immotop.lu/annonces/444441/,Actuel Immobilière Sàrl,"Appartement 2 chambres rue d'Echternach, Dommeldange, Luxembourg",1050000.0,Appartement,2.0,114.0,2.0,1
942,"Maison individuelle 153 m², neuve, Flebour, Michelau, Bourscheid","€ 960,000",Bourscheid,https://www.immotop.lu/annonces/305491/,Actuel Immobilière Sàrl,"Maison individuelle 153 m², neuve, Flebour, Michelau, Bourscheid",960000.0,Maison individuelle,3.0,153.0,1.0,
943,"Maison individuelle 156 m², neuve, Flebour, Michelau, Bourscheid","€ 915,000",Bourscheid,https://www.immotop.lu/annonces/305489/,Actuel Immobilière Sàrl,"Maison individuelle 156 m², neuve, Flebour, Michelau, Bourscheid",915000.0,Maison individuelle,3.0,156.0,1.0,
944,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid","€ 875,000",Bourscheid,https://www.immotop.lu/annonces/305407/,Actuel Immobilière Sàrl,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid",875000.0,Maison individuelle,4.0,138.0,1.0,
945,"Penthouse neuf, 146 m², Pétange, Pétange","€ 935,000",Pétange,https://www.immotop.lu/annonces/187989/,Actuel Immobilière Sàrl,"Penthouse neuf, 146 m², Pétange, Pétange",935000.0,Penthouse,3.0,146.0,1.0,4
946,"Maison jumelée / mitoyenne 340 m², Aspelt, Frisange","€ 1,560,000",Frisange,https://www.immotop.lu/annonces/483359/,iCasa sàrl,"Maison jumelée / mitoyenne 340 m², Aspelt, Frisange",1560000.0,Maison jumelée / mitoyenne,4.0,340.0,2.0,
947,"Penthouse excellent état, 123 m², Pétange, Pétange","€ 789,500",Pétange,https://www.immotop.lu/annonces/446185/,Effekt S.A.,"Penthouse excellent état, 123 m², Pétange, Pétange",789500.0,Penthouse,2.0,123.0,1.0,3
948,"Penthouse 250 m² avec terrasse, Kirchberg, Luxembourg","€ 3,350,000",Luxembourg,https://www.immotop.lu/annonces/474635/,Nextimmo,"Penthouse 250 m² avec terrasse, Kirchberg, Luxembourg",3350000.0,Penthouse,3.0,250.0,2.0,4
949,"Maison individuelle 230 m², Bettembourg, Bettembourg","€ 1,390,000",Bettembourg,https://www.immotop.lu/annonces/474633/,Nextimmo,"Maison individuelle 230 m², Bettembourg, Bettembourg",1390000.0,Maison individuelle,5.0,230.0,1.0,
950,"Duplex à vendre, Soleuvre","€ 520,000",Sanem,https://www.immotop.lu/annonces/439423/,Nextimmo,"Duplex à vendre, Soleuvre",520000.0,Duplex,2.0,64.0,1.0,
951,"Appartement 2 chambres 15-17 Avenue Charlotte, Differdange, Lasauvage, Differdange","€ 520,000",Differdange,https://www.immotop.lu/annonces/460611/,Nextimmo,"Appartement 2 chambres 15-17 Avenue Charlotte, Differdange, Lasauvage, Differdange",520000.0,Appartement,2.0,76.0,1.0,5
952,"Maison individuelle 155 m², excellent état, Feulen, Niederfeulen, Feulen","€ 1,180,000",Feulen,https://www.immotop.lu/annonces/468353/,Properties Partners,"Maison individuelle 155 m², excellent état, Feulen, Niederfeulen, Feulen",1180000.0,Maison individuelle,4.0,155.0,2.0,
953,"Maison individuelle 130 m², neuve, Doennange, Deiffelt, Lentzweiler, Wincrange","€ 697,327",Wincrange,https://www.immotop.lu/annonces/340397/,TRADI LUX,"Maison individuelle 130 m², neuve, Doennange, Deiffelt, Lentzweiler, Wincrange",697327.0,Maison individuelle,3.0,130.0,1.0,
954,"Maison jumelée / mitoyenne 150 m², Alzingen, Hesperange","€ 1,090,000",Hesperange,https://www.immotop.lu/annonces/441857/,Grün & Schmit SARL,"Maison jumelée / mitoyenne 150 m², Alzingen, Hesperange",1090000.0,Maison jumelée / mitoyenne,3.0,150.0,1.0,
955,"Penthouse neuf, 83 m², Belair, Luxembourg","€ 1,298,024",Luxembourg,https://www.immotop.lu/annonces/195777/,Akkurat Immo,"Penthouse neuf, 83 m², Belair, Luxembourg",1298024.0,Penthouse,2.0,83.0,1.0,3
956,"Appartement 1 chambre neuf, troisième étage, Belair, Luxembourg","€ 893,300",Luxembourg,https://www.immotop.lu/annonces/197065/,Akkurat Immo,"Appartement 1 chambre neuf, troisième étage, Belair, Luxembourg",893300.0,Appartement,1.0,60.0,,3
957,"Appartement 1 chambre neuf, deuxième étage, Belair, Luxembourg","€ 829,484",Luxembourg,https://www.immotop.lu/annonces/195321/,Akkurat Immo,"Appartement 1 chambre neuf, deuxième étage, Belair, Luxembourg",829484.0,Appartement,1.0,53.0,,2
