,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
504,"Appartement 2 chambres rez-de-chaussée, Bissen, Bissen","€ 1,500/mois",Bissen,https://www.immotop.lu/annonces/479515/,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Bissen, Bissen",1500.0,Appartement,2.0,,2.0,T
505,"Appartement 2 chambres deuxième étage, Leudelange, Leudelange","€ 2,100/mois",Leudelange,https://www.immotop.lu/annonces/456809/,Weckbecker Agence Immobilière,"Appartement 2 chambres deuxième étage, Leudelange, Leudelange",2100.0,Appartement,2.0,107.0,2.0,2
506,"Appartement 2 chambres rez-de-chaussée, Gare, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/446329/,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Gare, Luxembourg",2400.0,Appartement,2.0,100.0,1.0,T
507,"Appartement premier étage, Gare, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/368737/,Weckbecker Agence Immobilière,"Appartement premier étage, Gare, Luxembourg",1400.0,Appartement,,30.0,1.0,1
508,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/384387/,Weckbecker Agence Immobilière,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg",2150.0,Appartement,,105.0,,T
509,"Maison individuelle 218 m², neuve, Pétange, Pétange","€ 5,500/mois",Pétange,https://www.immotop.lu/annonces/485823/,LibertasRealEstate,"Maison individuelle 218 m², neuve, Pétange, Pétange",5500.0,Maison individuelle,5.0,218.0,2.0,
510,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/485761/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Belair, Luxembourg",1750.0,Appartement,2.0,80.0,1.0,2
511,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/485679/,BRICKS Solutions Immobilières,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg",1800.0,Appartement,1.0,65.0,,1
512,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/484643/,Sunset Immo Luxembourg,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg",2200.0,Appartement,,52.0,,T
513,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach","€ 1,500/mois",Weiswampach,https://www.immotop.lu/annonces/457535/,AIDL IMMO S. à r. l.,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach",1500.0,Appartement,1.0,62.0,1.0,1
514,"Studio à louer, Universitéit","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/55121/,GENIMMO GESTION,"Studio à louer, Universitéit",1100.0,Studio,,33.0,1.0,
515,"Studio à louer, Universitéit",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/23339/,GENIMMO GESTION,"Studio à louer, Universitéit",950.0,Studio,,26.0,1.0,
516,"Studio à louer, Gasperich","€ 1,050/mois",Luxembourg,https://www.immotop.lu/annonces/484313/,A propos Immobilier,"Studio à louer, Gasperich",1050.0,Studio,,37.0,,
517,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 2,550/mois",Luxembourg,https://www.immotop.lu/annonces/484285/,Bureau Immobilier Feltes,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg",2550.0,Appartement,1.0,70.0,,T
518,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/484113/,LIVIN REAL ESTATE,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg",2350.0,Appartement,1.0,110.0,1.0,T
519,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Bettembourg,https://www.immotop.lu/annonces/484111/,XL IMMOBILIER,"Loft quatrième étage, Bettembourg, Bettembourg",2800.0,Loft,2.0,103.0,2.0,4
520,"Maison individuelle rue de Steinfort, Steinfort, Steinfort","€ 2,800/mois",Steinfort,https://www.immotop.lu/annonces/393349/,B IMMOBILIER,"Maison individuelle rue de Steinfort, Steinfort, Steinfort",2800.0,Maison individuelle,3.0,165.0,1.0,
521,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/482253/,B IMMOBILIER,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg",2700.0,Appartement,3.0,115.0,1.0,1
522,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/441503/,B IMMOBILIER,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg",3300.0,Maison individuelle,3.0,156.0,1.0,
523,"Appartement 3 chambres premier étage, Godbrange, Junglinster","€ 2,100/mois",Junglinster,https://www.immotop.lu/annonces/468615/,B IMMOBILIER,"Appartement 3 chambres premier étage, Godbrange, Junglinster",2100.0,Appartement,3.0,125.0,1.0,1
524,"Appartement 2 chambres rez-de-chaussée, Ingeldorf, Erpeldange-sur-Sûre","€ 1,400/mois",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/420801/,B IMMOBILIER,"Appartement 2 chambres rez-de-chaussée, Ingeldorf, Erpeldange-sur-Sûre",1400.0,Appartement,2.0,74.0,1.0,T
525,"Appartement 1 chambre neuf, premier étage, Diekirch, Diekirch","€ 1,200/mois",Diekirch,https://www.immotop.lu/annonces/354741/,B IMMOBILIER,"Appartement 1 chambre neuf, premier étage, Diekirch, Diekirch",1200.0,Appartement,1.0,59.0,,1
526,"Duplex à louer, Fettmeth","€ 1,950/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/483839/,M2 Agence Immobilière,"Duplex à louer, Fettmeth",1950.0,Duplex,3.0,130.0,1.0,
527,"Maison individuelle 160 m², excellent état, Rambrouch, Rambrouch","€ 1,800/mois",Rambrouch,https://www.immotop.lu/annonces/461057/,immofox,"Maison individuelle 160 m², excellent état, Rambrouch, Rambrouch",1800.0,Maison individuelle,3.0,160.0,1.0,
528,"Appartement 2 chambres premier étage, Wiltz, Wiltz","€ 1,395/mois",Wiltz,https://www.immotop.lu/annonces/400901/,immofox,"Appartement 2 chambres premier étage, Wiltz, Wiltz",1395.0,Appartement,2.0,70.0,1.0,1
529,"Penthouse 51 m² avec balcon, Pulvermuhl, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/404417/,GO IMMO S.à r.l.,"Penthouse 51 m² avec balcon, Pulvermuhl, Luxembourg",1400.0,Penthouse,1.0,51.0,1.0,3
530,"Penthouse 13 route de longwy, Bertrange, Bertrange","€ 2,500/mois",Bertrange,https://www.immotop.lu/annonces/477225/,Monde Avenir Sàrl,"Penthouse 13 route de longwy, Bertrange, Bertrange",2500.0,Penthouse,3.0,124.0,2.0,7
531,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/292779/,Kalmas SA,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg",2600.0,Appartement,,,,T
532,"Appartement 1 chambre deuxième étage, Berchem, Roeser","€ 1,500/mois",Roeser,https://www.immotop.lu/annonces/482217/,Immeck Ventes Sàrl,"Appartement 1 chambre deuxième étage, Berchem, Roeser",1500.0,Appartement,1.0,66.0,,2
533,"Maison individuelle 181 m², excellent état, Merl, Luxembourg","€ 8,500/mois",Luxembourg,https://www.immotop.lu/annonces/428651/,Novin' Real Estate,"Maison individuelle 181 m², excellent état, Merl, Luxembourg",8500.0,Maison individuelle,5.0,181.0,2.0,
534,"Maison individuelle 220 m², Peppange, Roeser","€ 3,800/mois",Roeser,https://www.immotop.lu/annonces/483353/,Maria Immo,"Maison individuelle 220 m², Peppange, Roeser",3800.0,Maison individuelle,5.0,220.0,2.0,
535,"Appartement 2 chambres Rue de la Montagne, Peppange, Roeser","€ 1,900/mois",Roeser,https://www.immotop.lu/annonces/312029/,Effekt S.A.,"Appartement 2 chambres Rue de la Montagne, Peppange, Roeser",1900.0,Appartement,2.0,77.0,1.0,T
536,"Maison individuelle 5571 Remich, Luxembourg, Remich, Remich","€ 2,200/mois",Remich,https://www.immotop.lu/annonces/496179/,R.B.I. LUXEMBOURG S.A.,"Maison individuelle 5571 Remich, Luxembourg, Remich, Remich",2200.0,Maison individuelle,4.0,140.0,1.0,
537,"Maison individuelle 220 m², Oberanven, Rameldange, Hostert, Niederanven","€ 3,800/mois",Niederanven,https://www.immotop.lu/annonces/332997/,BRICKS Solutions Immobilières,"Maison individuelle 220 m², Oberanven, Rameldange, Hostert, Niederanven",3800.0,Maison individuelle,4.0,220.0,2.0,
538,"Maison individuelle 250 m², Mondorf-les-Bains, Mondorf-les-Bains","€ 3,100/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/298123/,BRICKS Solutions Immobilières,"Maison individuelle 250 m², Mondorf-les-Bains, Mondorf-les-Bains",3100.0,Maison individuelle,5.0,250.0,2.0,
539,"Appartement 2 chambres premier étage, Bertrange, Bertrange","€ 1,750/mois",Bertrange,https://www.immotop.lu/annonces/476427/,BRICKS Solutions Immobilières,"Appartement 2 chambres premier étage, Bertrange, Bertrange",1750.0,Appartement,2.0,87.0,1.0,1
540,"Appartement rez-de-chaussée, Kirchberg, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/372755/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Kirchberg, Luxembourg",2500.0,Appartement,,100.0,,T
541,"Appartement rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/376967/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Merl, Luxembourg",2000.0,Appartement,,,,T
542,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/457855/,BRICKS Solutions Immobilières,"Studio à louer, Bonnevoie-Verlorenkost",1350.0,Studio,,40.0,,
543,"Appartement 1 chambre rez-de-chaussée, Aspelt, Frisange","€ 1,350/mois",Frisange,https://www.immotop.lu/annonces/443165/,LIVING CONCEPTS,"Appartement 1 chambre rez-de-chaussée, Aspelt, Frisange",1350.0,Appartement,1.0,56.0,1.0,T
544,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/66231/,IMMO MYRIAM OSTER sàrl,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg",2000.0,Appartement,2.0,105.0,1.0,3
545,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange","€ 3,800/mois",Bertrange,https://www.immotop.lu/annonces/100847/,Spaces Sàrl,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange",3800.0,Maison jumelée / mitoyenne,5.0,270.0,3.0,
546,"Penthouse neuf, 159 m², Bereldange, Walferdange","€ 3,450/mois",Walferdange,https://www.immotop.lu/annonces/482303/,L'AGENCE Real Estate,"Penthouse neuf, 159 m², Bereldange, Walferdange",3450.0,Penthouse,3.0,159.0,1.0,3
547,"Duplex à louer, Bertrange","€ 3,330/mois",Bertrange,https://www.immotop.lu/annonces/277773/,Fare Real Estate,"Duplex à louer, Bertrange",3330.0,Duplex,3.0,140.0,1.0,
548,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Junglinster,https://www.immotop.lu/annonces/441543/,Fare Real Estate,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster",3200.0,Maison individuelle,5.0,180.0,1.0,
549,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/445723/,Fare Real Estate,"Appartement 2 chambres troisième étage, Belair, Luxembourg",2200.0,Appartement,2.0,97.0,1.0,3
550,"Studio à louer, Hollerich","€ 1,490/mois",Luxembourg,https://www.immotop.lu/annonces/500973/,Fare Real Estate,"Studio à louer, Hollerich",1490.0,Studio,,52.0,1.0,
551,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/481929/,Property Invest Sàrl,"Appartement 1 chambre troisième étage, Merl, Luxembourg",1700.0,Appartement,1.0,60.0,1.0,3
552,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/477381/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg",2600.0,Appartement,1.0,40.0,,4
553,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 1,400/mois",Differdange,https://www.immotop.lu/annonces/252089/,Laforêt Luxembourg,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange",1400.0,Appartement,2.0,117.0,1.0,3
554,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/82401/,Laforêt Luxembourg,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg",2100.0,Appartement,1.0,78.0,,4
555,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 1,600/mois",Differdange,https://www.immotop.lu/annonces/493287/,Laforêt Luxembourg,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange",1600.0,Appartement,2.0,78.0,,2
556,"Studio à louer, Schifflange","€ 1,070/mois",Schifflange,https://www.immotop.lu/annonces/481827/,Alfa Immobilier,"Studio à louer, Schifflange",1070.0,Studio,,34.0,,
557,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Mondercange,https://www.immotop.lu/annonces/481809/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange",1650.0,Appartement,2.0,90.0,1.0,1
558,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg","€ 1,635/mois",Luxembourg,https://www.immotop.lu/annonces/481799/,Jetset Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg",1635.0,Appartement,1.0,37.0,,T
559,"Duplex à louer, Wiltz","€ 1,200/mois",Wiltz,https://www.immotop.lu/annonces/481745/,livinghome real estate sàrl,"Duplex à louer, Wiltz",1200.0,Duplex,1.0,,1.0,
560,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange","€ 1,500/mois",Hesperange,https://www.immotop.lu/annonces/481705/,D&D Immobilier,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange",1500.0,Appartement,1.0,67.0,1.0,3
561,"Appartement troisième étage, Ahn, Wormeldange","€ 2,200/mois",Wormeldange,https://www.immotop.lu/annonces/363911/,IMMO NATIONAL,"Appartement troisième étage, Ahn, Wormeldange",2200.0,Appartement,,117.0,,3
562,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/481551/,Glacis-Immo,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg",1850.0,Appartement,2.0,93.0,,5
563,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,800/mois",Lorentzweiler,https://www.immotop.lu/annonces/481547/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler",1800.0,Appartement,2.0,100.0,1.0,2
564,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,400/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/481479/,KIFFER & PARTNERS Sàrl-S,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette",1400.0,Appartement,1.0,60.0,1.0,T
565,"Appartement 2 chambres rue des écoles, Pétange, Pétange","€ 1,600/mois",Pétange,https://www.immotop.lu/annonces/486835/,RIE SA,"Appartement 2 chambres rue des écoles, Pétange, Pétange",1600.0,Appartement,2.0,105.0,1.0,2
566,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous","€ 2,600/mois",Grosbous,https://www.immotop.lu/annonces/379879/,RCI – REFFAY Christophe Immobilien,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous",2600.0,Maison individuelle,4.0,230.0,,
567,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht","€ 1,000/mois",Habscht,https://www.immotop.lu/annonces/469071/,Immo & Co,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht",1000.0,Appartement,1.0,52.0,,1
568,"Duplex à louer, Grevenmacher","€ 2,250/mois",Grevenmacher,https://www.immotop.lu/annonces/478413/,IMMO NATIONAL,"Duplex à louer, Grevenmacher",2250.0,Duplex,,90.0,,
569,"Duplex à louer, Hobscheid","€ 1,550/mois",Habscht,https://www.immotop.lu/annonces/477445/,Context Immo S.a.r.l.,"Duplex à louer, Hobscheid",1550.0,Duplex,2.0,109.0,1.0,
570,"Appartement 2 chambres 40 rue principale, Schuttrange, Schuttrange","€ 2,350/mois",Schuttrange,https://www.immotop.lu/annonces/413653/,Homely,"Appartement 2 chambres 40 rue principale, Schuttrange, Schuttrange",2350.0,Appartement,2.0,104.0,2.0,1
571,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/477387/,A propos Immobilier,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg",2200.0,Appartement,1.0,60.0,1.0,2
572,"Studio à louer, Limpertsberg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/477337/,FMI IMMOBILIER,"Studio à louer, Limpertsberg",2400.0,Studio,1.0,30.0,,
573,"Studio à louer, Limpertsberg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/477335/,FMI IMMOBILIER,"Studio à louer, Limpertsberg",2500.0,Studio,1.0,55.0,,
574,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476975/,URBAN HOME S. à r.l.,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg",2700.0,Appartement,3.0,111.0,1.0,2
575,"Appartement 1 chambre premier étage, Schengen, Schengen","€ 1,280/mois",Schengen,https://www.immotop.lu/annonces/476945/,ERLO S.A.,"Appartement 1 chambre premier étage, Schengen, Schengen",1280.0,Appartement,1.0,69.0,1.0,1
576,"Appartement 1 chambre avenue Lou Hemmer, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,100/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/420765/,Schiltz Immo,"Appartement 1 chambre avenue Lou Hemmer, Mondorf-les-Bains, Mondorf-les-Bains",1100.0,Appartement,1.0,51.0,1.0,T
577,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 1,600/mois",Steinfort,https://www.immotop.lu/annonces/476919/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort",1600.0,Appartement,1.0,57.0,,T
578,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen","€ 1,600/mois",Strassen,https://www.immotop.lu/annonces/476863/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen",1600.0,Appartement,1.0,58.0,,T
579,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/476403/,Blueground,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg",2150.0,Appartement,,30.0,1.0,T
580,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange","€ 1,700/mois",Leudelange,https://www.immotop.lu/annonces/476065/,COPA Immo,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange",1700.0,Appartement,1.0,65.0,1.0,T
581,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Hesperange,https://www.immotop.lu/annonces/162747/,CHERUBIM,"Appartement 2 chambres deuxième étage, Fentange, Hesperange",2200.0,Appartement,2.0,85.0,1.0,2
582,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Luxembourg,https://www.immotop.lu/annonces/151841/,CHERUBIM,"Appartement rez-de-chaussée, Ville Haute, Luxembourg",1290.0,Appartement,,25.0,,T
583,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,700/mois",Mertert,https://www.immotop.lu/annonces/462015/,Riman Immobilien,"Penthouse rue St Martin, Wasserbillig, Mertert",2700.0,Penthouse,2.0,111.0,1.0,3
584,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,900/mois",Mertert,https://www.immotop.lu/annonces/461983/,Riman Immobilien,"Penthouse rue St Martin, Wasserbillig, Mertert",2900.0,Penthouse,3.0,110.0,2.0,3
585,"Appartement 2 chambres rue St Martin, Wasserbillig, Mertert","€ 1,700/mois",Mertert,https://www.immotop.lu/annonces/462035/,Riman Immobilien,"Appartement 2 chambres rue St Martin, Wasserbillig, Mertert",1700.0,Appartement,2.0,94.0,,1
586,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476003/,LIVIN REAL ESTATE,"Appartement 2 chambres troisième étage, Belair, Luxembourg",2700.0,Appartement,2.0,109.0,1.0,3
587,"Duplex à louer, Ville Haute","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/400897/,Von Poll Real Estate,"Duplex à louer, Ville Haute",4500.0,Duplex,2.0,117.0,2.0,
588,"Maison individuelle 300 m², Limpertsberg, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/105777/,Von Poll Real Estate,"Maison individuelle 300 m², Limpertsberg, Luxembourg",5500.0,Maison individuelle,5.0,300.0,3.0,
589,"Appartement 1 chambre neuf, rez-de-chaussée, Machtum, Wormeldange","€ 1,750/mois",Wormeldange,https://www.immotop.lu/annonces/327883/,ERLO S.A.,"Appartement 1 chambre neuf, rez-de-chaussée, Machtum, Wormeldange",1750.0,Appartement,1.0,85.0,1.0,T
590,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/13797/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg",2600.0,Appartement,1.0,75.0,1.0,T
591,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 1,950/mois",Luxembourg,https://www.immotop.lu/annonces/381031/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Belair, Luxembourg",1950.0,Appartement,2.0,95.0,1.0,1
592,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/400859/,Von Poll Real Estate,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg",2600.0,Appartement,1.0,56.0,1.0,T
593,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/167469/,Von Poll Real Estate,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg",2600.0,Appartement,2.0,75.0,1.0,3
594,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/80523/,Von Poll Real Estate,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg",3300.0,Appartement,3.0,130.0,2.0,2
595,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,820/mois",Luxembourg,https://www.immotop.lu/annonces/293529/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg",1820.0,Appartement,1.0,56.0,1.0,T
596,"Studio à louer, Universitéit","€ 1,050/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/241073/,Bavi Concept SA,"Studio à louer, Universitéit",1050.0,Studio,,29.0,,
597,"Studio à louer, Belval",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/241639/,Bavi Concept SA,"Studio à louer, Belval",950.0,Studio,,26.0,,
598,"Studio à louer, Belval","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/241627/,Bavi Concept SA,"Studio à louer, Belval",1100.0,Studio,,32.0,,
599,"Appartement 1 chambre premier étage, Schuttrange, Schuttrange","€ 1,550/mois",Schuttrange,https://www.immotop.lu/annonces/431223/,Gentile Immobilière Sàrl,"Appartement 1 chambre premier étage, Schuttrange, Schuttrange",1550.0,Appartement,1.0,65.0,,1
600,"Appartement quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/469309/,RE/MAX Forum,"Appartement quatrième étage, Ville Haute, Luxembourg",2600.0,Appartement,,104.0,,4
601,"Studio à louer, Limpertsberg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/204255/,INSIDE REAL ESTATE,"Studio à louer, Limpertsberg",1650.0,Studio,,35.0,,
602,"Appartement 1 chambre rez-de-chaussée, Helmsange, Walferdange","€ 1,300/mois",Walferdange,https://www.immotop.lu/annonces/475367/,IMMO SL,"Appartement 1 chambre rez-de-chaussée, Helmsange, Walferdange",1300.0,Appartement,1.0,54.0,,T
603,"Appartement 2 chambres premier étage, Sandweiler, Sandweiler","€ 1,700/mois",Sandweiler,https://www.immotop.lu/annonces/474915/,Bressaglia Immobilière,"Appartement 2 chambres premier étage, Sandweiler, Sandweiler",1700.0,Appartement,2.0,85.0,1.0,1
604,"Appartement 2 chambres 142, rue de Belvaux, Bruch, Esch-sur-Alzette","€ 1,700/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/463291/,Immo SOOO Service,"Appartement 2 chambres 142, rue de Belvaux, Bruch, Esch-sur-Alzette",1700.0,Appartement,2.0,72.0,1.0,1
605,"Appartement 2 chambres excellent état, deuxième étage, Rumelange, Rumelange","€ 1,550/mois",Rumelange,https://www.immotop.lu/annonces/474701/,Protego,"Appartement 2 chambres excellent état, deuxième étage, Rumelange, Rumelange",1550.0,Appartement,2.0,87.0,1.0,2
606,"Appartement 1 chambre premier étage, Remerschen, Schengen","€ 1,250/mois",Schengen,https://www.immotop.lu/annonces/474073/,SGASSURIMMO,"Appartement 1 chambre premier étage, Remerschen, Schengen",1250.0,Appartement,1.0,80.0,1.0,1
607,"Penthouse 9 - 17 rue John Castegnaro, Oberkorn, Differdange","€ 1,948/mois",Differdange,https://www.immotop.lu/annonces/372751/,Fonds du logement,"Penthouse 9 - 17 rue John Castegnaro, Oberkorn, Differdange",1948.0,Penthouse,3.0,118.0,2.0,3
608,"Appartement 1 chambre rez-de-chaussée, Schifflange, Schifflange","€ 1,250/mois",Schifflange,https://www.immotop.lu/annonces/494451/,Immo For Life,"Appartement 1 chambre rez-de-chaussée, Schifflange, Schifflange",1250.0,Appartement,1.0,50.0,,T
609,"Appartement 2 chambres neuf, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/473177/,A propos Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Ville Haute, Luxembourg",2800.0,Appartement,2.0,81.0,1.0,T
