,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
500,"Appartement 1 chambre neuf, troisième étage, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/459929/,Weckbecker Agence Immobilière,"Appartement 1 chambre neuf, troisième étage, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': '3'}"
501,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/395689/,Weckbecker Agence Immobilière,"Appartement 2 chambres troisième étage, Ville Haute, Luxembourg","€ 3,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '94\n m²', 'salles de bain': '2', 'étage': '3'}"
502,"Appartement 2 chambres sixième étage, Kirchberg, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/446331/,Weckbecker Agence Immobilière,"Appartement 2 chambres sixième étage, Kirchberg, Luxembourg","€ 2,850/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salles de bain': '2', 'étage': '6'}"
503,"Appartement 1 chambre cinquième étage, Ville Haute, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/464187/,Weckbecker Agence Immobilière,"Appartement 1 chambre cinquième étage, Ville Haute, Luxembourg","€ 1,650/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '5'}"
504,"Appartement 2 chambres rez-de-chaussée, Bissen, Bissen","€ 1,500/mois",Bissen,https://www.immotop.lu/annonces/479515/,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Bissen, Bissen","€ 1,500/mois",Appartement,"{'chambres/pièces': '2', 'salles de bain': '2', 'étage': 'T'}"
505,"Appartement 2 chambres deuxième étage, Leudelange, Leudelange","€ 2,100/mois",Leudelange,https://www.immotop.lu/annonces/456809/,Weckbecker Agence Immobilière,"Appartement 2 chambres deuxième étage, Leudelange, Leudelange","€ 2,100/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '107\n m²', 'salles de bain': '2', 'étage': '2'}"
506,"Appartement 2 chambres rez-de-chaussée, Gare, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/446329/,Weckbecker Agence Immobilière,"Appartement 2 chambres rez-de-chaussée, Gare, Luxembourg","€ 2,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': 'T'}"
507,"Appartement premier étage, Gare, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/368737/,Weckbecker Agence Immobilière,"Appartement premier étage, Gare, Luxembourg","€ 1,400/mois",Appartement,"{'superficie': '30\n m²', 'salle de bain': '1', 'étage': '1'}"
508,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/384387/,Weckbecker Agence Immobilière,"Appartement rez-de-chaussée, Rollingergrund, Luxembourg","€ 2,150/mois",Appartement,"{'superficie': '105\n m²', 'étage': 'T'}"
509,"Maison individuelle 218 m², neuve, Pétange, Pétange","€ 5,500/mois",Pétange,https://www.immotop.lu/annonces/485823/,LibertasRealEstate,"Maison individuelle 218 m², neuve, Pétange, Pétange","€ 5,500/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '218\n m²', 'salles de bain': '2'}"
510,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/485761/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Belair, Luxembourg","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
511,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/485679/,BRICKS Solutions Immobilières,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,800/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': '1'}"
512,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/484643/,Sunset Immo Luxembourg,"Appartement 39 Grand-Rue, Ville Haute, Luxembourg","€ 2,200/mois",Appartement,"{'superficie': '52\n m²', 'étage': 'T'}"
513,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach","€ 1,500/mois",Weiswampach,https://www.immotop.lu/annonces/457535/,AIDL IMMO S. à r. l.,"Appartement 1 chambre neuf, premier étage, Weiswampach, Wemperhardt, Weiswampach","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '1'}"
514,"Studio à louer, Universitéit","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/55121/,GENIMMO GESTION,"Studio à louer, Universitéit","€ 1,100/mois",Studio,"{'superficie': '33\n m²', 'salle de bain': '1'}"
515,"Studio à louer, Universitéit",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/23339/,GENIMMO GESTION,"Studio à louer, Universitéit",€ 950/mois,Studio,"{'superficie': '26\n m²', 'salle de bain': '1'}"
516,"Studio à louer, Gasperich","€ 1,050/mois",Luxembourg,https://www.immotop.lu/annonces/484313/,A propos Immobilier,"Studio à louer, Gasperich","€ 1,050/mois",Studio,{'superficie': '37\n m²'}
517,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 2,550/mois",Luxembourg,https://www.immotop.lu/annonces/484285/,Bureau Immobilier Feltes,"Appartement 1 chambre rez-de-chaussée, Ville Haute, Luxembourg","€ 2,550/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'étage': 'T'}"
518,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/484113/,LIVIN REAL ESTATE,"Appartement 1 chambre rue Siggy vu Letzebuerg, Limpertsberg, Luxembourg","€ 2,350/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': 'T'}"
519,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Bettembourg,https://www.immotop.lu/annonces/484111/,XL IMMOBILIER,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Loft,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'salles de bain': '2', 'étage': '4'}"
520,"Maison individuelle rue de Steinfort, Steinfort, Steinfort","€ 2,800/mois",Steinfort,https://www.immotop.lu/annonces/393349/,B IMMOBILIER,"Maison individuelle rue de Steinfort, Steinfort, Steinfort","€ 2,800/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'salle de bain': '1'}"
521,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/482253/,B IMMOBILIER,"Appartement 3 chambres Boulevard Grande-Duchesse Charlotte, Belair, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': '1'}"
522,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/441503/,B IMMOBILIER,"Maison individuelle rue Michel Gehrend, Bonnevoie-Verlorenkost, Luxembourg","€ 3,300/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '156\n m²', 'salle de bain': '1'}"
523,"Appartement 3 chambres premier étage, Godbrange, Junglinster","€ 2,100/mois",Junglinster,https://www.immotop.lu/annonces/468615/,B IMMOBILIER,"Appartement 3 chambres premier étage, Godbrange, Junglinster","€ 2,100/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': '1'}"
524,"Appartement 2 chambres rez-de-chaussée, Ingeldorf, Erpeldange-sur-Sûre","€ 1,400/mois",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/420801/,B IMMOBILIER,"Appartement 2 chambres rez-de-chaussée, Ingeldorf, Erpeldange-sur-Sûre","€ 1,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '74\n m²', 'salle de bain': '1', 'étage': 'T'}"
525,"Appartement 1 chambre neuf, premier étage, Diekirch, Diekirch","€ 1,200/mois",Diekirch,https://www.immotop.lu/annonces/354741/,B IMMOBILIER,"Appartement 1 chambre neuf, premier étage, Diekirch, Diekirch","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '59\n m²', 'étage': '1'}"
526,"Duplex à louer, Fettmeth","€ 1,950/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/483839/,M2 Agence Immobilière,"Duplex à louer, Fettmeth","€ 1,950/mois",Duplex,"{'chambres/pièces': '3', 'superficie': '130\n m²', 'salle de bain': '1'}"
527,"Maison individuelle 160 m², excellent état, Rambrouch, Rambrouch","€ 1,800/mois",Rambrouch,https://www.immotop.lu/annonces/461057/,immofox,"Maison individuelle 160 m², excellent état, Rambrouch, Rambrouch","€ 1,800/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '160\n m²', 'salle de bain': '1'}"
528,"Appartement 2 chambres premier étage, Wiltz, Wiltz","€ 1,395/mois",Wiltz,https://www.immotop.lu/annonces/400901/,immofox,"Appartement 2 chambres premier étage, Wiltz, Wiltz","€ 1,395/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': '1'}"
529,"Penthouse 51 m² avec balcon, Pulvermuhl, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/404417/,GO IMMO S.à r.l.,"Penthouse 51 m² avec balcon, Pulvermuhl, Luxembourg","€ 1,400/mois",Penthouse,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'salle de bain': '1', 'étage': '3'}"
530,"Penthouse 13 route de longwy, Bertrange, Bertrange","€ 2,500/mois",Bertrange,https://www.immotop.lu/annonces/477225/,Monde Avenir Sàrl,"Penthouse 13 route de longwy, Bertrange, Bertrange","€ 2,500/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '124\n m²', 'salles de bain': '2', 'étage': '7'}"
531,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/292779/,Kalmas SA,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,{'étage': 'T'}
532,"Appartement 1 chambre deuxième étage, Berchem, Roeser","€ 1,500/mois",Roeser,https://www.immotop.lu/annonces/482217/,Immeck Ventes Sàrl,"Appartement 1 chambre deuxième étage, Berchem, Roeser","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '66\n m²', 'étage': '2'}"
533,"Maison individuelle 181 m², excellent état, Merl, Luxembourg","€ 8,500/mois",Luxembourg,https://www.immotop.lu/annonces/428651/,Novin' Real Estate,"Maison individuelle 181 m², excellent état, Merl, Luxembourg","€ 8,500/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '181\n m²', 'salles de bain': '2'}"
534,"Maison individuelle 220 m², Peppange, Roeser","€ 3,800/mois",Roeser,https://www.immotop.lu/annonces/483353/,Maria Immo,"Maison individuelle 220 m², Peppange, Roeser","€ 3,800/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '220\n m²', 'salles de bain': '2'}"
535,"Appartement 2 chambres Rue de la Montagne, Peppange, Roeser","€ 1,900/mois",Roeser,https://www.immotop.lu/annonces/312029/,Effekt S.A.,"Appartement 2 chambres Rue de la Montagne, Peppange, Roeser","€ 1,900/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'salle de bain': '1', 'étage': 'T'}"
536,"Maison individuelle 5571 Remich, Luxembourg, Remich, Remich","€ 2,200/mois",Remich,https://www.immotop.lu/annonces/496179/,R.B.I. LUXEMBOURG S.A.,"Maison individuelle 5571 Remich, Luxembourg, Remich, Remich","€ 2,200/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '140\n m²', 'salle de bain': '1'}"
537,"Maison individuelle 220 m², Oberanven, Rameldange, Hostert, Niederanven","€ 3,800/mois",Niederanven,https://www.immotop.lu/annonces/332997/,BRICKS Solutions Immobilières,"Maison individuelle 220 m², Oberanven, Rameldange, Hostert, Niederanven","€ 3,800/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '220\n m²', 'salles de bain': '2'}"
538,"Maison individuelle 250 m², Mondorf-les-Bains, Mondorf-les-Bains","€ 3,100/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/298123/,BRICKS Solutions Immobilières,"Maison individuelle 250 m², Mondorf-les-Bains, Mondorf-les-Bains","€ 3,100/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '250\n m²', 'salles de bain': '2'}"
539,"Appartement 2 chambres premier étage, Bertrange, Bertrange","€ 1,750/mois",Bertrange,https://www.immotop.lu/annonces/476427/,BRICKS Solutions Immobilières,"Appartement 2 chambres premier étage, Bertrange, Bertrange","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
540,"Appartement rez-de-chaussée, Kirchberg, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/372755/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Kirchberg, Luxembourg","€ 2,500/mois",Appartement,"{'superficie': '100\n m²', 'étage': 'T'}"
541,"Appartement rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/376967/,BRICKS Solutions Immobilières,"Appartement rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Appartement,{'étage': 'T'}
542,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,350/mois",Luxembourg,https://www.immotop.lu/annonces/457855/,BRICKS Solutions Immobilières,"Studio à louer, Bonnevoie-Verlorenkost","€ 1,350/mois",Studio,{'superficie': '40\n m²'}
543,"Appartement 1 chambre rez-de-chaussée, Aspelt, Frisange","€ 1,350/mois",Frisange,https://www.immotop.lu/annonces/443165/,LIVING CONCEPTS,"Appartement 1 chambre rez-de-chaussée, Aspelt, Frisange","€ 1,350/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'salle de bain': '1', 'étage': 'T'}"
544,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/66231/,IMMO MYRIAM OSTER sàrl,"Appartement 2 chambres Boulevard Napoléon 54, Rollingergrund, Luxembourg","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '3'}"
545,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange","€ 3,800/mois",Bertrange,https://www.immotop.lu/annonces/100847/,Spaces Sàrl,"Maison jumelée / mitoyenne Cité Millewee, Bertrange, Bertrange","€ 3,800/mois",Maison jumelée / mitoyenne,"{'chambres/pièces': '5+', 'superficie': '270\n m²', 'salles de bain': '3'}"
546,"Penthouse neuf, 159 m², Bereldange, Walferdange","€ 3,450/mois",Walferdange,https://www.immotop.lu/annonces/482303/,L'AGENCE Real Estate,"Penthouse neuf, 159 m², Bereldange, Walferdange","€ 3,450/mois",Penthouse,"{'chambres/pièces': '3', 'superficie': '159\n m²', 'salle de bain': '1', 'étage': '3'}"
547,"Duplex à louer, Bertrange","€ 3,330/mois",Bertrange,https://www.immotop.lu/annonces/277773/,Fare Real Estate,"Duplex à louer, Bertrange","€ 3,330/mois",Duplex,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
548,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Junglinster,https://www.immotop.lu/annonces/441543/,Fare Real Estate,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '180\n m²', 'salle de bain': '1'}"
549,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/445723/,Fare Real Estate,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'salle de bain': '1', 'étage': '3'}"
550,"Studio à louer, Hollerich","€ 1,490/mois",Luxembourg,https://www.immotop.lu/annonces/500973/,Fare Real Estate,"Studio à louer, Hollerich","€ 1,490/mois",Studio,"{'superficie': '52\n m²', 'salle de bain': '1'}"
551,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/481929/,Property Invest Sàrl,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '3'}"
552,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/477381/,FMI IMMOBILIER,"Appartement 1 chambre excellent état, quatrième étage, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '40\n m²', 'étage': '4'}"
553,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 1,400/mois",Differdange,https://www.immotop.lu/annonces/252089/,Laforêt Luxembourg,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 1,400/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '117\n m²', 'salle de bain': '1', 'étage': '3'}"
554,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/82401/,Laforêt Luxembourg,"Appartement 1 chambre quatrième étage, Limpertsberg, Luxembourg","€ 2,100/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '78\n m²', 'étage': '4'}"
555,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 1,600/mois",Differdange,https://www.immotop.lu/annonces/493287/,Laforêt Luxembourg,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 1,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'étage': '2'}"
556,"Studio à louer, Schifflange","€ 1,070/mois",Schifflange,https://www.immotop.lu/annonces/481827/,Alfa Immobilier,"Studio à louer, Schifflange","€ 1,070/mois",Studio,{'superficie': '34\n m²'}
557,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Mondercange,https://www.immotop.lu/annonces/481809/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
558,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg","€ 1,635/mois",Luxembourg,https://www.immotop.lu/annonces/481799/,Jetset Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Gare, Luxembourg","€ 1,635/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '37\n m²', 'étage': 'T'}"
559,"Duplex à louer, Wiltz","€ 1,200/mois",Wiltz,https://www.immotop.lu/annonces/481745/,livinghome real estate sàrl,"Duplex à louer, Wiltz","€ 1,200/mois",Duplex,"{'chambre/pièce': '1', 'salle de bain': '1'}"
560,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange","€ 1,500/mois",Hesperange,https://www.immotop.lu/annonces/481705/,D&D Immobilier,"Appartement 1 chambre troisième étage, Hesperange, Howald, Hesperange","€ 1,500/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'salle de bain': '1', 'étage': '3'}"
561,"Appartement troisième étage, Ahn, Wormeldange","€ 2,200/mois",Wormeldange,https://www.immotop.lu/annonces/363911/,IMMO NATIONAL,"Appartement troisième étage, Ahn, Wormeldange","€ 2,200/mois",Appartement,"{'superficie': '117\n m²', 'étage': '3'}"
562,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/481551/,Glacis-Immo,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'étage': '5'}"
563,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,800/mois",Lorentzweiler,https://www.immotop.lu/annonces/481547/,L'AGENCE Real Estate,"Appartement 2 chambres deuxième étage, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '2'}"
564,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,400/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/481479/,KIFFER & PARTNERS Sàrl-S,"Appartement 1 chambre rez-de-chaussée, Belval, Esch-sur-Alzette","€ 1,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': 'T'}"
565,"Appartement 2 chambres rue des écoles, Pétange, Pétange","€ 1,600/mois",Pétange,https://www.immotop.lu/annonces/486835/,RIE SA,"Appartement 2 chambres rue des écoles, Pétange, Pétange","€ 1,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '2'}"
566,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous","€ 2,600/mois",Grosbous,https://www.immotop.lu/annonces/379879/,RCI – REFFAY Christophe Immobilien,"Maison individuelle 230 m², neuve, Ermsdorf, Grosbous, Grosbous","€ 2,600/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '230\n m²'}"
567,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht","€ 1,000/mois",Habscht,https://www.immotop.lu/annonces/469071/,Immo & Co,"Appartement 1 chambre premier étage, Greisch, Simmerfarm, Leesbach, Habscht","€ 1,000/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '1'}"
568,"Duplex à louer, Grevenmacher","€ 2,250/mois",Grevenmacher,https://www.immotop.lu/annonces/478413/,IMMO NATIONAL,"Duplex à louer, Grevenmacher","€ 2,250/mois",Duplex,{'superficie': '90\n m²'}
569,"Duplex à louer, Hobscheid","€ 1,550/mois",Habscht,https://www.immotop.lu/annonces/477445/,Context Immo S.a.r.l.,"Duplex à louer, Hobscheid","€ 1,550/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '109\n m²', 'salle de bain': '1'}"
570,"Appartement 2 chambres 40 rue principale, Schuttrange, Schuttrange","€ 2,350/mois",Schuttrange,https://www.immotop.lu/annonces/413653/,Homely,"Appartement 2 chambres 40 rue principale, Schuttrange, Schuttrange","€ 2,350/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '104\n m²', 'salles de bain': '2', 'étage': '1'}"
571,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/477387/,A propos Immobilier,"Appartement 1 chambre neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '2'}"
572,"Studio à louer, Limpertsberg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/477337/,FMI IMMOBILIER,"Studio à louer, Limpertsberg","€ 2,400/mois",Studio,"{'chambre/pièce': '1', 'superficie': '30\n m²'}"
573,"Studio à louer, Limpertsberg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/477335/,FMI IMMOBILIER,"Studio à louer, Limpertsberg","€ 2,500/mois",Studio,"{'chambre/pièce': '1', 'superficie': '55\n m²'}"
574,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/476975/,URBAN HOME S. à r.l.,"Appartement 3 chambres neuf, deuxième étage, Merl, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '111\n m²', 'salle de bain': '1', 'étage': '2'}"
575,"Appartement 1 chambre premier étage, Schengen, Schengen","€ 1,280/mois",Schengen,https://www.immotop.lu/annonces/476945/,ERLO S.A.,"Appartement 1 chambre premier étage, Schengen, Schengen","€ 1,280/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '69\n m²', 'salle de bain': '1', 'étage': '1'}"
576,"Appartement 1 chambre avenue Lou Hemmer, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,100/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/420765/,Schiltz Immo,"Appartement 1 chambre avenue Lou Hemmer, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,100/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'salle de bain': '1', 'étage': 'T'}"
577,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 1,600/mois",Steinfort,https://www.immotop.lu/annonces/476919/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '57\n m²', 'étage': 'T'}"
578,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen","€ 1,600/mois",Strassen,https://www.immotop.lu/annonces/476863/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 1 chambre Rue Marguerite Thomas-Clement, Strassen, Strassen","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '58\n m²', 'étage': 'T'}"
579,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/476403/,Blueground,"Appartement 28 Op der Heed, ID13, 1747 Lëtzebuerg, Luxembourg, Cents, Luxembourg","€ 2,150/mois",Appartement,"{'superficie': '30\n m²', 'salle de bain': '1', 'étage': 'T'}"
580,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange","€ 1,700/mois",Leudelange,https://www.immotop.lu/annonces/476065/,COPA Immo,"Appartement 1 chambre rez-de-chaussée, Leudelange, Leudelange","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': 'T'}"
581,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Hesperange,https://www.immotop.lu/annonces/162747/,CHERUBIM,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '2'}"
582,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Luxembourg,https://www.immotop.lu/annonces/151841/,CHERUBIM,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Appartement,"{'superficie': '25\n m²', 'étage': 'T'}"
583,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,700/mois",Mertert,https://www.immotop.lu/annonces/462015/,Riman Immobilien,"Penthouse rue St Martin, Wasserbillig, Mertert","€ 2,700/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '111\n m²', 'salle de bain': '1', 'étage': '3'}"
