,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
1238,"Appartement 2 chambres neuf, premier étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 799,811",Mondorf-les-Bains,https://www.immotop.lu/annonces/193123/,DAN BECK Immobilière,"Appartement 2 chambres neuf, premier étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 799,811",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
1239,"Maison individuelle 183 m², neuve, Grevenmacher, Grevenmacher","€ 1,491,524",Grevenmacher,https://www.immotop.lu/annonces/193095/,DAN BECK Immobilière,"Maison individuelle 183 m², neuve, Grevenmacher, Grevenmacher","€ 1,491,524",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '183\n m²', 'salle de bain': '1'}"
1240,"Appartement 3 chambres neuf, premier étage, Kopstal, Kopstal","€ 1,582,103",Kopstal,https://www.immotop.lu/annonces/198123/,DAN BECK Immobilière,"Appartement 3 chambres neuf, premier étage, Kopstal, Kopstal","€ 1,582,103",Appartement,"{'chambres/pièces': '3', 'superficie': '145\n m²', 'salle de bain': '1', 'étage': '1'}"
1241,"Appartement 2 chambres premier étage, Pétange, Pétange","€ 775,000",Pétange,https://www.immotop.lu/annonces/242199/,DAN BECK Immobilière,"Appartement 2 chambres premier étage, Pétange, Pétange","€ 775,000",Appartement,"{'chambres/pièces': '2', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': '1'}"
1242,"Appartement 4 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 1,645,000",Luxembourg,https://www.immotop.lu/annonces/376989/,DAN BECK Immobilière,"Appartement 4 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 1,645,000",Appartement,"{'chambres/pièces': '4', 'superficie': '145\n m²', 'salle de bain': '1', 'étage': 'T'}"
1243,"Maison individuelle 224 m², neuve, Mensdorf, Betzdorf","€ 1,970,000",Betzdorf,https://www.immotop.lu/annonces/324333/,DAN BECK Immobilière,"Maison individuelle 224 m², neuve, Mensdorf, Betzdorf","€ 1,970,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '224\n m²', 'salles de bain': '2'}"
1244,"Appartement 3 chambres rez-de-chaussée, Hesperange, Howald, Hesperange","€ 1,595,000",Hesperange,https://www.immotop.lu/annonces/371013/,DAN BECK Immobilière,"Appartement 3 chambres rez-de-chaussée, Hesperange, Howald, Hesperange","€ 1,595,000",Appartement,"{'chambres/pièces': '3', 'superficie': '180\n m²', 'salles de bain': '2', 'étage': 'T'}"
1245,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 1,282,466",Luxembourg,https://www.immotop.lu/annonces/194957/,DAN BECK Immobilière,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 1,282,466",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'étage': '1'}"
1246,"Appartement 2 chambres 96 m², Schifflange, Schifflange","€ 998,000",Schifflange,https://www.immotop.lu/annonces/346181/,DAN BECK Immobilière,"Appartement 2 chambres 96 m², Schifflange, Schifflange","€ 998,000",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'salle de bain': '1'}"
1247,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 1,332,468",Luxembourg,https://www.immotop.lu/annonces/241111/,DAN BECK Immobilière,"Appartement 2 chambres neuf, premier étage, Kirchberg, Luxembourg","€ 1,332,468",Appartement,"{'chambres/pièces': '2', 'superficie': '73\n m²', 'étage': '1'}"
1248,"Appartement 3 chambres neuf, deuxième étage, Kopstal, Kopstal","€ 1,619,631",Kopstal,https://www.immotop.lu/annonces/193225/,DAN BECK Immobilière,"Appartement 3 chambres neuf, deuxième étage, Kopstal, Kopstal","€ 1,619,631",Appartement,"{'chambres/pièces': '3', 'superficie': '141\n m²', 'étage': '2'}"
1249,"Maison individuelle 197 m², neuve, Reckange, Mersch","€ 1,680,000",Mersch,https://www.immotop.lu/annonces/193193/,DAN BECK Immobilière,"Maison individuelle 197 m², neuve, Reckange, Mersch","€ 1,680,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '197\n m²', 'salles de bain': '2'}"
1250,"Appartement 3 chambres neuf, troisième étage, Bertrange, Bertrange","€ 2,016,585",Bertrange,https://www.immotop.lu/annonces/193157/,DAN BECK Immobilière,"Appartement 3 chambres neuf, troisième étage, Bertrange, Bertrange","€ 2,016,585",Appartement,"{'chambres/pièces': '3', 'superficie': '137\n m²', 'salle de bain': '1', 'étage': '3'}"
1251,"Maison individuelle 140 m², neuve, Remich, Remich","€ 1,199,000",Remich,https://www.immotop.lu/annonces/200819/,DAN BECK Immobilière,"Maison individuelle 140 m², neuve, Remich, Remich","€ 1,199,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
1252,"Maison individuelle 173 m², neuve, Moesdorf, Mersch","€ 1,674,000",Mersch,https://www.immotop.lu/annonces/292325/,DAN BECK Immobilière,"Maison individuelle 173 m², neuve, Moesdorf, Mersch","€ 1,674,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '173\n m²', 'salles de bain': '2'}"
1253,"Maison individuelle 165 m², neuve, Müllendorf, Steinsel","€ 1,442,000",Steinsel,https://www.immotop.lu/annonces/288065/,DAN BECK Immobilière,"Maison individuelle 165 m², neuve, Müllendorf, Steinsel","€ 1,442,000",Maison individuelle,"{'superficie': '165\n m²', 'salles de bain': '2'}"
1254,"Appartement 1 chambre rez-de-chaussée, Cessange, Luxembourg","€ 760,000",Luxembourg,https://www.immotop.lu/annonces/242197/,DAN BECK Immobilière,"Appartement 1 chambre rez-de-chaussée, Cessange, Luxembourg","€ 760,000",Appartement,"{'chambre/pièce': '1', 'superficie': '66\n m²', 'salle de bain': '1', 'étage': 'T'}"
1255,"Appartement 3 chambres rue de Aessen, Soleuvre, Sanem","€ 1,097,808",Sanem,https://www.immotop.lu/annonces/495097/,MY LOFT LUX REAL ESTATE,"Appartement 3 chambres rue de Aessen, Soleuvre, Sanem","€ 1,097,808",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': 'T'}"
1256,"Appartement 2 chambres 13, Rue De Bourgogne, Beggen, Luxembourg","€ 830,000",Luxembourg,https://www.immotop.lu/annonces/171057/,iHome S.à r.l.,"Appartement 2 chambres 13, Rue De Bourgogne, Beggen, Luxembourg","€ 830,000",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
1257,"Appartement 1 chambre 7, rue Antoine Meyer, Merl, Luxembourg","€ 745,000",Luxembourg,https://www.immotop.lu/annonces/447969/,iHome S.à r.l.,"Appartement 1 chambre 7, rue Antoine Meyer, Merl, Luxembourg","€ 745,000",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'étage': 'T'}"
1258,"Appartement 2 chambres troisième étage, Gasperich, Luxembourg","€ 995,000",Luxembourg,https://www.immotop.lu/annonces/495599/,AFIL LUXEMBOURG,"Appartement 2 chambres troisième étage, Gasperich, Luxembourg","€ 995,000",Appartement,"{'chambres/pièces': '2', 'superficie': '78\n m²', 'salle de bain': '1', 'étage': '3'}"
1259,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 1,750,000",Luxembourg,https://www.immotop.lu/annonces/494947/,Agence ImmoFlash Luxembourg,"Appartement 2 chambres route d'Arlon, Belair, Luxembourg","€ 1,750,000",Appartement,"{'chambres/pièces': '2', 'superficie': '128\n m²', 'salle de bain': '1', 'étage': '1'}"
1260,"Maison individuelle 80 m², excellent état, Al-Esch, Esch-sur-Alzette","€ 725,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/352591/,RE/MAX SWEET HOME,"Maison individuelle 80 m², excellent état, Al-Esch, Esch-sur-Alzette","€ 725,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '80\n m²', 'salle de bain': '1'}"
1261,"Appartement 2 chambres deuxième étage, Frisange, Frisange","€ 735,000",Frisange,https://www.immotop.lu/annonces/471873/,lc real estate,"Appartement 2 chambres deuxième étage, Frisange, Frisange","€ 735,000",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '2'}"
1262,"Maison individuelle 285 m², Strassen, Strassen","€ 3,390,000",Strassen,https://www.immotop.lu/annonces/482585/,Barnes Luxembourg,"Maison individuelle 285 m², Strassen, Strassen","€ 3,390,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '285\n m²'}"
1263,"Appartement 1 chambre Dosberstrooss, Marnach, Clervaux","€ 555,000",Clervaux,https://www.immotop.lu/annonces/488677/,Immo-Weiss Sàrl,"Appartement 1 chambre Dosberstrooss, Marnach, Clervaux","€ 555,000",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'étage': '1'}"
1264,"Maison individuelle 300 m², Goesdorf, Goesdorf","€ 1,195,000",Goesdorf,https://www.immotop.lu/annonces/221687/,Immo-Weiss Sàrl,"Maison individuelle 300 m², Goesdorf, Goesdorf","€ 1,195,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '300\n m²', 'salle de bain': '1'}"
1265,"Maison individuelle 272 m², Feulen, Niederfeulen, Feulen","€ 990,000",Feulen,https://www.immotop.lu/annonces/257377/,Immo-Weiss Sàrl,"Maison individuelle 272 m², Feulen, Niederfeulen, Feulen","€ 990,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '272\n m²', 'salles de bain': '2'}"
1266,"Maison individuelle 190 m², excellent état, Erpeldange, Wiltz","€ 770,000",Wiltz,https://www.immotop.lu/annonces/285199/,Immo-Weiss Sàrl,"Maison individuelle 190 m², excellent état, Erpeldange, Wiltz","€ 770,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '190\n m²', 'salle de bain': '1'}"
1267,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 775,000",Walferdange,https://www.immotop.lu/annonces/431349/,Immo-Weiss Sàrl,"Appartement 2 chambres rez-de-chaussée, Bereldange, Walferdange","€ 775,000",Appartement,"{'chambres/pièces': '2', 'superficie': '120\n m²', 'étage': 'T'}"
1268,"Maison individuelle 81 m², excellent état, Diekirch, Diekirch","€ 540,000",Diekirch,https://www.immotop.lu/annonces/461053/,Immo-Weiss Sàrl,"Maison individuelle 81 m², excellent état, Diekirch, Diekirch","€ 540,000",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'salle de bain': '1'}"
1269,"Maison individuelle 165 m², Dudelange, Dudelange","€ 750,000",Dudelange,https://www.immotop.lu/annonces/471361/,LibertasRealEstate,"Maison individuelle 165 m², Dudelange, Dudelange","€ 750,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '165\n m²', 'salles de bain': '3'}"
1270,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 665,000",Differdange,https://www.immotop.lu/annonces/489059/,MH PARTNERS Sàrl,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 665,000",Appartement,"{'chambres/pièces': '2', 'superficie': '86\n m²', 'salle de bain': '1', 'étage': '2'}"
1271,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 849,500",Mamer,https://www.immotop.lu/annonces/486229/,FIORE IMMO,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 849,500",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': 'T'}"
1272,"Maison individuelle 170 m², Wobrecken, Esch-sur-Alzette","€ 970,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/494283/,Rooftop,"Maison individuelle 170 m², Wobrecken, Esch-sur-Alzette","€ 970,000",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '170\n m²'}"
1273,"Appartement 2 chambres 14A rue Bour, Bereldange, Walferdange","€ 860,000",Walferdange,https://www.immotop.lu/annonces/492835/,SG IMMOBILIER - STEPHANIE GILMER,"Appartement 2 chambres 14A rue Bour, Bereldange, Walferdange","€ 860,000",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '1'}"
1274,"Appartement 2 chambres rue Comte Joseph de ferraris, Dommeldange, Luxembourg","€ 865,000",Luxembourg,https://www.immotop.lu/annonces/245627/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue Comte Joseph de ferraris, Dommeldange, Luxembourg","€ 865,000",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '7'}"
1275,"Maison jumelée / mitoyenne rue de la Corniche, Itzig, Hesperange","€ 1,785,000",Hesperange,https://www.immotop.lu/annonces/11629/,MKA Malou KNAFF Sàrl,"Maison jumelée / mitoyenne rue de la Corniche, Itzig, Hesperange","€ 1,785,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '300\n m²', 'salles de bain': '2'}"
1276,"Maison individuelle rue des muguets, Bascharage, Käerjeng","€ 2,160,000",Käerjeng,https://www.immotop.lu/annonces/468649/,MKA Malou KNAFF Sàrl,"Maison individuelle rue des muguets, Bascharage, Käerjeng","€ 2,160,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '226\n m²', 'salles de bain': '3'}"
1277,"Villa indépendante 262 m², Berchem, Roeser","€ 2,175,000",Roeser,https://www.immotop.lu/annonces/71041/,MKA Malou KNAFF Sàrl,"Villa indépendante 262 m², Berchem, Roeser","€ 2,175,000",Villa indépendante,"{'chambres/pièces': '5', 'superficie': '262\n m²', 'salles de bain': '2'}"
1278,"Appartement 2 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,135,000",Luxembourg,https://www.immotop.lu/annonces/89401/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,135,000",Appartement,"{'chambres/pièces': '2', 'superficie': '109\n m²', 'salles de bain': '2', 'étage': '4'}"
1279,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,650,000",Luxembourg,https://www.immotop.lu/annonces/9517/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 2,650,000",Appartement,"{'chambres/pièces': '3', 'superficie': '131\n m²', 'salles de bain': '3', 'étage': '4'}"
1280,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 1,850,000",Luxembourg,https://www.immotop.lu/annonces/13559/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres boulevard G -D Joséphine Charlotte, Belair, Luxembourg","€ 1,850,000",Appartement,"{'chambres/pièces': '3', 'superficie': '116\n m²', 'salles de bain': '2', 'étage': '3'}"
1281,"Villa indépendante 269 m², Limpertsberg, Luxembourg","€ 3,850,000",Luxembourg,https://www.immotop.lu/annonces/463225/,MKA Malou KNAFF Sàrl,"Villa indépendante 269 m², Limpertsberg, Luxembourg","€ 3,850,000",Villa indépendante,"{'chambres/pièces': '5+', 'superficie': '269\n m²', 'salles de bain': '3'}"
1282,"Appartement 2 chambres excellent état, deuxième étage, Wiltz, Wiltz","€ 425,000",Wiltz,https://www.immotop.lu/annonces/434767/,Immo Gold,"Appartement 2 chambres excellent état, deuxième étage, Wiltz, Wiltz","€ 425,000",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': '2'}"
1283,"Appartement 1 chambre rez-de-chaussée, Wiltz, Wiltz","€ 385,000",Wiltz,https://www.immotop.lu/annonces/434765/,Immo Gold,"Appartement 1 chambre rez-de-chaussée, Wiltz, Wiltz","€ 385,000",Appartement,"{'chambre/pièce': '1', 'superficie': '67\n m²', 'étage': 'T'}"
1284,"Appartement 2 chambres excellent état, premier étage, Wiltz, Wiltz","€ 468,000",Wiltz,https://www.immotop.lu/annonces/434763/,Immo Gold,"Appartement 2 chambres excellent état, premier étage, Wiltz, Wiltz","€ 468,000",Appartement,"{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '1'}"
1285,"Appartement 2 chambres troisième étage, Weidingen, Wiltz","€ 545,000",Wiltz,https://www.immotop.lu/annonces/434759/,Immo Gold,"Appartement 2 chambres troisième étage, Weidingen, Wiltz","€ 545,000",Appartement,"{'chambres/pièces': '2', 'superficie': '72\n m²', 'salle de bain': '1', 'étage': '3'}"
1286,"Maison individuelle 200 m², excellent état, Wiltz, Wiltz","€ 775,000",Wiltz,https://www.immotop.lu/annonces/434743/,Immo Gold,"Maison individuelle 200 m², excellent état, Wiltz, Wiltz","€ 775,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '200\n m²', 'salles de bain': '2'}"
1287,Immeuble en Vente,"€ 1,175,000",Wiltz,https://www.immotop.lu/annonces/434749/,Immo Gold,Immeuble en Vente,"€ 1,175,000",Immeuble,{}
1288,"Maison jumelée / mitoyenne 150 m², Belvaux, Sanem","€ 945,000",Sanem,https://www.immotop.lu/annonces/483383/,LAFORÊT BASCHARAGE,"Maison jumelée / mitoyenne 150 m², Belvaux, Sanem","€ 945,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '5', 'superficie': '150\n m²', 'salles de bain': '2'}"
1289,"Appartement 1 chambre 95 rue zenon bernard, Brill, Esch-sur-Alzette","€ 370,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/435667/,OPEN THE DOOR,"Appartement 1 chambre 95 rue zenon bernard, Brill, Esch-sur-Alzette","€ 370,000",Appartement,"{'chambre/pièce': '1', 'superficie': '47\n m²', 'salle de bain': '1', 'étage': '3'}"
1290,"Maison individuelle Rue de l'Hôpital, Diekirch, Diekirch","€ 1,450,000",Diekirch,https://www.immotop.lu/annonces/449205/,VMC3 S.à r.l.,"Maison individuelle Rue de l'Hôpital, Diekirch, Diekirch","€ 1,450,000",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '300\n m²', 'salles de bain': '2'}"
1291,"Maison individuelle 15, rue de la Montagne, Bettembourg, Bettembourg","€ 895,000",Bettembourg,https://www.immotop.lu/annonces/135115/,Giga immobiliere,"Maison individuelle 15, rue de la Montagne, Bettembourg, Bettembourg","€ 895,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'salles de bain': '2'}"
1292,"Appartement 2 chambres 4, rue de la Fontaine, Tétange, Kayl","€ 648,000",Kayl,https://www.immotop.lu/annonces/313877/,Giga immobiliere,"Appartement 2 chambres 4, rue de la Fontaine, Tétange, Kayl","€ 648,000",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'salle de bain': '1', 'étage': '3'}"
1293,"Maison individuelle 3, rue Thomas Byrne, Tétange, Kayl","€ 895,000",Kayl,https://www.immotop.lu/annonces/453447/,Giga immobiliere,"Maison individuelle 3, rue Thomas Byrne, Tétange, Kayl","€ 895,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '140\n m²', 'salle de bain': '1'}"
1294,"Appartement 3 chambres 72 rue de Bridel, Bereldange, Walferdange","€ 1,099,000",Walferdange,https://www.immotop.lu/annonces/205491/,Giga immobiliere,"Appartement 3 chambres 72 rue de Bridel, Bereldange, Walferdange","€ 1,099,000",Appartement,"{'chambres/pièces': '3', 'superficie': '143\n m²', 'salles de bain': '2', 'étage': '3'}"
1295,"Appartement 2 chambres 15, Rue De Sanem, Soleuvre, Sanem","€ 850,000",Sanem,https://www.immotop.lu/annonces/486795/,Giga immobiliere,"Appartement 2 chambres 15, Rue De Sanem, Soleuvre, Sanem","€ 850,000",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '2'}"
1296,"Appartement 3 chambres 32, Rue De La Paix, Schifflange, Schifflange","€ 729,000",Schifflange,https://www.immotop.lu/annonces/407719/,Giga immobiliere,"Appartement 3 chambres 32, Rue De La Paix, Schifflange, Schifflange","€ 729,000",Appartement,"{'chambres/pièces': '3', 'superficie': '96\n m²', 'salle de bain': '1', 'étage': '3'}"
1297,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal","€ 1,195,000",Kopstal,https://www.immotop.lu/annonces/200783/,Unicorn Real Estate Immobilière,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal","€ 1,195,000",Appartement,"{'chambres/pièces': '3', 'superficie': '138\n m²', 'salles de bain': '2', 'étage': 'T'}"
1298,"Appartement 3 chambres excellent état, cinquième étage, Kirchberg, Luxembourg","€ 1,094,000",Luxembourg,https://www.immotop.lu/annonces/148693/,Unicorn Real Estate Immobilière,"Appartement 3 chambres excellent état, cinquième étage, Kirchberg, Luxembourg","€ 1,094,000",Appartement,"{'chambres/pièces': '3', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': '5'}"
1299,"Penthouse excellent état, 65 m², Cessange, Luxembourg","€ 785,000",Luxembourg,https://www.immotop.lu/annonces/337877/,Unicorn Real Estate Immobilière,"Penthouse excellent état, 65 m², Cessange, Luxembourg","€ 785,000",Penthouse,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '3'}"
1300,"Appartement 2 chambres troisième étage, Al-Esch, Esch-sur-Alzette","€ 998,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/412935/,Unicorn Real Estate Immobilière,"Appartement 2 chambres troisième étage, Al-Esch, Esch-sur-Alzette","€ 998,000",Appartement,"{'chambres/pièces': '2', 'superficie': '150\n m²', 'salle de bain': '1', 'étage': '3'}"
1301,"Penthouse neuf, 262 m², Merl, Luxembourg","€ 4,950,000",Luxembourg,https://www.immotop.lu/annonces/212029/,Unicorn Real Estate Immobilière,"Penthouse neuf, 262 m², Merl, Luxembourg","€ 4,950,000",Penthouse,"{'chambres/pièces': '4', 'superficie': '262\n m²', 'salle de bain': '1', 'étage': 'T'}"
1302,"Appartement 1 chambre excellent état, premier étage, Belair, Luxembourg","€ 755,000",Luxembourg,https://www.immotop.lu/annonces/152587/,Prestige Immobilier sàrl,"Appartement 1 chambre excellent état, premier étage, Belair, Luxembourg","€ 755,000",Appartement,"{'chambre/pièce': '1', 'superficie': '70\n m²', 'salles de bain': '2', 'étage': '1'}"
1303,"Appartement 2 chambres 22 rue Wurth Paquet, Belair, Luxembourg","€ 1,140,000",Luxembourg,https://www.immotop.lu/annonces/163057/,Prestige Immobilier sàrl,"Appartement 2 chambres 22 rue Wurth Paquet, Belair, Luxembourg","€ 1,140,000",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'salle de bain': '1', 'étage': '1'}"
1304,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,800,000",Luxembourg,https://www.immotop.lu/annonces/152509/,Prestige Immobilier sàrl,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,800,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '339\n m²', 'salles de bain': '3'}"
1305,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,850,000",Luxembourg,https://www.immotop.lu/annonces/152579/,Prestige Immobilier sàrl,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,850,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '338\n m²', 'salles de bain': '3'}"
1306,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,500,000",Luxembourg,https://www.immotop.lu/annonces/164383/,Prestige Immobilier sàrl,"Maison individuelle 3-5-7 Bld de la Grande Duchesse Joséphine Charlotte au, Belair, Luxembourg","€ 4,500,000",Maison individuelle,"{'superficie': '314\n m²', 'salle de bain': '1'}"
1307,"Maison individuelle 32, av Guillaume, Belair, Luxembourg","€ 13,500,000",Luxembourg,https://www.immotop.lu/annonces/166049/,Prestige Immobilier sàrl,"Maison individuelle 32, av Guillaume, Belair, Luxembourg","€ 13,500,000",Maison individuelle,"{'chambres/pièces': '5+', 'superficie': '750\n m²', 'salles de bain': '3+'}"
1308,"Appartement 1 chambre Rue F Seimetz, Limpertsberg, Luxembourg","€ 1,200,000",Luxembourg,https://www.immotop.lu/annonces/164549/,Prestige Immobilier sàrl,"Appartement 1 chambre Rue F Seimetz, Limpertsberg, Luxembourg","€ 1,200,000",Appartement,"{'chambre/pièce': '1', 'superficie': '90\n m²', 'étage': '3'}"
1309,"Maison individuelle Cité Berens, Kayl, Kayl","€ 895,000",Kayl,https://www.immotop.lu/annonces/493281/,Agence immobilière Lux-Immo-Syndic,"Maison individuelle Cité Berens, Kayl, Kayl","€ 895,000",Maison individuelle,"{'chambres/pièces': '2', 'superficie': '120\n m²', 'salles de bain': '2'}"
1310,"Appartement 2 chambres rez-de-chaussée, Niederanven, Niederanven","€ 951,333",Niederanven,https://www.immotop.lu/annonces/194419/,The Agency,"Appartement 2 chambres rez-de-chaussée, Niederanven, Niederanven","€ 951,333",Appartement,"{'chambres/pièces': '2', 'superficie': '79\n m²', 'étage': 'T'}"
1311,"Penthouse Rue Jean l'Aveugle, Limpertsberg, Luxembourg","€ 1,430,000",Luxembourg,https://www.immotop.lu/annonces/488635/,Agence ImmoFlash Luxembourg,"Penthouse Rue Jean l'Aveugle, Limpertsberg, Luxembourg","€ 1,430,000",Penthouse,"{'chambres/pièces': '2', 'superficie': '119\n m²', 'salles de bain': '2', 'étage': '5'}"
1312,"Appartement 3 chambres Route de Thionville, Alzingen, Hesperange","€ 875,000",Hesperange,https://www.immotop.lu/annonces/450027/,Agence ImmoFlash Luxembourg,"Appartement 3 chambres Route de Thionville, Alzingen, Hesperange","€ 875,000",Appartement,"{'chambres/pièces': '3', 'superficie': '100\n m²', 'étage': '2'}"
1313,Immeuble en Vente,"€ 1,295,000",Luxembourg,https://www.immotop.lu/annonces/486131/,Agence Miradi s.a.r.l,Immeuble en Vente,"€ 1,295,000",Immeuble,{}
1314,"Maison individuelle 228 m², neuve, Munshausen, Clervaux","€ 1,107,778",Clervaux,https://www.immotop.lu/annonces/287307/,Immo-Weiss Sàrl,"Maison individuelle 228 m², neuve, Munshausen, Clervaux","€ 1,107,778",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '228\n m²', 'salle de bain': '1'}"
1315,"Maison individuelle 248 m², neuve, Munshausen, Clervaux","€ 1,035,327",Clervaux,https://www.immotop.lu/annonces/287303/,Immo-Weiss Sàrl,"Maison individuelle 248 m², neuve, Munshausen, Clervaux","€ 1,035,327",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '248\n m²', 'salle de bain': '1'}"
1316,Immeuble en Vente,"€ 990,000",Clervaux,https://www.immotop.lu/annonces/336085/,Immo-Weiss Sàrl,Immeuble en Vente,"€ 990,000",Immeuble,"{'superficie': '518\n m²', 'salle de bain': '1', 'étage': 'T'}"
1317,"Maison individuelle rue de Wilwerdange, Troisvierges, Troisvierges","€ 900,000",Troisvierges,https://www.immotop.lu/annonces/287293/,Immo-Weiss Sàrl,"Maison individuelle rue de Wilwerdange, Troisvierges, Troisvierges","€ 900,000",Maison individuelle,{'superficie': '596\n m²'}
1318,"Appartement 4 chambres deuxième étage, Heinerscheid, Fossenhof, Lausdorn, Clervaux","€ 1,093,424",Clervaux,https://www.immotop.lu/annonces/221565/,Immo-Weiss Sàrl,"Appartement 4 chambres deuxième étage, Heinerscheid, Fossenhof, Lausdorn, Clervaux","€ 1,093,424",Appartement,"{'chambres/pièces': '4', 'superficie': '204\n m²', 'salles de bain': '2', 'étage': '2'}"
