,proj_link,location,collect_status
195,https://www.athome.lu/en/buy/apartment/luxembourg/id-7685226.html,Luxembourg-Centre ville,newly_added
196,https://www.athome.lu/en/buy/house/strassen/id-7669515.html,Strassen,newly_added
197,https://www.athome.lu/en/buy/apartment/luxembourg/id-7718738.html,Luxembourg-Centre ville,newly_added
198,https://www.athome.lu/en/buy/apartment/bertrange/id-7718739.html,Bertrange,newly_added
199,https://www.athome.lu/en/buy/apartment/luxembourg/id-7718731.html,Luxembourg-Merl,newly_added
200,https://www.athome.lu/en/buy/house/fischbach/id-7680708.html,Fischbach,newly_added
201,https://www.athome.lu/en/buy/house/petange/id-7507410.html,Pétange,newly_added
202,https://www.athome.lu/en/buy/house/bertrange/id-7701303.html,Bertrange,newly_added
203,https://www.athome.lu/en/buy/house/dudelange/id-7730583.html,Dudelange,newly_added
204,https://www.athome.lu/en/buy/house/niederkorn/id-7715645.html,Niederkorn,newly_added
205,https://www.athome.lu/en/buy/apartment/tetange/id-7664656.html,Tetange,newly_added
206,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7696094.html,Esch-sur-Alzette,newly_added
207,https://www.athome.lu/en/buy/house/schifflange/id-7708862.html,Schifflange,newly_added
208,https://www.athome.lu/en/buy/apartment/esch-sur-alzette/id-7724717.html,Esch-sur-Alzette,newly_added
209,https://www.athome.lu/en/buy/apartment/differdange/id-7722631.html,Differdange,newly_added
210,https://www.athome.lu/en/buy/apartment/holzem/id-7700042.html,Holzem,newly_added
211,https://www.athome.lu/en/buy/apartment/holzem/id-7700043.html,Holzem,newly_added
212,https://www.athome.lu/en/buy/apartment/esch-sur-alzette/id-7667529.html,Esch-sur-Alzette,newly_added
213,https://www.athome.lu/en/buy/apartment/esch-sur-alzette/id-7534726.html,Esch-sur-Alzette,newly_added
214,https://www.athome.lu/en/buy/apartment/luxembourg/id-7683527.html,Luxembourg-Gare,newly_added
215,https://www.athome.lu/en/buy/house/mersch/id-7727179.html,Mersch,newly_added
216,https://www.athome.lu/en/buy/house/kayl/id-7725588.html,Kayl,newly_added
217,https://www.athome.lu/en/buy/house/sanem/id-7646012.html,Sanem,newly_added
218,https://www.athome.lu/en/buy/apartment/schifflange/id-7700231.html,Schifflange,newly_added
219,https://www.athome.lu/en/buy/apartment/pontpierre/id-7716683.html,Pontpierre,newly_added
220,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7700219.html,Esch-sur-Alzette,newly_added
221,https://www.athome.lu/en/buy/house/petange/id-7702881.html,Pétange,newly_added
222,https://www.athome.lu/en/buy/house/grevenmacher/id-7710423.html,Grevenmacher,newly_added
223,https://www.athome.lu/en/buy/house/dippach/id-7712532.html,Dippach,newly_added
224,https://www.athome.lu/en/buy/house/clemency/id-7728288.html,Clemency,newly_added
225,https://www.athome.lu/en/buy/house/mertzig/id-7700325.html,Mertzig,newly_added
226,https://www.athome.lu/en/buy/apartment/niederkorn/id-7727251.html,Niederkorn,newly_added
227,https://www.athome.lu/en/buy/apartment/steinsel/id-7514991.html,Steinsel,newly_added
228,https://www.athome.lu/en/buy/apartment/wintrange/id-7669867.html,Wintrange,newly_added
229,https://www.athome.lu/en/buy/apartment/steinsel/id-7514993.html,Steinsel,newly_added
230,https://www.athome.lu/en/buy/apartment/wintrange/id-7669874.html,Wintrange,newly_added
231,https://www.athome.lu/en/buy/house/differdange/id-7727216.html,Differdange,newly_added
232,https://www.athome.lu/en/buy/house/petange/id-7727211.html,Pétange,newly_added
233,https://www.athome.lu/en/buy/apartment/strassen/id-7699480.html,Strassen,newly_added
234,https://www.athome.lu/en/buy/house/dudelange/id-7715531.html,Dudelange,newly_added
235,https://www.athome.lu/en/buy/apartment/luxembourg/id-6811001.html,Luxembourg-Belair,newly_added
236,https://www.athome.lu/en/buy/apartment/bascharage/id-7723224.html,Bascharage,newly_added
237,https://www.athome.lu/en/buy/apartment/howald/id-7723208.html,Howald,newly_added
238,https://www.athome.lu/en/buy/house/oberkorn/id-7723204.html,Oberkorn,newly_added
239,https://www.athome.lu/en/buy/apartment/dudelange/id-7723201.html,Dudelange,newly_added
240,https://www.athome.lu/en/buy/apartment/kayl/id-7722700.html,Kayl,newly_added
241,https://www.athome.lu/en/buy/apartment/schifflange/id-7684065.html,Schifflange,newly_added
242,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7722464.html,Esch-sur-Alzette,newly_added
243,https://www.athome.lu/en/buy/apartment/belval/id-7715147.html,Belval,newly_added
244,https://www.athome.lu/en/buy/house/wincrange/id-7472222.html,Wincrange,newly_added
245,https://www.athome.lu/en/buy/house/esch-sur-alzette/id-7718690.html,Esch-sur-Alzette,newly_added
246,https://www.athome.lu/en/buy/house/oberkorn/id-7718687.html,Oberkorn,newly_added
247,https://www.athome.lu/en/buy/apartment/rumelange/id-7718676.html,Rumelange,newly_added
248,https://www.athome.lu/en/buy/house/soleuvre/id-7718581.html,Soleuvre,newly_added
249,https://www.athome.lu/en/buy/apartment/rodange/id-7718127.html,Rodange,newly_added
250,https://www.athome.lu/en/buy/apartment/luxembourg/id-7717103.html,Luxembourg-Neudorf,newly_added
251,https://www.athome.lu/en/buy/apartment/luxembourg/id-7705287.html,Luxembourg-Belair,newly_added
252,https://www.athome.lu/en/buy/apartment/luxembourg/id-7717027.html,Luxembourg-Beggen,newly_added
253,https://www.athome.lu/en/buy/house/eischen/id-7684404.html,Eischen,newly_added
254,https://www.athome.lu/en/buy/apartment/oberkorn/id-7471232.html,Oberkorn,newly_added
255,https://www.athome.lu/en/buy/apartment/steinfort/id-7706291.html,Steinfort,newly_added
256,https://www.athome.lu/en/buy/apartment/luxembourg/id-7664663.html,Luxembourg-Muhlenbach,newly_added
257,https://www.athome.lu/en/buy/house/luxembourg/id-7708353.html,Luxembourg-Eich,newly_added
258,https://www.athome.lu/en/buy/house/grosbous/id-7706407.html,Grosbous,newly_added
259,https://www.athome.lu/en/buy/house/boevange-sur-attert/id-7707723.html,Boevange-sur-Attert,newly_added
260,https://www.athome.lu/en/buy/apartment/schifflange/id-7699015.html,Schifflange,newly_added
261,https://www.athome.lu/en/buy/apartment/sanem/id-7706467.html,Sanem,newly_added
262,https://www.athome.lu/en/buy/apartment/sanem/id-7706465.html,Sanem,newly_added
263,https://www.athome.lu/en/buy/house/septfontaines/id-7706434.html,Septfontaines,newly_added
264,https://www.athome.lu/en/buy/apartment/bissen/id-7456590.html,Bissen,newly_added
265,https://www.athome.lu/en/buy/house/beringen-mersch/id-7619241.html,Beringen (Mersch),newly_added
266,https://www.athome.lu/en/buy/apartment/luxembourg/id-7400593.html,Luxembourg-Cents,newly_added
267,https://www.athome.lu/en/buy/apartment/peppange/id-7561207.html,Peppange,newly_added
268,https://www.athome.lu/en/buy/apartment/ettelbruck/id-7619249.html,Ettelbruck,newly_added
269,https://www.athome.lu/en/buy/apartment/boevange-sur-attert/id-7699487.html,Boevange-sur-Attert,newly_added
270,https://www.athome.lu/en/buy/house/boevange-sur-attert/id-7699443.html,Boevange-sur-Attert,newly_added
271,https://www.athome.lu/en/buy/apartment/hesperange/id-7706363.html,Hesperange,newly_added
272,https://www.athome.lu/en/buy/house/rodange/id-7706212.html,Rodange,newly_added
273,https://www.athome.lu/en/buy/house/kayl/id-7705710.html,Kayl,newly_added
274,https://www.athome.lu/en/buy/apartment/luxembourg/id-7705334.html,Luxembourg-Belair,newly_added
275,https://www.athome.lu/en/buy/house/soleuvre/id-7704840.html,Soleuvre,newly_added
276,https://www.athome.lu/en/buy/apartment/petange/id-7705204.html,Pétange,newly_added
277,https://www.athome.lu/en/buy/apartment/luxembourg/id-7675738.html,Luxembourg-Belair,newly_added
278,https://www.athome.lu/en/buy/apartment/mersch/id-7702994.html,Mersch,newly_added
279,https://www.athome.lu/en/buy/house/schifflange/id-7702893.html,Schifflange,newly_added
280,https://www.athome.lu/en/buy/house/bettembourg/id-7702865.html,Bettembourg,newly_added
281,https://www.athome.lu/en/buy/house/differdange/id-7702600.html,Differdange,newly_added
282,https://www.athome.lu/en/buy/house/oberkorn/id-7701515.html,Oberkorn,newly_added
283,https://www.athome.lu/en/buy/apartment/luxembourg/id-7473801.html,Luxembourg-Beggen,newly_added
284,https://www.athome.lu/en/buy/house/schifflange/id-7701293.html,Schifflange,newly_added
285,https://www.athome.lu/en/buy/apartment/dudelange/id-7701275.html,Dudelange,newly_added
286,https://www.athome.lu/en/buy/apartment/mamer/id-7700416.html,Mamer,newly_added
287,https://www.athome.lu/en/buy/house/sanem/id-7699388.html,Sanem,newly_added
