,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
786,Maisons individuelles dans programme neuf à Bertrange,"€ 2,100,010 - € 2,300,238",Bertrange,https://www.immotop.lu/annonces/511429/166401/,MILLEWEE,"Maison individuelle 241 m², neuve, Bertrange, Bertrange","€ 2,300,238",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '241\n m²', 'salles de bain': '2'}"
787,Appartements et Penthouses dans programme neuf à Bertrange,"€ 1,246,578 - € 3,052,710",Bertrange,https://www.immotop.lu/annonces/509473/161761/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,246,578",Appartement,"{'chambres/pièces': '3', 'superficie': '106\n m²', 'salle de bain': '1', 'étage': '1'}"
788,Appartements et Penthouses dans programme neuf à Bertrange,"€ 1,246,578 - € 3,052,710",Bertrange,https://www.immotop.lu/annonces/509473/161763/,MILLEWEE,"Appartement 3 chambres neuf, rez-de-chaussée, Bertrange, Bertrange","€ 1,278,985",Appartement,"{'chambres/pièces': '3', 'superficie': '119\n m²', 'salle de bain': '1', 'étage': 'T'}"
789,Appartements et Penthouses dans programme neuf à Bertrange,"€ 1,246,578 - € 3,052,710",Bertrange,https://www.immotop.lu/annonces/509473/161765/,MILLEWEE,"Penthouse neuf, 205 m², Bertrange, Bertrange","€ 3,052,710",Penthouse,"{'chambres/pièces': '3', 'superficie': '205\n m²', 'salle de bain': '1', 'étage': '3'}"
790,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22779/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 524,279",Appartement,"{'chambre/pièce': '1', 'superficie': '36\n m²', 'étage': '3'}"
791,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22159/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 673,618",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'étage': '1'}"
792,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22397/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 679,205",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'étage': '2'}"
793,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22561/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 804,464",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': '2'}"
794,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22257/,Kirchberg Immo,"Appartement 1 chambre rue des muguets, Neudorf-Weimershof, Luxembourg","€ 873,070",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': '1'}"
795,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22909/,Kirchberg Immo,"Appartement 2 chambres rue des muguets, Neudorf-Weimershof, Luxembourg","€ 969,243",Appartement,"{'chambres/pièces': '2', 'superficie': '69\n m²', 'étage': '3'}"
796,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/23097/,Kirchberg Immo,"Appartement 2 chambres rue des muguets, Neudorf-Weimershof, Luxembourg","€ 1,234,007",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '4'}"
797,Appartements dans programme neuf à Luxembourg,"€ 524,279 - € 1,485,446",Luxembourg,https://www.immotop.lu/annonces/69149/22011/,Kirchberg Immo,"Appartement 3 chambres rue des muguets, Neudorf-Weimershof, Luxembourg","€ 1,485,446",Appartement,"{'chambres/pièces': '3', 'superficie': '97\n m²', 'étage': 'T'}"
798,Appartements dans programme neuf à Grevenmacher,"€ 895,000 - € 1,640,000",Grevenmacher,https://www.immotop.lu/annonces/280699/98357/,MATTONA Sarl,"Appartement 2 chambres neuf, rez-de-chaussée, Grevenmacher, Grevenmacher","€ 895,000",Appartement,"{'chambres/pièces': '2', 'superficie': '88\n m²', 'étage': 'T'}"
799,Appartements dans programme neuf à Grevenmacher,"€ 895,000 - € 1,640,000",Grevenmacher,https://www.immotop.lu/annonces/280699/98359/,MATTONA Sarl,"Appartement 2 chambres neuf, rez-de-chaussée, Grevenmacher, Grevenmacher","€ 1,025,000",Appartement,"{'chambres/pièces': '2', 'superficie': '89\n m²', 'étage': 'T'}"
800,Appartements dans programme neuf à Grevenmacher,"€ 895,000 - € 1,640,000",Grevenmacher,https://www.immotop.lu/annonces/280699/98361/,MATTONA Sarl,"Appartement 2 chambres neuf, rez-de-chaussée, Grevenmacher, Grevenmacher","€ 1,275,000",Appartement,"{'chambres/pièces': '2', 'superficie': '132\n m²', 'étage': 'T'}"
801,Appartements dans programme neuf à Grevenmacher,"€ 895,000 - € 1,640,000",Grevenmacher,https://www.immotop.lu/annonces/280699/98363/,MATTONA Sarl,"Appartement 3 chambres neuf, rez-de-chaussée, Grevenmacher, Grevenmacher","€ 1,640,000",Appartement,"{'chambres/pièces': '3', 'superficie': '165\n m²', 'étage': 'T'}"
802,Penthouses dans programme neuf à Luxembourg,"€ 2,454,278",Luxembourg,https://www.immotop.lu/annonces/69159/22089/,Von Poll Real Estate,"Penthouse 5, rue Auguste Neyen, Merl, Luxembourg","€ 2,454,278",Penthouse,"{'chambres/pièces': '3', 'superficie': '136\n m²', 'salles de bain': '2', 'étage': '4'}"
803,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68293/,MIM FEITLER Immobilière sàrl,"Studio à vendre, Merl, Luxembourg","€ 550,000",Studio,"{'superficie': '40\n m²', 'salle de bain': '1'}"
804,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68265/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, rez-de-chaussée, Merl, Luxembourg","€ 670,000",Appartement,"{'chambre/pièce': '1', 'superficie': '48\n m²', 'étage': '3'}"
805,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/135511/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, rez-de-chaussée, Merl, Luxembourg","€ 695,000",Appartement,"{'chambre/pièce': '1', 'superficie': '48\n m²', 'salle de bain': '1', 'étage': '1'}"
806,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/97659/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, rez-de-chaussée, Merl, Luxembourg","€ 800,000",Appartement,"{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '1'}"
807,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68235/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, rez-de-chaussée, Merl, Luxembourg","€ 820,000",Appartement,"{'chambre/pièce': '1', 'superficie': '59\n m²', 'étage': '3'}"
808,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68301/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, rez-de-chaussée, Merl, Luxembourg","€ 975,000",Appartement,"{'chambre/pièce': '1', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': '1'}"
809,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68197/,MIM FEITLER Immobilière sàrl,"Appartement 1 chambre neuf, rez-de-chaussée, Merl, Luxembourg","€ 995,000",Appartement,"{'chambre/pièce': '1', 'superficie': '61\n m²', 'étage': '1'}"
810,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/135397/,MIM FEITLER Immobilière sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Merl, Luxembourg","€ 1,305,000",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '4'}"
811,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68277/,MIM FEITLER Immobilière sàrl,Bureau - Cabinet en Vente,"€ 1,410,000",Bureau - Cabinet,"{'superficie': '128\n m²', 'étage': 'T'}"
812,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68215/,MIM FEITLER Immobilière sàrl,"Appartement 3 chambres neuf, rez-de-chaussée, Merl, Luxembourg","€ 1,540,000",Appartement,"{'chambres/pièces': '3', 'superficie': '122\n m²', 'salle de bain': '1', 'étage': '2'}"
813,Appartements et Appartements-studio dans programme neuf à Luxembourg,"€ 550,000 - € 1,625,000",Luxembourg,https://www.immotop.lu/annonces/166667/68253/,MIM FEITLER Immobilière sàrl,"Appartement 3 chambres neuf, rez-de-chaussée, Merl, Luxembourg","€ 1,625,000",Appartement,"{'chambres/pièces': '3', 'superficie': '125\n m²', 'salle de bain': '1', 'étage': '3'}"
814,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155743/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 380,000",Appartement,"{'superficie': '31\n m²', 'étage': 'T'}"
815,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155745/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 385,000",Appartement,"{'superficie': '30\n m²', 'étage': '2'}"
816,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155747/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 395,000",Appartement,"{'superficie': '33\n m²', 'étage': '1'}"
817,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155749/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 410,000",Appartement,"{'superficie': '32\n m²', 'étage': 'T'}"
818,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155751/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 445,000",Appartement,"{'superficie': '37\n m²', 'étage': '3'}"
819,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155753/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 465,000",Appartement,"{'superficie': '39\n m²', 'étage': '1'}"
820,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155755/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 480,000",Appartement,"{'superficie': '40\n m²', 'étage': '1'}"
821,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155757/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 480,900",Appartement,"{'superficie': '42\n m²', 'étage': '2'}"
822,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155759/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 495,000",Appartement,"{'superficie': '41\n m²', 'étage': 'T'}"
823,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155761/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 520,000",Appartement,"{'superficie': '44\n m²', 'étage': '3'}"
824,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155763/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 520,000",Appartement,"{'chambre/pièce': '1', 'superficie': '46\n m²', 'étage': '1'}"
825,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155765/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 545,000",Appartement,"{'superficie': '60\n m²', 'étage': '2'}"
826,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155767/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 560,000",Appartement,"{'chambre/pièce': '1', 'superficie': '48\n m²', 'étage': 'T'}"
827,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155771/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 575,000",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'étage': '3'}"
828,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155769/,CAPELLI Luxembourg,"Appartement neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 575,000",Appartement,"{'superficie': '60\n m²', 'étage': 'T'}"
829,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155773/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 590,000",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'étage': '3'}"
830,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155777/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 595,000",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '2'}"
831,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155775/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 595,000",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '1'}"
832,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155779/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 595,800",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': 'T'}"
833,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155781/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 630,000",Appartement,"{'chambre/pièce': '1', 'superficie': '58\n m²', 'étage': '1'}"
834,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155783/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 635,000",Appartement,"{'chambre/pièce': '1', 'superficie': '58\n m²', 'étage': '2'}"
835,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155785/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 640,000",Appartement,"{'chambres/pièces': '2', 'superficie': '65\n m²', 'étage': '3'}"
836,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155787/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 645,000",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'étage': '3'}"
837,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155789/,CAPELLI Luxembourg,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 665,000",Appartement,"{'chambre/pièce': '1', 'superficie': '59\n m²', 'étage': '2'}"
838,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155791/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 675,000",Appartement,"{'chambres/pièces': '2', 'superficie': '69\n m²', 'étage': '2'}"
839,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155793/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 730,000",Appartement,"{'chambres/pièces': '2', 'superficie': '77\n m²', 'étage': 'T'}"
840,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155795/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 740,000",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': 'T'}"
841,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155797/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 765,000",Appartement,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': '1'}"
842,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155799/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 770,000",Appartement,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': '2'}"
843,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155803/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 775,000",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '3'}"
844,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155801/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 775,000",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '2'}"
845,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155805/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 830,000",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'étage': '2'}"
846,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155807/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 850,000",Appartement,"{'chambres/pièces': '3', 'superficie': '92\n m²', 'étage': '4'}"
847,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155811/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 870,000",Appartement,"{'chambres/pièces': '3', 'superficie': '93\n m²', 'étage': '3'}"
848,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155809/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 870,000",Appartement,"{'chambres/pièces': '3', 'superficie': '90\n m²', 'étage': 'T'}"
849,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155813/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 900,000",Appartement,"{'chambres/pièces': '3', 'superficie': '89\n m²', 'étage': 'T'}"
850,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155815/,CAPELLI Luxembourg,"Appartement 2 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 915,000",Appartement,"{'chambres/pièces': '2', 'superficie': '94\n m²', 'étage': 'T'}"
851,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155817/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 924,000",Appartement,"{'chambres/pièces': '3', 'superficie': '101\n m²', 'étage': '2'}"
852,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155819/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 925,000",Appartement,"{'chambres/pièces': '3', 'superficie': '101\n m²', 'étage': '3'}"
853,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155821/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 955,000",Appartement,"{'chambres/pièces': '3', 'superficie': '104\n m²', 'étage': '2'}"
854,Appartements dans programme neuf à Esch-sur-Alzette,"€ 380,000 - € 1,028,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/486061/155823/,CAPELLI Luxembourg,"Appartement 3 chambres neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 1,028,000",Appartement,"{'chambres/pièces': '3', 'superficie': '129\n m²', 'étage': '4'}"
855,"Maison individuelle 172 m², neuve, Dudelange, Dudelange","€ 1,290,000",Dudelange,https://www.immotop.lu/annonces/303649/,Benjamin Invest sarl,"Maison individuelle 172 m², neuve, Dudelange, Dudelange","€ 1,290,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '172\n m²', 'salles de bain': '2'}"
856,"Appartement Boulevard Napoleon 1er, Belair, Luxembourg","€ 1,870,000",Luxembourg,https://www.immotop.lu/annonces/509139/,Immo Sky Lux,"Appartement Boulevard Napoleon 1er, Belair, Luxembourg","€ 1,870,000",Appartement,"{'chambres/pièces': '5', 'superficie': '155\n m²', 'salles de bain': '3', 'étage': 'T'}"
857,"Appartement 3 chambres rue de Aessen, Soleuvre, Sanem","€ 1,097,808",Sanem,https://www.immotop.lu/annonces/495097/,MY LOFT LUX REAL ESTATE,"Appartement 3 chambres rue de Aessen, Soleuvre, Sanem","€ 1,097,808",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': 'T'}"
858,"Maison individuelle 258 m², excellent état, Differdange, Lasauvage, Differdange","€ 1,295,000",Differdange,https://www.immotop.lu/annonces/491099/,MY LOFT LUX REAL ESTATE,"Maison individuelle 258 m², excellent état, Differdange, Lasauvage, Differdange","€ 1,295,000",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '258\n m²', 'salles de bain': '2'}"
859,"Maison jumelée / mitoyenne 150 m², Alzingen, Hesperange","€ 1,049,000",Hesperange,https://www.immotop.lu/annonces/441857/,Grün & Schmit SARL,"Maison jumelée / mitoyenne 150 m², Alzingen, Hesperange","€ 1,049,000",Maison jumelée / mitoyenne,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'salle de bain': '1'}"
860,"Maison individuelle 175 m², Stadtbredimus, Stadtbredimus","€ 1,180,000",Stadtbredimus,https://www.immotop.lu/annonces/516143/,Grün & Schmit SARL,"Maison individuelle 175 m², Stadtbredimus, Stadtbredimus","€ 1,180,000",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '175\n m²', 'salles de bain': '2'}"
861,"Appartement 3 chambres excellent état, deuxième étage, Leudelange, Leudelange","€ 995,000",Leudelange,https://www.immotop.lu/annonces/458071/,Grün & Schmit SARL,"Appartement 3 chambres excellent état, deuxième étage, Leudelange, Leudelange","€ 995,000",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': '2'}"
862,"Penthouse neuf, 98 m², Soleuvre, Sanem","€ 945,109",Sanem,https://www.immotop.lu/annonces/498627/,MY LOFT LUX REAL ESTATE,"Penthouse neuf, 98 m², Soleuvre, Sanem","€ 945,109",Penthouse,"{'chambres/pièces': '2', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': 'T'}"
863,"Duplex à vendre, Soleuvre","€ 809,000",Sanem,https://www.immotop.lu/annonces/470125/,IC Group,"Duplex à vendre, Soleuvre","€ 809,000",Duplex,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1'}"
864,"Maison individuelle 100 m², Dellhéicht, Esch-sur-Alzette","€ 995,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/495903/,IC Group,"Maison individuelle 100 m², Dellhéicht, Esch-sur-Alzette","€ 995,000",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '100\n m²', 'salle de bain': '1'}"
