,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
420,"Maison individuelle 220 m², Limpertsberg, Luxembourg","€ 4,000/mois",Luxembourg,https://www.immotop.lu/annonces/510901/,Property Invest Sàrl,"Maison individuelle 220 m², Limpertsberg, Luxembourg","€ 4,000/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '220\n m²', 'salle de bain': '1'}"
421,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/510959/,Property Invest Sàrl,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
422,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/510949/,Property Invest Sàrl,"Appartement 2 chambres rez-de-chaussée, Ville Haute, Luxembourg","€ 2,950/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': 'T'}"
423,"Maison individuelle 474 m², Mamer, Mamer","€ 10,000/mois",Mamer,https://www.immotop.lu/annonces/510947/,Property Invest Sàrl,"Maison individuelle 474 m², Mamer, Mamer","€ 10,000/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '474\n m²', 'salles de bain': '3+'}"
424,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/510945/,Property Invest Sàrl,"Appartement 2 chambres rez-de-chaussée, Kirchberg, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '83\n m²', 'étage': 'T'}"
425,"Appartement 1 chambre troisième étage, Gare, Luxembourg","€ 2,150/mois",Luxembourg,https://www.immotop.lu/annonces/133013/,Property Invest Sàrl,"Appartement 1 chambre troisième étage, Gare, Luxembourg","€ 2,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '80\n m²', 'étage': '3'}"
426,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","€ 2,000/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/413921/,idemmo,"Appartement 2 chambres neuf, troisième étage, Al-Esch, Esch-sur-Alzette","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '130\n m²', 'étage': '3'}"
427,"Appartement 1 chambre excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/365175/,Property Invest Sàrl,"Appartement 1 chambre excellent état, quatrième étage, Ville Haute, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '52\n m²', 'étage': '4'}"
428,"Appartement 1 chambre excellent état, rez-de-chaussée, Rumelange, Rumelange","€ 1,150/mois",Rumelange,https://www.immotop.lu/annonces/493879/,idemmo,"Appartement 1 chambre excellent état, rez-de-chaussée, Rumelange, Rumelange","€ 1,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '38\n m²', 'étage': 'T'}"
429,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 1,650/mois",Dudelange,https://www.immotop.lu/annonces/511077/,OwnEstate,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'étage': '1'}"
430,"Appartement 2 chambres 4, rue Giuseppe Verdi, Gasperich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/510791/,Nexvia S.A.,"Appartement 2 chambres 4, rue Giuseppe Verdi, Gasperich, Luxembourg","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '2'}"
431,"Appartement 3 chambres quatrième étage, Belair, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/440479/,BELL-IMMO sa,"Appartement 3 chambres quatrième étage, Belair, Luxembourg","€ 2,500/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '130\n m²', 'salles de bain': '2', 'étage': '4'}"
432,"Maison individuelle 196 m², Bonnevoie-Verlorenkost, Luxembourg","€ 3,000/mois",Luxembourg,https://www.immotop.lu/annonces/476351/,BELL-IMMO sa,"Maison individuelle 196 m², Bonnevoie-Verlorenkost, Luxembourg","€ 3,000/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '196\n m²', 'salles de bain': '2'}"
433,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg","€ 1,995/mois",Luxembourg,https://www.immotop.lu/annonces/417055/,BELL-IMMO sa,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg","€ 1,995/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': '3'}"
434,"Penthouse excellent état, 45 m², Limpertsberg, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/511969/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Penthouse excellent état, 45 m², Limpertsberg, Luxembourg","€ 1,700/mois",Penthouse,"{'chambre/pièce': '1', 'superficie': '45\n m²', 'salle de bain': '1', 'étage': '4'}"
435,"Maison individuelle 186 m², Senningen, Senningerberg, Niederanven","€ 3,450/mois",Niederanven,https://www.immotop.lu/annonces/308481/,EVA IMMO S.A,"Maison individuelle 186 m², Senningen, Senningerberg, Niederanven","€ 3,450/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '186\n m²', 'salles de bain': '2'}"
436,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Luxembourg,https://www.immotop.lu/annonces/317133/,EVA IMMO S.A,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '250\n m²', 'salles de bain': '2'}"
437,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Luxembourg,https://www.immotop.lu/annonces/317135/,EVA IMMO S.A,"Maison individuelle 250 m², excellent état, Ville Haute, Luxembourg","€ 6,500/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '250\n m²', 'salles de bain': '2'}"
438,"Maison individuelle 163 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,100/mois",Junglinster,https://www.immotop.lu/annonces/409263/,EVA IMMO S.A,"Maison individuelle 163 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,100/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '163\n m²', 'salle de bain': '1'}"
439,"Maison individuelle 206 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,800/mois",Junglinster,https://www.immotop.lu/annonces/409261/,EVA IMMO S.A,"Maison individuelle 206 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,800/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '206\n m²', 'salles de bain': '2'}"
440,"Appartement 1 chambre rez-de-chaussée, Schifflange, Schifflange","€ 1,200/mois",Schifflange,https://www.immotop.lu/annonces/482729/,Immo Felten,"Appartement 1 chambre rez-de-chaussée, Schifflange, Schifflange","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'salle de bain': '1', 'étage': 'T'}"
441,"Maison individuelle 260 m², excellent état, Emerange, Schengen","€ 3,800/mois",Schengen,https://www.immotop.lu/annonces/71307/,CASA MIA IMMOBILIEN INTERNATIONAL,"Maison individuelle 260 m², excellent état, Emerange, Schengen","€ 3,800/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '260\n m²', 'salles de bain': '2'}"
442,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Mondercange,https://www.immotop.lu/annonces/481809/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Bergem, Mondercange","€ 1,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
443,"Appartement 3 chambres excellent état, troisième étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,900/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/464465/,D&D Immobilier,"Appartement 3 chambres excellent état, troisième étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,900/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': '3'}"
444,"Appartement 2 chambres Rue de Holleroch, Gare, Luxembourg","€ 3,050/mois",Luxembourg,https://www.immotop.lu/annonces/448957/,AGENCE PRINCIPALE BEHROUZ NASSERI,"Appartement 2 chambres Rue de Holleroch, Gare, Luxembourg","€ 3,050/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '113\n m²', 'salle de bain': '1', 'étage': '1'}"
445,"Appartement 2 chambres rue de Beggen, Beggen, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/494361/,AGENCE PRINCIPALE BEHROUZ NASSERI,"Appartement 2 chambres rue de Beggen, Beggen, Luxembourg","€ 1,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '3'}"
446,"Maison individuelle 350 m², Al-Esch, Esch-sur-Alzette","€ 3,300/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/488989/,CIMOLUX Sàrl,"Maison individuelle 350 m², Al-Esch, Esch-sur-Alzette","€ 3,300/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '350\n m²', 'salle de bain': '1'}"
447,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/137545/,D&D Immobilier,"Appartement 2 chambres excellent état, premier étage, Ville Haute, Luxembourg","€ 2,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '103\n m²', 'étage': '1'}"
448,"Maison individuelle 180 m², Differdange, Lasauvage, Differdange","€ 2,800/mois",Differdange,https://www.immotop.lu/annonces/381005/,CIMOLUX Sàrl,"Maison individuelle 180 m², Differdange, Lasauvage, Differdange","€ 2,800/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '180\n m²'}"
449,"Appartement 2 chambres excellent état, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/451339/,D&D Immobilier,"Appartement 2 chambres excellent état, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,900/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '3'}"
450,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 1,800/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/451605/,D&D Immobilier,"Appartement 2 chambres rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 1,800/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '92\n m²', 'salle de bain': '1', 'étage': 'T'}"
451,"Studio à louer, Ville Haute","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/481833/,D&D Immobilier,"Studio à louer, Ville Haute","€ 1,550/mois",Studio,{'superficie': '38\n m²'}
452,"Appartement 2 chambres deuxième étage, Bereldange, Walferdange","€ 1,700/mois",Walferdange,https://www.immotop.lu/annonces/511941/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 2 chambres deuxième étage, Bereldange, Walferdange","€ 1,700/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '82\n m²', 'salle de bain': '1', 'étage': '2'}"
453,"Appartement 1 chambre excellent état, deuxième étage, Belval, Esch-sur-Alzette","€ 1,450/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/495565/,RE/MAX Alliance,"Appartement 1 chambre excellent état, deuxième étage, Belval, Esch-sur-Alzette","€ 1,450/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': '2'}"
454,"Appartement 2 chambres excellent état, premier étage, Grevenmacher, Grevenmacher","€ 2,000/mois",Grevenmacher,https://www.immotop.lu/annonces/511923/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 2 chambres excellent état, premier étage, Grevenmacher, Grevenmacher","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '1'}"
455,"Appartement 1 chambre excellent état, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/511907/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 1 chambre excellent état, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,700/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': '3'}"
456,"Appartement 1 chambre rue Frantz Seimetz, Limpertsberg, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/511519/,LIVIN REAL ESTATE,"Appartement 1 chambre rue Frantz Seimetz, Limpertsberg, Luxembourg","€ 1,750/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '42\n m²', 'étage': '3'}"
457,"Appartement 2 chambres deuxième étage, Dudelange, Dudelange","€ 1,550/mois",Dudelange,https://www.immotop.lu/annonces/459763/,Agence Immobilière Uelzecht,"Appartement 2 chambres deuxième étage, Dudelange, Dudelange","€ 1,550/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': '2'}"
458,"Maison individuelle 175 m², Mondercange, Mondercange","€ 5,000/mois",Mondercange,https://www.immotop.lu/annonces/501279/,Agence Immobilière Uelzecht,"Maison individuelle 175 m², Mondercange, Mondercange","€ 5,000/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '175\n m²', 'salle de bain': '1'}"
459,"Appartement 2 chambres premier étage, Pétange, Pétange","€ 1,550/mois",Pétange,https://www.immotop.lu/annonces/452113/,Agence Immobilière Uelzecht,"Appartement 2 chambres premier étage, Pétange, Pétange","€ 1,550/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '1'}"
460,"Appartement 2 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/503865/,Agence Immobilière Uelzecht,"Appartement 2 chambres deuxième étage, Wobrecken, Esch-sur-Alzette","€ 1,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '105\n m²', 'salle de bain': '1', 'étage': '2'}"
461,"Appartement 1 chambre cinquième étage, Wobrecken, Esch-sur-Alzette","€ 1,200/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/460463/,Agence Immobilière Uelzecht,"Appartement 1 chambre cinquième étage, Wobrecken, Esch-sur-Alzette","€ 1,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '93\n m²', 'étage': '5'}"
462,"Maison individuelle 115 m², Oberanven, Rameldange, Hostert, Niederanven","€ 2,000/mois",Niederanven,https://www.immotop.lu/annonces/511385/,UMA Concept Sàrl,"Maison individuelle 115 m², Oberanven, Rameldange, Hostert, Niederanven","€ 2,000/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '115\n m²', 'salle de bain': '1'}"
463,"Appartement rez-de-chaussée, Bettembourg, Bettembourg","€ 2,300/mois",Bettembourg,https://www.immotop.lu/annonces/511179/,Sartori Immo S.a.r.l.,"Appartement rez-de-chaussée, Bettembourg, Bettembourg","€ 2,300/mois",Appartement,"{'superficie': '80\n m²', 'étage': 'T'}"
464,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg","€ 2,900/mois",Luxembourg,https://www.immotop.lu/annonces/511091/,Bureau Immobilier Feltes,"Appartement 2 chambres neuf, rez-de-chaussée, Kirchberg, Luxembourg","€ 2,900/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': 'T'}"
465,"Appartement 3 chambres troisième étage, Berdorf, Berdorf","€ 2,700/mois",Berdorf,https://www.immotop.lu/annonces/511067/,MIM FEITLER Immobilière sàrl,"Appartement 3 chambres troisième étage, Berdorf, Berdorf","€ 2,700/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '160\n m²', 'salle de bain': '1', 'étage': '3'}"
466,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/510965/,Hestia Group Coldwell Banker,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 2,350/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '71\n m²', 'salle de bain': '1', 'étage': 'T'}"
467,"Studio à louer, Gasperich","€ 1,250/mois",Luxembourg,https://www.immotop.lu/annonces/510951/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Studio à louer, Gasperich","€ 1,250/mois",Studio,"{'superficie': '40\n m²', 'salle de bain': '1'}"
468,"Duplex à louer, Ville Haute","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/400897/,Von Poll Real Estate,"Duplex à louer, Ville Haute","€ 4,500/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '117\n m²', 'salles de bain': '2'}"
469,"Appartement 2 chambres rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/495617/,Von Poll Real Estate,"Appartement 2 chambres rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': 'T'}"
470,"Appartement 2 chambres deuxième étage, Limpertsberg, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/487357/,Von Poll Real Estate,"Appartement 2 chambres deuxième étage, Limpertsberg, Luxembourg","€ 2,650/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '135\n m²', 'salles de bain': '2', 'étage': '2'}"
471,"Maison individuelle 300 m², Limpertsberg, Luxembourg","€ 5,500/mois",Luxembourg,https://www.immotop.lu/annonces/105777/,Von Poll Real Estate,"Maison individuelle 300 m², Limpertsberg, Luxembourg","€ 5,500/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '300\n m²', 'salles de bain': '3'}"
472,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/13797/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': 'T'}"
473,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/400859/,Von Poll Real Estate,"Appartement 1 chambre excellent état, rez-de-chaussée, Ville Haute, Luxembourg","€ 2,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'salle de bain': '1', 'étage': 'T'}"
474,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/167469/,Von Poll Real Estate,"Appartement 2 chambres troisième étage, Kirchberg, Luxembourg","€ 2,600/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '3'}"
475,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 1,950/mois",Luxembourg,https://www.immotop.lu/annonces/381031/,Von Poll Real Estate,"Appartement 2 chambres premier étage, Belair, Luxembourg","€ 1,950/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'salle de bain': '1', 'étage': '1'}"
476,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/80523/,Von Poll Real Estate,"Appartement 3 chambres deuxième étage, Limpertsberg, Luxembourg","€ 3,300/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '130\n m²', 'salles de bain': '2', 'étage': '2'}"
477,"Maison individuelle 200 m², Limpertsberg, Luxembourg","€ 5,000/mois",Luxembourg,https://www.immotop.lu/annonces/491403/,Von Poll Real Estate,"Maison individuelle 200 m², Limpertsberg, Luxembourg","€ 5,000/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '200\n m²', 'salles de bain': '2'}"
478,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,820/mois",Luxembourg,https://www.immotop.lu/annonces/293529/,Von Poll Real Estate,"Appartement 1 chambre rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,820/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '56\n m²', 'salle de bain': '1', 'étage': 'T'}"
479,"Appartement 1 chambre troisième étage, Limpertsberg, Luxembourg","€ 1,150/mois",Luxembourg,https://www.immotop.lu/annonces/510189/,Glacis-Immo,"Appartement 1 chambre troisième étage, Limpertsberg, Luxembourg","€ 1,150/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '20\n m²', 'salle de bain': '1', 'étage': '3'}"
480,"Maison individuelle rue de Belair, Pétange, Pétange","€ 2,800/mois",Pétange,https://www.immotop.lu/annonces/509957/,Melsen Immobilière,"Maison individuelle rue de Belair, Pétange, Pétange","€ 2,800/mois",Maison individuelle,"{'chambres/pièces': '4', 'superficie': '165\n m²', 'salle de bain': '1'}"
481,"Penthouse 85 m² avec terrasse, Rodange, Pétange","€ 1,450/mois",Pétange,https://www.immotop.lu/annonces/509687/,IMMO GARANT,"Penthouse 85 m² avec terrasse, Rodange, Pétange","€ 1,450/mois",Penthouse,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '3'}"
482,"Maison individuelle 240 m², excellent état, Oberanven, Rameldange, Hostert, Niederanven","€ 3,200/mois",Niederanven,https://www.immotop.lu/annonces/509673/,ImmoShine,"Maison individuelle 240 m², excellent état, Oberanven, Rameldange, Hostert, Niederanven","€ 3,200/mois",Maison individuelle,"{'chambres/pièces': '3', 'superficie': '240\n m²', 'salles de bain': '2'}"
483,"Appartement 2 chambres rue de Cessange, Cessange, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/509651/,RIE SA,"Appartement 2 chambres rue de Cessange, Cessange, Luxembourg","€ 1,900/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '1'}"
484,"Maison individuelle 241 m², Cents, Luxembourg","€ 6,000/mois",Luxembourg,https://www.immotop.lu/annonces/509563/,Immoneuf,"Maison individuelle 241 m², Cents, Luxembourg","€ 6,000/mois",Maison individuelle,"{'chambres/pièces': '5', 'superficie': '241\n m²', 'salle de bain': '1'}"
485,"Appartement 1 chambre rez-de-chaussée, Hollerich, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/509431/,HOME INVEST Sàrl,"Appartement 1 chambre rez-de-chaussée, Hollerich, Luxembourg","€ 1,400/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': 'T'}"
486,"Appartement deuxième étage, Strassen, Strassen","€ 1,500/mois",Strassen,https://www.immotop.lu/annonces/509385/,Hestia Group Coldwell Banker,"Appartement deuxième étage, Strassen, Strassen","€ 1,500/mois",Appartement,"{'superficie': '57\n m²', 'étage': '2'}"
487,"Appartement 1 chambre Boulevard de la Pétrusse, Gare, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/509265/,INOWAI Residential S.A.,"Appartement 1 chambre Boulevard de la Pétrusse, Gare, Luxembourg","€ 1,600/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '50\n m²', 'étage': 'T'}"
488,"Appartement 2 chambres premier étage, Cessange, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/509231/,A propos Immobilier,"Appartement 2 chambres premier étage, Cessange, Luxembourg","€ 1,750/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '1'}"
489,"Appartement 3 chambres rue J.P Brasseur, Belair, Luxembourg","€ 3,750/mois",Luxembourg,https://www.immotop.lu/annonces/509221/,A propos Immobilier,"Appartement 3 chambres rue J.P Brasseur, Belair, Luxembourg","€ 3,750/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '150\n m²', 'salles de bain': '2', 'étage': '1'}"
490,"Appartement 1 chambre rue jean-pierre brasseur, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/385403/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre rue jean-pierre brasseur, Belair, Luxembourg","€ 2,200/mois",Appartement,"{'chambre/pièce': '1', 'superficie': '85\n m²', 'salle de bain': '1', 'étage': '4'}"
491,"Appartement 2 chambres A Romescht, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 2,050/mois",Lorentzweiler,https://www.immotop.lu/annonces/396647/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres A Romescht, Asselscheuer, Bofferdange, Helmdange, Lorentzweiler","€ 2,050/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': 'T'}"
492,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/13483/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '164\n m²', 'salles de bain': '2', 'étage': '4'}"
493,"Villa indépendante rue robert schuman, Berchem, Roeser","€ 4,200/mois",Roeser,https://www.immotop.lu/annonces/504851/,MKA Malou KNAFF Sàrl,"Villa indépendante rue robert schuman, Berchem, Roeser","€ 4,200/mois",Villa indépendante,"{'chambres/pièces': '4', 'superficie': '330\n m²', 'salles de bain': '3'}"
494,"Duplex à louer, Fentange","€ 2,100/mois",Hesperange,https://www.immotop.lu/annonces/501193/,MKA Malou KNAFF Sàrl,"Duplex à louer, Fentange","€ 2,100/mois",Duplex,"{'chambres/pièces': '2', 'superficie': '136\n m²', 'salles de bain': '2'}"
495,"Appartement 2 chambres rue de bragance, Hollerich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/492383/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue de bragance, Hollerich, Luxembourg","€ 2,000/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '3'}"
496,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/9805/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg","€ 4,500/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '164\n m²', 'salles de bain': '2', 'étage': '3'}"
497,"Appartement 3 chambres route de Luxembourg, Imbringen, Junglinster","€ 1,800/mois",Junglinster,https://www.immotop.lu/annonces/501169/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres route de Luxembourg, Imbringen, Junglinster","€ 1,800/mois",Appartement,"{'chambres/pièces': '3', 'superficie': '98\n m²', 'salle de bain': '1', 'étage': '2'}"
498,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/466157/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg","€ 2,050/mois",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '2'}"
