,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
492,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/13483/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard d'avranches, Ville Haute, Luxembourg",4500.0,Appartement,2.0,164.0,2.0,4
493,"Villa indépendante rue robert schuman, Berchem, Roeser","€ 4,200/mois",Roeser,https://www.immotop.lu/annonces/504851/,MKA Malou KNAFF Sàrl,"Villa indépendante rue robert schuman, Berchem, Roeser",4200.0,Villa indépendante,4.0,330.0,3.0,
494,"Duplex à louer, Fentange","€ 2,100/mois",Hesperange,https://www.immotop.lu/annonces/501193/,MKA Malou KNAFF Sàrl,"Duplex à louer, Fentange",2100.0,Duplex,2.0,136.0,2.0,
495,"Appartement 2 chambres rue de bragance, Hollerich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/492383/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue de bragance, Hollerich, Luxembourg",2000.0,Appartement,2.0,110.0,1.0,3
496,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/9805/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres bd d'avranches, Gare, Luxembourg",4500.0,Appartement,2.0,164.0,2.0,3
497,"Appartement 3 chambres route de Luxembourg, Imbringen, Junglinster","€ 1,800/mois",Junglinster,https://www.immotop.lu/annonces/501169/,MKA Malou KNAFF Sàrl,"Appartement 3 chambres route de Luxembourg, Imbringen, Junglinster",1800.0,Appartement,3.0,98.0,1.0,2
498,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg","€ 2,050/mois",Luxembourg,https://www.immotop.lu/annonces/466157/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue comte de ferraris, Dommeldange, Luxembourg",2050.0,Appartement,2.0,110.0,1.0,2
499,"Triplex à louer, Niederdonven","€ 1,950/mois",Flaxweiler,https://www.immotop.lu/annonces/212045/,MKA Malou KNAFF Sàrl,"Triplex à louer, Niederdonven",1950.0,Triplex,2.0,90.0,1.0,
500,"Appartement 2 chambres rue d'oetrange, Sandweiler, Sandweiler","€ 2,000/mois",Sandweiler,https://www.immotop.lu/annonces/448201/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue d'oetrange, Sandweiler, Sandweiler",2000.0,Appartement,2.0,88.0,1.0,3
501,"Appartement 2 chambres boulevard de la pétrusse, Gare, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/463319/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres boulevard de la pétrusse, Gare, Luxembourg",1800.0,Appartement,2.0,80.0,1.0,1
502,"Appartement 1 chambre rue blochausen, Gare, Luxembourg","€ 1,500/mois",Luxembourg,https://www.immotop.lu/annonces/491759/,MKA Malou KNAFF Sàrl,"Appartement 1 chambre rue blochausen, Gare, Luxembourg",1500.0,Appartement,1.0,75.0,1.0,2
503,"Appartement 2 chambres rue Théodore Eberhard, Belair, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/353203/,MKA Malou KNAFF Sàrl,"Appartement 2 chambres rue Théodore Eberhard, Belair, Luxembourg",3200.0,Appartement,2.0,88.0,2.0,2
504,"Studio à louer, Bertrange","€ 1,370/mois",Bertrange,https://www.immotop.lu/annonces/481661/,MKA Malou KNAFF Sàrl,"Studio à louer, Bertrange",1370.0,Studio,,37.0,1.0,
505,"Maison individuelle Rue Arthur Knaff, Cents, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/509187/,A propos Immobilier,"Maison individuelle Rue Arthur Knaff, Cents, Luxembourg",3400.0,Maison individuelle,4.0,160.0,1.0,
506,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/509177/,A propos Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Belair, Luxembourg",2800.0,Appartement,2.0,81.0,1.0,T
507,"Appartement 2 chambres neuf, rez-de-chaussée, Merl, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/509175/,A propos Immobilier,"Appartement 2 chambres neuf, rez-de-chaussée, Merl, Luxembourg",2800.0,Appartement,2.0,81.0,1.0,T
508,"Appartement 1 chambre neuf, deuxième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/509173/,A propos Immobilier,"Appartement 1 chambre neuf, deuxième étage, Belair, Luxembourg",2200.0,Appartement,1.0,74.0,1.0,2
509,"Appartement 1 chambre rez-de-chaussée, Beggen, Luxembourg","€ 1,500/mois",Luxembourg,https://www.immotop.lu/annonces/509171/,A propos Immobilier,"Appartement 1 chambre rez-de-chaussée, Beggen, Luxembourg",1500.0,Appartement,1.0,68.0,1.0,T
510,"Appartement excellent état, deuxième étage, Merl, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/509169/,A propos Immobilier,"Appartement excellent état, deuxième étage, Merl, Luxembourg",2200.0,Appartement,,74.0,,2
511,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal","€ 2,900/mois",Kopstal,https://www.immotop.lu/annonces/457973/,Unicorn Real Estate Immobilière,"Appartement 3 chambres rez-de-chaussée, Kopstal, Kopstal",2900.0,Appartement,3.0,138.0,2.0,T
512,"Duplex à louer, Dudelange","€ 2,500/mois",Dudelange,https://www.immotop.lu/annonces/397723/,Unicorn Real Estate Immobilière,"Duplex à louer, Dudelange",2500.0,Duplex,4.0,169.0,1.0,
513,"Duplex à louer, Ville Haute","€ 3,300/mois",Luxembourg,https://www.immotop.lu/annonces/322717/,Unicorn Real Estate Immobilière,"Duplex à louer, Ville Haute",3300.0,Duplex,3.0,130.0,1.0,
514,"Appartement 3 chambres troisième étage, Belval, Esch-sur-Alzette","€ 1,900/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/448863/,Unicorn Real Estate Immobilière,"Appartement 3 chambres troisième étage, Belval, Esch-sur-Alzette",1900.0,Appartement,3.0,97.0,1.0,3
515,"Studio à louer, Ville Haute","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/500083/,Unicorn Real Estate Immobilière,"Studio à louer, Ville Haute",1700.0,Studio,,38.0,,
516,"Appartement 1 chambre Allée Leopold Goebel, Belair, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/473097/,RE/MAX Immo Specialists,"Appartement 1 chambre Allée Leopold Goebel, Belair, Luxembourg",1700.0,Appartement,1.0,55.0,1.0,2
517,"Appartement 2 chambres 4 Kohlenberg, Cessange, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/502033/,DAN BECK Immobilière,"Appartement 2 chambres 4 Kohlenberg, Cessange, Luxembourg",2300.0,Appartement,2.0,118.0,2.0,T
518,"Duplex à louer, Al-Esch","€ 2,000/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/15907/,RE/MAX Immo Specialists,"Duplex à louer, Al-Esch",2000.0,Duplex,2.0,125.0,1.0,
519,"Appartement 3 chambres 92, Bl de la Petrusse, Gare, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/472943/,DAN BECK Immobilière,"Appartement 3 chambres 92, Bl de la Petrusse, Gare, Luxembourg",2700.0,Appartement,3.0,120.0,1.0,5
520,"Duplex à louer, Sanem","€ 2,500/mois",Sanem,https://www.immotop.lu/annonces/49365/,RE/MAX Immo Specialists,"Duplex à louer, Sanem",2500.0,Duplex,4.0,150.0,1.0,
521,"Maison jumelée / mitoyenne 120 m², Kirchberg, Luxembourg","€ 4,000/mois",Luxembourg,https://www.immotop.lu/annonces/382297/,RE/MAX Immo Specialists,"Maison jumelée / mitoyenne 120 m², Kirchberg, Luxembourg",4000.0,Maison jumelée / mitoyenne,3.0,120.0,1.0,
522,"Duplex à louer, Wintrange","€ 1,050/mois",Schengen,https://www.immotop.lu/annonces/502343/,DAN BECK Immobilière,"Duplex à louer, Wintrange",1050.0,Duplex,1.0,53.0,,
523,"Studio à louer, Gare","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/504443/,KAi immobilière,"Studio à louer, Gare",1200.0,Studio,,34.0,1.0,
524,"Appartement 1 chambre premier étage, Belair, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/498375/,ck house & realty,"Appartement 1 chambre premier étage, Belair, Luxembourg",2000.0,Appartement,1.0,100.0,1.0,1
525,"Appartement 3 chambres premier étage, Belvaux, Sanem","€ 2,300/mois",Sanem,https://www.immotop.lu/annonces/486465/,ck house & realty,"Appartement 3 chambres premier étage, Belvaux, Sanem",2300.0,Appartement,3.0,98.0,,1
526,"Duplex à louer, Bertrange","€ 3,330/mois",Bertrange,https://www.immotop.lu/annonces/277773/,Fare Real Estate,"Duplex à louer, Bertrange",3330.0,Duplex,3.0,140.0,1.0,
527,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster","€ 3,200/mois",Junglinster,https://www.immotop.lu/annonces/441543/,Fare Real Estate,"Maison individuelle 180 m², Junglinster, Graulinster, Blumenthal, Junglinster",3200.0,Maison individuelle,5.0,180.0,1.0,
528,"Appartement 2 chambres troisième étage, Belair, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/445723/,Fare Real Estate,"Appartement 2 chambres troisième étage, Belair, Luxembourg",2200.0,Appartement,2.0,97.0,1.0,3
529,"Appartement 1 chambre rez-de-chaussée, Muhlenbach, Luxembourg","€ 1,580/mois",Luxembourg,https://www.immotop.lu/annonces/501437/,Fare Real Estate,"Appartement 1 chambre rez-de-chaussée, Muhlenbach, Luxembourg",1580.0,Appartement,1.0,46.0,,T
530,"Appartement 1 chambre troisième étage, Junglinster, Graulinster, Blumenthal, Junglinster","€ 1,550/mois",Junglinster,https://www.immotop.lu/annonces/484011/,Fare Real Estate,"Appartement 1 chambre troisième étage, Junglinster, Graulinster, Blumenthal, Junglinster",1550.0,Appartement,1.0,87.0,1.0,3
531,"Appartement sixième étage, Hollerich, Luxembourg","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/514441/,HOME INVEST Sàrl,"Appartement sixième étage, Hollerich, Luxembourg",1200.0,Appartement,,35.0,,6
532,"Appartement 2 chambres neuf, deuxième étage, Ville Haute, Luxembourg","€ 2,570/mois",Luxembourg,https://www.immotop.lu/annonces/493913/,RE/MAX Partners,"Appartement 2 chambres neuf, deuxième étage, Ville Haute, Luxembourg",2570.0,Appartement,2.0,72.0,1.0,2
533,"Appartement 2 chambres rez-de-chaussée, Clervaux, Clervaux","€ 1,150/mois",Clervaux,https://www.immotop.lu/annonces/497587/,Immo-Weiss Sàrl,"Appartement 2 chambres rez-de-chaussée, Clervaux, Clervaux",1150.0,Appartement,2.0,76.0,1.0,T
534,"Appartement 1 chambre rez-de-chaussée, Weiswampach, Wemperhardt, Weiswampach","€ 1,000/mois",Weiswampach,https://www.immotop.lu/annonces/463111/,Immo-Weiss Sàrl,"Appartement 1 chambre rez-de-chaussée, Weiswampach, Wemperhardt, Weiswampach",1000.0,Appartement,1.0,55.0,1.0,T
535,"Appartement 1 chambre deuxième étage, Dudelange, Dudelange","€ 1,300/mois",Dudelange,https://www.immotop.lu/annonces/488935/,RE/MAX Partners,"Appartement 1 chambre deuxième étage, Dudelange, Dudelange",1300.0,Appartement,1.0,53.0,1.0,2
536,"Appartement 1 chambre rez-de-chaussée, Troine, Troine-Route, Hinterhassel, Wincrange","€ 1,200/mois",Wincrange,https://www.immotop.lu/annonces/502109/,Immo-Weiss Sàrl,"Appartement 1 chambre rez-de-chaussée, Troine, Troine-Route, Hinterhassel, Wincrange",1200.0,Appartement,1.0,80.0,,T
537,"Appartement 1 chambre rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 1,400/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/501251/,RE/MAX Partners,"Appartement 1 chambre rez-de-chaussée, Al-Esch, Esch-sur-Alzette",1400.0,Appartement,1.0,65.0,,T
538,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/506379/,Abri&Co,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg",2000.0,Appartement,1.0,80.0,1.0,1
539,"Appartement 1 chambre premier étage, Hollerich, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/506377/,Abri&Co,"Appartement 1 chambre premier étage, Hollerich, Luxembourg",2000.0,Appartement,1.0,80.0,1.0,1
540,"Maison individuelle 150 m², excellent état, Sandweiler, Sandweiler","€ 3,000/mois",Sandweiler,https://www.immotop.lu/annonces/429715/,Immo Pro Concept,"Maison individuelle 150 m², excellent état, Sandweiler, Sandweiler",3000.0,Maison individuelle,3.0,150.0,1.0,
541,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/504935/,property*,"Appartement 1 chambre premier étage, Ville Haute, Luxembourg",1750.0,Appartement,1.0,80.0,1.0,1
542,"Maison individuelle 140 m², Mondercange, Mondercange","€ 6,000/mois",Mondercange,https://www.immotop.lu/annonces/504853/,Hestia Group Coldwell Banker,"Maison individuelle 140 m², Mondercange, Mondercange",6000.0,Maison individuelle,,140.0,,
543,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/292779/,Kalmas SA,"Appartement 69 avenue de la Faiencerie, Limpertsberg, Luxembourg",2600.0,Appartement,,,,T
544,"Appartement 2 chambres rue des Eglantiers, Neudorf-Weimershof, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/504477/,adeQuat Immobilier Luxembourg,"Appartement 2 chambres rue des Eglantiers, Neudorf-Weimershof, Luxembourg",1900.0,Appartement,2.0,130.0,1.0,2
545,"Appartement 1 chambre Rue Marie-Adélaïde, Hollerich, Luxembourg","€ 1,450/mois",Luxembourg,https://www.immotop.lu/annonces/504475/,adeQuat Immobilier Luxembourg,"Appartement 1 chambre Rue Marie-Adélaïde, Hollerich, Luxembourg",1450.0,Appartement,1.0,48.0,1.0,1
546,"Appartement 2 chambres troisième étage, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/504469/,Keller Williams Luxembourg,"Appartement 2 chambres troisième étage, Merl, Luxembourg",2000.0,Appartement,2.0,73.0,1.0,3
547,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/504141/,Glacis-Immo,"Appartement 2 chambres cinquième étage, Limpertsberg, Luxembourg",1850.0,Appartement,2.0,93.0,,5
548,"Appartement 1 chambre Cité JP Thill, Ettelbrück, Ettelbruck","€ 1,200/mois",Ettelbruck,https://www.immotop.lu/annonces/504123/,Agence Immobilière Chaves,"Appartement 1 chambre Cité JP Thill, Ettelbrück, Ettelbruck",1200.0,Appartement,1.0,50.0,1.0,3
549,"Maison jumelée / mitoyenne Jean Baptiste Gillardin, Pétange, Pétange","€ 2,000/mois",Pétange,https://www.immotop.lu/annonces/504107/,Immobilière Romain Thill Sàrl,"Maison jumelée / mitoyenne Jean Baptiste Gillardin, Pétange, Pétange",2000.0,Maison jumelée / mitoyenne,3.0,115.0,,
550,"Appartement 2 chambres premier étage, Fentange, Hesperange","€ 1,650/mois",Hesperange,https://www.immotop.lu/annonces/436507/,GENEST IMMOBILIERE,"Appartement 2 chambres premier étage, Fentange, Hesperange",1650.0,Appartement,2.0,87.0,1.0,1
551,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort","€ 1,800/mois",Steinfort,https://www.immotop.lu/annonces/504067/,VIP Promotions s.a.,"Appartement 1 chambre rez-de-chaussée, Steinfort, Steinfort",1800.0,Appartement,1.0,66.0,1.0,T
552,"Appartement 1 chambre troisième étage, Belvaux, Sanem","€ 1,500/mois",Sanem,https://www.immotop.lu/annonces/504011/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Belvaux, Sanem",1500.0,Appartement,1.0,69.0,1.0,3
553,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette","€ 1,500/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/504001/,GENIMMO GESTION,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette",1500.0,Appartement,1.0,69.0,1.0,3
554,"Appartement 2 chambres Avenue de la Gare, Bascharage, Käerjeng","€ 1,650/mois",Käerjeng,https://www.immotop.lu/annonces/499179/,Immobilière Romain Thill Sàrl,"Appartement 2 chambres Avenue de la Gare, Bascharage, Käerjeng",1650.0,Appartement,2.0,85.0,1.0,2
555,"Appartement 1 chambre rue Prince Henri, Ettelbrück, Ettelbruck","€ 1,450/mois",Ettelbruck,https://www.immotop.lu/annonces/503983/,property*,"Appartement 1 chambre rue Prince Henri, Ettelbrück, Ettelbruck",1450.0,Appartement,1.0,50.0,,2
556,"Appartement 1 chambre Rue Killebierg, Hassel, Weiler-la-Tour","€ 1,400/mois",Weiler-la-Tour,https://www.immotop.lu/annonces/503975/,LOGILUX Immobilier SARL,"Appartement 1 chambre Rue Killebierg, Hassel, Weiler-la-Tour",1400.0,Appartement,1.0,78.0,,T
557,"Studio à louer, Universitéit",€ 950/mois,Esch-sur-Alzette,https://www.immotop.lu/annonces/23339/,GENIMMO GESTION,"Studio à louer, Universitéit",950.0,Studio,,26.0,1.0,
558,"Studio à louer, Universitéit","€ 1,100/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/55121/,GENIMMO GESTION,"Studio à louer, Universitéit",1100.0,Studio,,33.0,1.0,
559,"Studio à louer, Universitéit","€ 1,050/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/499163/,GENIMMO GESTION,"Studio à louer, Universitéit",1050.0,Studio,,29.0,1.0,
560,"Appartement 2 chambres deuxième étage, Fentange, Hesperange","€ 2,200/mois",Hesperange,https://www.immotop.lu/annonces/162747/,CHERUBIM,"Appartement 2 chambres deuxième étage, Fentange, Hesperange",2200.0,Appartement,2.0,85.0,1.0,2
561,"Appartement rez-de-chaussée, Ville Haute, Luxembourg","€ 1,290/mois",Luxembourg,https://www.immotop.lu/annonces/151841/,CHERUBIM,"Appartement rez-de-chaussée, Ville Haute, Luxembourg",1290.0,Appartement,,25.0,,T
562,"Maison individuelle 190 m², Berchem, Roeser","€ 2,700/mois",Roeser,https://www.immotop.lu/annonces/503963/,KUBIK Immobilière,"Maison individuelle 190 m², Berchem, Roeser",2700.0,Maison individuelle,4.0,190.0,1.0,
563,"Maison individuelle 258 m², Ettelbrück, Ettelbruck","€ 2,400/mois",Ettelbruck,https://www.immotop.lu/annonces/494999/,RMS Immobilière S.à.r.l.,"Maison individuelle 258 m², Ettelbrück, Ettelbruck",2400.0,Maison individuelle,4.0,258.0,1.0,
564,"Appartement 2 chambres troisième étage, Wobrecken, Esch-sur-Alzette","€ 1,700/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/452595/,COPA Immo,"Appartement 2 chambres troisième étage, Wobrecken, Esch-sur-Alzette",1700.0,Appartement,2.0,94.0,,3
565,"Appartement 1 chambre premier étage, Limpertsberg, Luxembourg","€ 1,800/mois",Luxembourg,https://www.immotop.lu/annonces/503877/,Homeseek,"Appartement 1 chambre premier étage, Limpertsberg, Luxembourg",1800.0,Appartement,1.0,57.0,1.0,1
566,"Appartement 1 chambre rue Waassertrap, Belvaux, Sanem","€ 1,200/mois",Sanem,https://www.immotop.lu/annonces/502323/,RIE SA,"Appartement 1 chambre rue Waassertrap, Belvaux, Sanem",1200.0,Appartement,1.0,58.0,,2
567,"Appartement 1 chambre quatrième étage, Belair, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/502317/,BRICKS Solutions Immobilières,"Appartement 1 chambre quatrième étage, Belair, Luxembourg",1400.0,Appartement,1.0,50.0,1.0,4
568,"Appartement 1 chambre rue Waassertrap, Belvaux, Sanem","€ 1,200/mois",Sanem,https://www.immotop.lu/annonces/502219/,RIE SA,"Appartement 1 chambre rue Waassertrap, Belvaux, Sanem",1200.0,Appartement,1.0,58.0,,2
569,"Appartement 2 chambres Route du Vin, Schwebsange, Schwebsingen, Schengen","€ 1,400/mois",Schengen,https://www.immotop.lu/annonces/502169/,LOGILUX Immobilier SARL,"Appartement 2 chambres Route du Vin, Schwebsange, Schwebsingen, Schengen",1400.0,Appartement,2.0,98.0,1.0,2
570,"Studio à louer, Gasperich","€ 1,500/mois",Luxembourg,https://www.immotop.lu/annonces/501635/,SAVILLS,"Studio à louer, Gasperich",1500.0,Studio,,30.0,1.0,
571,"Appartement 2 chambres quatrième étage, Al-Esch, Esch-sur-Alzette","€ 2,150/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/501263/,EUROPROM S.A.,"Appartement 2 chambres quatrième étage, Al-Esch, Esch-sur-Alzette",2150.0,Appartement,2.0,126.0,1.0,4
572,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/501261/,property*,"Appartement 1 chambre route d'Arlon, Belair, Luxembourg",1700.0,Appartement,1.0,73.0,,4
573,"Maison jumelée / mitoyenne 18, am Hoirbock, Oberpallen, Beckerich","€ 2,000/mois",Beckerich,https://www.immotop.lu/annonces/501217/,Immobilière de l'Attert,"Maison jumelée / mitoyenne 18, am Hoirbock, Oberpallen, Beckerich",2000.0,Maison jumelée / mitoyenne,3.0,167.0,1.0,
574,"Appartement 2 chambres 42 rue Sainte Zithe, Gare, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/477533/,SAVILLS,"Appartement 2 chambres 42 rue Sainte Zithe, Gare, Luxembourg",2300.0,Appartement,2.0,85.0,1.0,3
575,"Duplex à louer, Ville Haute","€ 5,000/mois",Luxembourg,https://www.immotop.lu/annonces/489065/,SAVILLS,"Duplex à louer, Ville Haute",5000.0,Duplex,2.0,155.0,,
576,"Appartement 1 chambre deuxième étage, Bereldange, Walferdange","€ 1,600/mois",Walferdange,https://www.immotop.lu/annonces/488641/,Hary Putz Immobilière,"Appartement 1 chambre deuxième étage, Bereldange, Walferdange",1600.0,Appartement,1.0,70.0,1.0,2
577,"Maison individuelle 220 m², Peppange, Roeser","€ 3,800/mois",Roeser,https://www.immotop.lu/annonces/483353/,Maria Immo,"Maison individuelle 220 m², Peppange, Roeser",3800.0,Maison individuelle,5.0,220.0,2.0,
578,"Appartement 2 chambres rue Jean l'Aveugle, Limpertsberg, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/501005/,LIVIN REAL ESTATE,"Appartement 2 chambres rue Jean l'Aveugle, Limpertsberg, Luxembourg",2650.0,Appartement,2.0,81.0,1.0,4
579,"Appartement 1 chambre rue Laurent Ménager, Pfaffenthal, Luxembourg","€ 1,550/mois",Luxembourg,https://www.immotop.lu/annonces/500989/,LIVIN REAL ESTATE,"Appartement 1 chambre rue Laurent Ménager, Pfaffenthal, Luxembourg",1550.0,Appartement,1.0,55.0,1.0,1
580,"Triplex à louer, Feulen, Niederfeulen","€ 2,300/mois",Feulen,https://www.immotop.lu/annonces/500657/,Immobilière Paul Reinig,"Triplex à louer, Feulen, Niederfeulen",2300.0,Triplex,4.0,177.0,1.0,
581,"Maison individuelle 225 m², Hautcharage, Käerjeng","€ 3,850/mois",Käerjeng,https://www.immotop.lu/annonces/500223/,Ad'Im S.à r.l.-S,"Maison individuelle 225 m², Hautcharage, Käerjeng",3850.0,Maison individuelle,4.0,225.0,2.0,
582,"Duplex à louer, Bertrange","€ 2,800/mois",Bertrange,https://www.immotop.lu/annonces/500153/,Living Form Real Estate,"Duplex à louer, Bertrange",2800.0,Duplex,3.0,179.0,2.0,
583,"Appartement 1 chambre premier étage, Walferdange, Walferdange","€ 1,600/mois",Walferdange,https://www.immotop.lu/annonces/500087/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre premier étage, Walferdange, Walferdange",1600.0,Appartement,1.0,65.0,1.0,1
584,"Maison individuelle 250 m², neuve, Sandweiler, Sandweiler","€ 5,000/mois",Sandweiler,https://www.immotop.lu/annonces/486271/,HOUSE BROKERS Real Estate,"Maison individuelle 250 m², neuve, Sandweiler, Sandweiler",5000.0,Maison individuelle,5.0,250.0,2.0,
585,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg","€ 2,700/mois",Luxembourg,https://www.immotop.lu/annonces/451629/,HOUSE BROKERS Real Estate,"Appartement 3 chambres troisième étage, Ville Haute, Luxembourg",2700.0,Appartement,3.0,116.0,1.0,3
586,"Appartement 1 chambre neuf, premier étage, Neudorf-Weimershof, Luxembourg","€ 1,600/mois",Luxembourg,https://www.immotop.lu/annonces/454249/,HOUSE BROKERS Real Estate,"Appartement 1 chambre neuf, premier étage, Neudorf-Weimershof, Luxembourg",1600.0,Appartement,1.0,50.0,1.0,1
587,"Duplex à louer, Bivange, Kockelscheuer","€ 1,900/mois",Roeser,https://www.immotop.lu/annonces/445131/,HOUSE BROKERS Real Estate,"Duplex à louer, Bivange, Kockelscheuer",1900.0,Duplex,3.0,140.0,2.0,
588,"Studio à louer, Dommeldange","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/499209/,Adresse Immobilière,"Studio à louer, Dommeldange",1750.0,Studio,,,,
589,"Maison individuelle 170 m², Mamer, Mamer","€ 3,500/mois",Mamer,https://www.immotop.lu/annonces/499115/,MGI Real Estate Agency sàrl,"Maison individuelle 170 m², Mamer, Mamer",3500.0,Maison individuelle,5.0,170.0,1.0,
590,"Duplex à louer, Ettelbrück","€ 1,800/mois",Ettelbruck,https://www.immotop.lu/annonces/435093/,Immobilière Paul Reinig,"Duplex à louer, Ettelbrück",1800.0,Duplex,2.0,155.0,1.0,
591,"Appartement 3 chambres rez-de-chaussée, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre","€ 1,600/mois",Erpeldange-sur-Sûre,https://www.immotop.lu/annonces/396077/,Immobilière Paul Reinig,"Appartement 3 chambres rez-de-chaussée, Erpeldange-sur-Sûre, Erpeldange-sur-Sûre",1600.0,Appartement,3.0,126.0,1.0,T
592,"Appartement 2 chambres deuxième étage, Feulen, Niederfeulen, Feulen","€ 1,400/mois",Feulen,https://www.immotop.lu/annonces/486845/,Immobilière Paul Reinig,"Appartement 2 chambres deuxième étage, Feulen, Niederfeulen, Feulen",1400.0,Appartement,2.0,98.0,,2
593,"Appartement 2 chambres premier étage, Feulen, Niederfeulen, Feulen","€ 1,600/mois",Feulen,https://www.immotop.lu/annonces/462205/,Immobilière Paul Reinig,"Appartement 2 chambres premier étage, Feulen, Niederfeulen, Feulen",1600.0,Appartement,2.0,113.0,1.0,1
594,"Appartement 3 chambres 120 m², Feulen, Niederfeulen, Feulen","€ 1,700/mois",Feulen,https://www.immotop.lu/annonces/475999/,Immobilière Paul Reinig,"Appartement 3 chambres 120 m², Feulen, Niederfeulen, Feulen",1700.0,Appartement,3.0,120.0,1.0,
595,"Appartement 1 chambre deuxième étage, Mondercange, Mondercange","€ 1,350/mois",Mondercange,https://www.immotop.lu/annonces/457639/,MAVE IMMO,"Appartement 1 chambre deuxième étage, Mondercange, Mondercange",1350.0,Appartement,1.0,60.0,1.0,2
596,"Appartement 1 chambre rez-de-chaussée, Heiderscheid, Heiderscheidergrund, Esch-sur-Sûre","€ 1,100/mois",Esch-sur-Sûre,https://www.immotop.lu/annonces/498973/,L'AGENCE Real Estate,"Appartement 1 chambre rez-de-chaussée, Heiderscheid, Heiderscheidergrund, Esch-sur-Sûre",1100.0,Appartement,1.0,52.0,,T
