,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
1609,"Appartement 1 chambre neuf, rez-de-chaussée, Beaufort, Beaufort","€ 537,331",Beaufort,https://www.immotop.lu/annonces/347769/,DN Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Beaufort, Beaufort",537331.0,Appartement,1.0,67.0,1.0,T
1610,"Duplex à vendre, Weimerskirch","€ 1,095,000",Luxembourg,https://www.immotop.lu/annonces/484321/,RE/MAX Real Estate Solutions,"Duplex à vendre, Weimerskirch",1095000.0,Duplex,2.0,108.0,1.0,
1611,"Maison individuelle 150 m², Rodange, Pétange","€ 725,000",Pétange,https://www.immotop.lu/annonces/484203/,Rooftop,"Maison individuelle 150 m², Rodange, Pétange",725000.0,Maison individuelle,5.0,150.0,,
1612,"Maison jumelée / mitoyenne 340 m², Aspelt, Frisange","€ 1,560,000",Frisange,https://www.immotop.lu/annonces/483359/,iCasa sàrl,"Maison jumelée / mitoyenne 340 m², Aspelt, Frisange",1560000.0,Maison jumelée / mitoyenne,4.0,340.0,2.0,
1613,"Maison individuelle 165 m², Schengen, Schengen","€ 1,099,000",Schengen,https://www.immotop.lu/annonces/303883/,A.A.F. Immobilier sàrl,"Maison individuelle 165 m², Schengen, Schengen",1099000.0,Maison individuelle,4.0,165.0,,
1614,"Appartement 2 chambres neuf, premier étage, Bertrange, Bertrange","€ 970,458",Bertrange,https://www.immotop.lu/annonces/193575/,BRICKS Solutions Immobilières,"Appartement 2 chambres neuf, premier étage, Bertrange, Bertrange",970458.0,Appartement,2.0,89.0,1.0,1
1615,"Maison individuelle 250 m², excellent état, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,547,000",Mondorf-les-Bains,https://www.immotop.lu/annonces/154149/,BRICKS Solutions Immobilières,"Maison individuelle 250 m², excellent état, Mondorf-les-Bains, Mondorf-les-Bains",1547000.0,Maison individuelle,5.0,250.0,1.0,
1616,"Maison individuelle 295 m², neuve, Peppange, Roeser","€ 1,489,000",Roeser,https://www.immotop.lu/annonces/427997/,Luxwunnen,"Maison individuelle 295 m², neuve, Peppange, Roeser",1489000.0,Maison individuelle,3.0,295.0,2.0,
1617,"Maison jumelée / mitoyenne 165 m², Dudelange, Dudelange","€ 1,395,000",Dudelange,https://www.immotop.lu/annonces/423097/,Luxwunnen,"Maison jumelée / mitoyenne 165 m², Dudelange, Dudelange",1395000.0,Maison jumelée / mitoyenne,4.0,165.0,3.0,
1618,"Duplex à vendre, Mamer","€ 1,350,000",Mamer,https://www.immotop.lu/annonces/432993/,Luxury Estate,"Duplex à vendre, Mamer",1350000.0,Duplex,4.0,170.0,,
1619,"Appartement 2 chambres rez-de-chaussée, Rodange, Pétange","€ 635,000",Pétange,https://www.immotop.lu/annonces/395027/,AUREA IMMOBILIERE,"Appartement 2 chambres rez-de-chaussée, Rodange, Pétange",635000.0,Appartement,2.0,77.0,,T
1620,"Appartement 2 chambres premier étage, Schifflange, Schifflange","€ 695,000",Schifflange,https://www.immotop.lu/annonces/477223/,Immo Cuni Sarl,"Appartement 2 chambres premier étage, Schifflange, Schifflange",695000.0,Appartement,2.0,86.0,1.0,1
1621,"Maison individuelle 150 m², à rénover, Soleuvre, Sanem","€ 720,000",Sanem,https://www.immotop.lu/annonces/468621/,Forst Immo,"Maison individuelle 150 m², à rénover, Soleuvre, Sanem",720000.0,Maison individuelle,3.0,150.0,2.0,
1622,"Appartement 2 chambres 6, Bd d'Avranches, Gare, Luxembourg","€ 690,000",Luxembourg,https://www.immotop.lu/annonces/459627/,CASAvitae Sàrl,"Appartement 2 chambres 6, Bd d'Avranches, Gare, Luxembourg",690000.0,Appartement,2.0,89.0,1.0,1
1623,"Duplex à vendre, Olm","€ 1,289,000",Kehlen,https://www.immotop.lu/annonces/426447/,Almalux,"Duplex à vendre, Olm",1289000.0,Duplex,2.0,95.0,1.0,
1624,"Appartement 1 chambre premier étage, Sanem, Sanem","€ 530,000",Sanem,https://www.immotop.lu/annonces/471979/,La Villette,"Appartement 1 chambre premier étage, Sanem, Sanem",530000.0,Appartement,1.0,54.0,,1
1625,"Maison jumelée / mitoyenne rue, Jean wilhelm, Schifflange, Schifflange","€ 1,190,000",Schifflange,https://www.immotop.lu/annonces/481391/,AXHOME immo,"Maison jumelée / mitoyenne rue, Jean wilhelm, Schifflange, Schifflange",1190000.0,Maison jumelée / mitoyenne,4.0,220.0,2.0,
1626,"Maison individuelle 205 m², neuve, Oberanven, Rameldange, Hostert, Niederanven","€ 1,999,944",Niederanven,https://www.immotop.lu/annonces/287415/,MH PARTNERS Sàrl,"Maison individuelle 205 m², neuve, Oberanven, Rameldange, Hostert, Niederanven",1999944.0,Maison individuelle,4.0,205.0,,
1627,"Maison individuelle 203 m², neuve, Oberanven, Rameldange, Hostert, Niederanven","€ 1,703,657",Niederanven,https://www.immotop.lu/annonces/287419/,MH PARTNERS Sàrl,"Maison individuelle 203 m², neuve, Oberanven, Rameldange, Hostert, Niederanven",1703657.0,Maison individuelle,4.0,203.0,,
1628,"Appartement 2 chambres rez-de-chaussée, Bridel, Kopstal","€ 810,000",Kopstal,https://www.immotop.lu/annonces/447787/,MH PARTNERS Sàrl,"Appartement 2 chambres rez-de-chaussée, Bridel, Kopstal",810000.0,Appartement,2.0,100.0,1.0,T
1629,"Maison individuelle de la GARE, Al-Esch, Esch-sur-Alzette","€ 1,280,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/245089/,RIE SA,"Maison individuelle de la GARE, Al-Esch, Esch-sur-Alzette",1280000.0,Maison individuelle,,280.0,,
1630,"Maison individuelle 220 m², Septfontaines, Simmerschmelz, Habscht","€ 795,000",Habscht,https://www.immotop.lu/annonces/499159/,RCI – REFFAY Christophe Immobilien,"Maison individuelle 220 m², Septfontaines, Simmerschmelz, Habscht",795000.0,Maison individuelle,5.0,220.0,2.0,
1631,"Maison individuelle 130 m², Dudelange, Dudelange","€ 985,000",Dudelange,https://www.immotop.lu/annonces/478411/,B.M. Building Management S.A.,"Maison individuelle 130 m², Dudelange, Dudelange",985000.0,Maison individuelle,3.0,130.0,1.0,
1632,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 1,383,299",Luxembourg,https://www.immotop.lu/annonces/197067/,Boutique Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg",1383299.0,Appartement,2.0,96.0,,T
1633,"Appartement 2 chambres neuf, deuxième étage, Hautcharage, Käerjeng","€ 950,000",Käerjeng,https://www.immotop.lu/annonces/402647/,BIS-I-Prom SARL,"Appartement 2 chambres neuf, deuxième étage, Hautcharage, Käerjeng",950000.0,Appartement,2.0,97.0,1.0,2
1634,"Maison individuelle 6231 Bech, Luxembourg, Bech, Bech","€ 485,000",Bech,https://www.immotop.lu/annonces/254931/,R.B.I. LUXEMBOURG S.A.,"Maison individuelle 6231 Bech, Luxembourg, Bech, Bech",485000.0,Maison individuelle,5.0,225.0,3.0,
1635,"Maison individuelle 280 m², neuve, Mamer, Mamer","€ 2,340,000",Mamer,https://www.immotop.lu/annonces/364873/,MOVILLIAT Construction SA,"Maison individuelle 280 m², neuve, Mamer, Mamer",2340000.0,Maison individuelle,5.0,280.0,3.0,
1636,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort","€ 869,807",Steinfort,https://www.immotop.lu/annonces/426265/,MOVILLIAT Construction SA,"Appartement 1 chambre neuf, rez-de-chaussée, Steinfort, Steinfort",869807.0,Appartement,1.0,72.0,1.0,T
1637,"Appartement 2 chambres rue um Boeschel, Ettelbrück, Ettelbruck","€ 765,000",Ettelbruck,https://www.immotop.lu/annonces/503997/,Home Project,"Appartement 2 chambres rue um Boeschel, Ettelbrück, Ettelbruck",765000.0,Appartement,2.0,72.0,,1
1638,"Maison individuelle 222 m², à rénover, Weimerskirch, Luxembourg","€ 1,490,000",Luxembourg,https://www.immotop.lu/annonces/475805/,RE/MAX Real Estate Solutions,"Maison individuelle 222 m², à rénover, Weimerskirch, Luxembourg",1490000.0,Maison individuelle,5.0,222.0,3.0,
1639,"Maison individuelle Avenue Charlotte, Differdange, Lasauvage, Differdange","€ 1,280,000",Differdange,https://www.immotop.lu/annonces/334867/,DOM IMMOBILIER,"Maison individuelle Avenue Charlotte, Differdange, Lasauvage, Differdange",1280000.0,Maison individuelle,,,1.0,
1640,"Duplex à vendre, Niederkorn","€ 790,000",Differdange,https://www.immotop.lu/annonces/299393/,DOM IMMOBILIER,"Duplex à vendre, Niederkorn",790000.0,Duplex,,,,
1641,"Appartement 2 chambres rez-de-chaussée, Schifflange, Schifflange","€ 899,000",Schifflange,https://www.immotop.lu/annonces/473171/,AXENTO,"Appartement 2 chambres rez-de-chaussée, Schifflange, Schifflange",899000.0,Appartement,2.0,102.0,1.0,T
1642,"Duplex à vendre, Foetz","€ 1,255,000",Mondercange,https://www.immotop.lu/annonces/257573/,Goncalves Immo,"Duplex à vendre, Foetz",1255000.0,Duplex,2.0,133.0,1.0,
1643,"Duplex à vendre, Foetz","€ 995,000",Mondercange,https://www.immotop.lu/annonces/272591/,Goncalves Immo,"Duplex à vendre, Foetz",995000.0,Duplex,2.0,110.0,1.0,
1644,"Maison individuelle 403 m², à rénover, Bettembourg, Bettembourg","€ 5,500,000",Bettembourg,https://www.immotop.lu/annonces/313529/,AssuRin Assurance / Immobilier,"Maison individuelle 403 m², à rénover, Bettembourg, Bettembourg",5500000.0,Maison individuelle,5.0,403.0,3.0,
1645,"Appartement 2 chambres rue Comte Joseph de Ferraris, Dommeldange, Luxembourg","€ 995,000",Luxembourg,https://www.immotop.lu/annonces/474113/,property*,"Appartement 2 chambres rue Comte Joseph de Ferraris, Dommeldange, Luxembourg",995000.0,Appartement,2.0,120.0,,6
1646,"Maison individuelle 94, rue de la Libération, Linger, Käerjeng","€ 1,210,000",Käerjeng,https://www.immotop.lu/annonces/368993/,IMMO TERESA REHLINGER SARL,"Maison individuelle 94, rue de la Libération, Linger, Käerjeng",1210000.0,Maison individuelle,5.0,170.0,1.0,
1647,"Appartement 2 chambres 1, rue de la Fontaine, Rumelange, Rumelange","€ 547,000",Rumelange,https://www.immotop.lu/annonces/341005/,IMMO TERESA REHLINGER SARL,"Appartement 2 chambres 1, rue de la Fontaine, Rumelange, Rumelange",547000.0,Appartement,2.0,72.0,,T
1648,"Maison individuelle 158 m², Uecht, Esch-sur-Alzette","€ 949,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/203249/,IMMO TERESA REHLINGER SARL,"Maison individuelle 158 m², Uecht, Esch-sur-Alzette",949000.0,Maison individuelle,4.0,158.0,2.0,
1649,Immeuble en Vente,"€ 1,199,999",Schifflange,https://www.immotop.lu/annonces/44649/,IMMO TERESA REHLINGER SARL,Immeuble en Vente,1199999.0,Immeuble,,307.0,,T
1650,"Duplex à vendre, Ehlange, Ehlange-sur-Mess","€ 1,090,000",Reckange-sur-Mess,https://www.immotop.lu/annonces/450267/,FINKONZEPT SARL,"Duplex à vendre, Ehlange, Ehlange-sur-Mess",1090000.0,Duplex,3.0,147.0,1.0,
1651,"Appartement 2 chambres excellent état, quatrième étage, Pétange, Pétange","€ 607,000",Pétange,https://www.immotop.lu/annonces/93559/,Vista-gest,"Appartement 2 chambres excellent état, quatrième étage, Pétange, Pétange",607000.0,Appartement,2.0,92.0,1.0,4
1652,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange","€ 650,000",Differdange,https://www.immotop.lu/annonces/319755/,Z Promotions sàrl,"Appartement 2 chambres deuxième étage, Differdange, Lasauvage, Differdange",650000.0,Appartement,2.0,73.0,1.0,2
1653,"Appartement 2 chambres neuf, troisième étage, Bonnevoie-Verlorenkost, Luxembourg","€ 1,069,330",Luxembourg,https://www.immotop.lu/annonces/164453/,The Key Real Estate S.à r.l.,"Appartement 2 chambres neuf, troisième étage, Bonnevoie-Verlorenkost, Luxembourg",1069330.0,Appartement,2.0,108.0,,3
1654,"Maison jumelée / mitoyenne 160 m², Al-Esch, Esch-sur-Alzette","€ 1,097,000",Esch-sur-Alzette,https://www.immotop.lu/annonces/462763/,17 B SARL,"Maison jumelée / mitoyenne 160 m², Al-Esch, Esch-sur-Alzette",1097000.0,Maison jumelée / mitoyenne,3.0,160.0,3.0,
1655,"Duplex à vendre, Soleuvre","€ 770,000",Sanem,https://www.immotop.lu/annonces/443115/,17 B SARL,"Duplex à vendre, Soleuvre",770000.0,Duplex,2.0,131.0,1.0,
1656,"Maison jumelée / mitoyenne 406 m², neuve, Nothum, Lac de la Haute Sûre","€ 1,295,000",Lac de la Haute Sûre,https://www.immotop.lu/annonces/346197/,iD-Home sàrl,"Maison jumelée / mitoyenne 406 m², neuve, Nothum, Lac de la Haute Sûre",1295000.0,Maison jumelée / mitoyenne,4.0,406.0,3.0,
1657,"Maison jumelée / mitoyenne 200 m², Consdorf, Consdorf","€ 1,295,000",Consdorf,https://www.immotop.lu/annonces/239925/,Immo Cuni Sarl,"Maison jumelée / mitoyenne 200 m², Consdorf, Consdorf",1295000.0,Maison jumelée / mitoyenne,3.0,200.0,2.0,
1658,"Maison individuelle 233 m², Steinsel, Steinsel","€ 2,080,000",Steinsel,https://www.immotop.lu/annonces/415257/,Claude Konrath Promotions Sàrl,"Maison individuelle 233 m², Steinsel, Steinsel",2080000.0,Maison individuelle,3.0,233.0,3.0,
1659,"Appartement 3 chambres avenue de Luxembourg, Bascharage, Käerjeng","€ 949,000",Käerjeng,https://www.immotop.lu/annonces/415515/,Claude Konrath Promotions Sàrl,"Appartement 3 chambres avenue de Luxembourg, Bascharage, Käerjeng",949000.0,Appartement,3.0,89.0,,T
1660,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen","€ 938,000",Kehlen,https://www.immotop.lu/annonces/471009/,No Stress Immobilière,"Appartement 2 chambres neuf, premier étage, Kehlen, Kehlen",938000.0,Appartement,2.0,109.0,2.0,1
1661,"Appartement 3 chambres premier étage, Rodange, Pétange","€ 685,000",Pétange,https://www.immotop.lu/annonces/469245/,No Stress Immobilière,"Appartement 3 chambres premier étage, Rodange, Pétange",685000.0,Appartement,3.0,75.0,1.0,1
1662,"Maison individuelle 18, rue de Thionville, Grevenmacher, Grevenmacher","€ 890,000",Grevenmacher,https://www.immotop.lu/annonces/328837/,NewImmoservice S.à r.l.,"Maison individuelle 18, rue de Thionville, Grevenmacher, Grevenmacher",890000.0,Maison individuelle,2.0,132.0,2.0,
1663,"Appartement 2 chambres deuxième étage, Belvaux, Sanem","€ 590,000",Sanem,https://www.immotop.lu/annonces/514755/,ONUD,"Appartement 2 chambres deuxième étage, Belvaux, Sanem",590000.0,Appartement,2.0,95.0,1.0,2
1664,"Appartement 1 chambre neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster","€ 815,299",Junglinster,https://www.immotop.lu/annonces/252565/,WK Immo Promotions,"Appartement 1 chambre neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster",815299.0,Appartement,1.0,78.0,1.0,1
1665,"Appartement 3 chambres neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster","€ 1,348,000",Junglinster,https://www.immotop.lu/annonces/252547/,WK Immo Promotions,"Appartement 3 chambres neuf, premier étage, Junglinster, Graulinster, Blumenthal, Junglinster",1348000.0,Appartement,3.0,130.0,1.0,1
1666,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange","€ 498,000",Differdange,https://www.immotop.lu/annonces/180035/,Mercurius Immobilière - Manuela Pulcinelli,"Appartement 2 chambres troisième étage, Differdange, Lasauvage, Differdange",498000.0,Appartement,2.0,66.0,1.0,3
1667,"Maison individuelle An der Gewan, Feulen, Niederfeulen, Feulen","€ 1,159,000",Feulen,https://www.immotop.lu/annonces/409947/,Immo Kalac,"Maison individuelle An der Gewan, Feulen, Niederfeulen, Feulen",1159000.0,Maison individuelle,3.0,185.0,3.0,
1668,"Maison individuelle rue jean Marx, Mamer, Mamer","€ 1,632,562",Mamer,https://www.immotop.lu/annonces/374107/,Schwabenhaus Info-Center Schengen,"Maison individuelle rue jean Marx, Mamer, Mamer",1632562.0,Maison individuelle,4.0,257.0,2.0,
1669,"Maison individuelle rue jean Marx, Mamer, Mamer","€ 1,696,493",Mamer,https://www.immotop.lu/annonces/373871/,Schwabenhaus Info-Center Schengen,"Maison individuelle rue jean Marx, Mamer, Mamer",1696493.0,Maison individuelle,4.0,227.0,2.0,
1670,"Maison individuelle 206 m², neuve, Itzig, Hesperange","€ 1,634,639",Hesperange,https://www.immotop.lu/annonces/274857/,Agence Millebierg,"Maison individuelle 206 m², neuve, Itzig, Hesperange",1634639.0,Maison individuelle,4.0,206.0,2.0,
1671,"Penthouse neuf, 95 m², Itzig, Hesperange","€ 967,312",Hesperange,https://www.immotop.lu/annonces/273725/,Agence Millebierg,"Penthouse neuf, 95 m², Itzig, Hesperange",967312.0,Penthouse,2.0,95.0,1.0,2
1672,"Appartement 3 chambres neuf, premier étage, Kleinbettingen, Steinfort","€ 884,336",Steinfort,https://www.immotop.lu/annonces/458353/,Agence Millebierg,"Appartement 3 chambres neuf, premier étage, Kleinbettingen, Steinfort",884336.0,Appartement,3.0,111.0,1.0,1
1673,"Appartement 3 chambres premier étage, Koerich, Koerich","€ 871,600",Koerich,https://www.immotop.lu/annonces/407487/,Agence Millebierg,"Appartement 3 chambres premier étage, Koerich, Koerich",871600.0,Appartement,3.0,120.0,1.0,1
1674,"Penthouse 170 m², Koerich, Koerich","€ 1,167,695",Koerich,https://www.immotop.lu/annonces/392625/,Agence Millebierg,"Penthouse 170 m², Koerich, Koerich",1167695.0,Penthouse,3.0,170.0,2.0,2
1675,"Maison jumelée / mitoyenne 160 m², Belvaux, Sanem","€ 1,345,000",Sanem,https://www.immotop.lu/annonces/458911/,LINQ Immobilier,"Maison jumelée / mitoyenne 160 m², Belvaux, Sanem",1345000.0,Maison jumelée / mitoyenne,3.0,160.0,3.0,
1676,"Maison jumelée / mitoyenne 200 m², Oberkorn, Differdange","€ 1,350,000",Differdange,https://www.immotop.lu/annonces/458691/,LINQ Immobilier,"Maison jumelée / mitoyenne 200 m², Oberkorn, Differdange",1350000.0,Maison jumelée / mitoyenne,5.0,200.0,3.0,
1677,"Penthouse rue weiler, Roeser, Roeser","€ 505,000",Roeser,https://www.immotop.lu/annonces/404139/,AXHOME immo,"Penthouse rue weiler, Roeser, Roeser",505000.0,Penthouse,1.0,69.0,1.0,2
1678,"Maison individuelle 140 m², Gasperich, Luxembourg","€ 1,190,000",Luxembourg,https://www.immotop.lu/annonces/430039/,MATTONA Sarl,"Maison individuelle 140 m², Gasperich, Luxembourg",1190000.0,Maison individuelle,4.0,140.0,1.0,
1679,"Appartement 2 chambres neuf, rez-de-chaussée, Nospelt, Kehlen","€ 890,000",Kehlen,https://www.immotop.lu/annonces/19069/,MATTONA Sarl,"Appartement 2 chambres neuf, rez-de-chaussée, Nospelt, Kehlen",890000.0,Appartement,2.0,93.0,1.0,T
1680,"Appartement 1 chambre à rénover, premier étage, Hesperange, Howald, Hesperange","€ 640,000",Hesperange,https://www.immotop.lu/annonces/462757/,Bureau Immobilier Léa Kappweiler s.àr.l.,"Appartement 1 chambre à rénover, premier étage, Hesperange, Howald, Hesperange",640000.0,Appartement,1.0,50.0,1.0,1
1681,"Maison individuelle 300 m², Dudelange, Dudelange","€ 1,547,000",Dudelange,https://www.immotop.lu/annonces/462229/,SIGO,"Maison individuelle 300 m², Dudelange, Dudelange",1547000.0,Maison individuelle,,300.0,,
1682,"Maison individuelle 120 m², Oberkorn, Differdange","€ 750,000",Differdange,https://www.immotop.lu/annonces/403215/,No Stress Immobilière,"Maison individuelle 120 m², Oberkorn, Differdange",750000.0,Maison individuelle,4.0,120.0,2.0,
1683,"Appartement 2 chambres excellent état, rez-de-chaussée, Rumelange, Rumelange","€ 589,000",Rumelange,https://www.immotop.lu/annonces/345321/,Argamo immobilière,"Appartement 2 chambres excellent état, rez-de-chaussée, Rumelange, Rumelange",589000.0,Appartement,2.0,95.0,2.0,T
1684,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange","€ 850,000",Pétange,https://www.immotop.lu/annonces/441083/,No Stress Immobilière,"Appartement 2 chambres neuf, rez-de-chaussée, Pétange, Pétange",850000.0,Appartement,2.0,89.0,,T
1685,"Appartement 2 chambres rez-de-chaussée, Eischen, Gaichel, Habscht","€ 719,000",Habscht,https://www.immotop.lu/annonces/159739/,MOVILLIAT Construction SA,"Appartement 2 chambres rez-de-chaussée, Eischen, Gaichel, Habscht",719000.0,Appartement,2.0,65.0,2.0,T
1686,"Maison individuelle 285 m², neuve, Sanem, Sanem","€ 1,154,085",Sanem,https://www.immotop.lu/annonces/196471/,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1154085.0,Maison individuelle,3.0,285.0,2.0,
1687,"Appartement 3 chambres rez-de-chaussée, Differdange, Lasauvage, Differdange","€ 570,000",Differdange,https://www.immotop.lu/annonces/447957/,MP Partners SARL,"Appartement 3 chambres rez-de-chaussée, Differdange, Lasauvage, Differdange",570000.0,Appartement,3.0,99.0,1.0,T
1688,"Appartement 2 chambres premier étage, Niederkorn, Differdange","€ 560,000",Differdange,https://www.immotop.lu/annonces/440539/,Cimm Immobilier Luxembourg,"Appartement 2 chambres premier étage, Niederkorn, Differdange",560000.0,Appartement,2.0,79.0,1.0,1
1689,"Maison individuelle Cité Maeschgaart, Goesdorf, Goesdorf","€ 789,000",Goesdorf,https://www.immotop.lu/annonces/442133/,Home Project,"Maison individuelle Cité Maeschgaart, Goesdorf, Goesdorf",789000.0,Maison individuelle,3.0,160.0,1.0,
1690,"Appartement 1 chambre neuf, deuxième étage, Echternach, Echternach","€ 469,734",Echternach,https://www.immotop.lu/annonces/209757/,MH PARTNERS Sàrl,"Appartement 1 chambre neuf, deuxième étage, Echternach, Echternach",469734.0,Appartement,1.0,68.0,,2
1691,"Maison individuelle 160 m², Weimerskirch, Luxembourg","€ 1,680,000",Luxembourg,https://www.immotop.lu/annonces/441893/,MH PARTNERS Sàrl,"Maison individuelle 160 m², Weimerskirch, Luxembourg",1680000.0,Maison individuelle,3.0,160.0,,
1692,"Maison jumelée / mitoyenne 130 m², excellent état, Dudelange, Dudelange","€ 995,000",Dudelange,https://www.immotop.lu/annonces/441501/,B.M. Building Management S.A.,"Maison jumelée / mitoyenne 130 m², excellent état, Dudelange, Dudelange",995000.0,Maison jumelée / mitoyenne,3.0,130.0,1.0,
1693,"Appartement 1 chambre excellent état, rez-de-chaussée, Ettelbrück, Ettelbruck","€ 420,000",Ettelbruck,https://www.immotop.lu/annonces/440663/,YOUR HOME IMMO S.AR.L.-S,"Appartement 1 chambre excellent état, rez-de-chaussée, Ettelbrück, Ettelbruck",420000.0,Appartement,1.0,41.0,2.0,T
1694,"Appartement 2 chambres rez-de-chaussée, Merl, Luxembourg","€ 1,395,000",Luxembourg,https://www.immotop.lu/annonces/446515/,ISABELLA COLTAN REAL ESTATE,"Appartement 2 chambres rez-de-chaussée, Merl, Luxembourg",1395000.0,Appartement,2.0,110.0,1.0,T
1695,"Penthouse 216 m² avec terrasse, Leudelange, Leudelange","€ 1,490,000",Leudelange,https://www.immotop.lu/annonces/437717/,ISABELLA COLTAN REAL ESTATE,"Penthouse 216 m² avec terrasse, Leudelange, Leudelange",1490000.0,Penthouse,3.0,216.0,2.0,T
1696,"Maison individuelle 252 m², Bonnevoie-Verlorenkost, Luxembourg","€ 1,950,000",Luxembourg,https://www.immotop.lu/annonces/439451/,ISABELLA COLTAN REAL ESTATE,"Maison individuelle 252 m², Bonnevoie-Verlorenkost, Luxembourg",1950000.0,Maison individuelle,3.0,252.0,1.0,
1697,"Maison individuelle 294 m², Fingig, Käerjeng","€ 1,950,000",Käerjeng,https://www.immotop.lu/annonces/436555/,ISABELLA COLTAN REAL ESTATE,"Maison individuelle 294 m², Fingig, Käerjeng",1950000.0,Maison individuelle,4.0,294.0,2.0,
1698,"Maison individuelle 374 m², Echternach, Echternach","€ 1,750,000",Echternach,https://www.immotop.lu/annonces/435589/,Immo Zeimes S.à r.l,"Maison individuelle 374 m², Echternach, Echternach",1750000.0,Maison individuelle,4.0,374.0,3.0,
1699,"Appartement 2 chambres premier étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,090,000",Mondorf-les-Bains,https://www.immotop.lu/annonces/403177/,MIM FEITLER Immobilière sàrl,"Appartement 2 chambres premier étage, Mondorf-les-Bains, Mondorf-les-Bains",1090000.0,Appartement,2.0,94.0,1.0,1
1700,"Villa indépendante 262 m², Berchem, Roeser","€ 2,175,000",Roeser,https://www.immotop.lu/annonces/161967/,MIM FEITLER Immobilière sàrl,"Villa indépendante 262 m², Berchem, Roeser",2175000.0,Villa indépendante,5.0,262.0,1.0,
1701,"Villa indépendante 500 m², Oberanven, Rameldange, Hostert, Niederanven","€ 4,200,000",Niederanven,https://www.immotop.lu/annonces/162085/,MIM FEITLER Immobilière sàrl,"Villa indépendante 500 m², Oberanven, Rameldange, Hostert, Niederanven",4200000.0,Villa indépendante,5.0,500.0,1.0,
1702,"Maison individuelle 200 m², Hobscheid, Habscht","€ 1,395,000",Habscht,https://www.immotop.lu/annonces/366229/,IMMO NATIONAL,"Maison individuelle 200 m², Hobscheid, Habscht",1395000.0,Maison individuelle,,200.0,,
1703,"Appartement 2 chambres premier étage, Bous, Bous","€ 748,950",Bous,https://www.immotop.lu/annonces/412167/,MP Partners SARL,"Appartement 2 chambres premier étage, Bous, Bous",748950.0,Appartement,2.0,93.0,1.0,1
1704,"Appartement 1 chambre 140, rue des Sources, Weimerskirch, Luxembourg","€ 658,363",Luxembourg,https://www.immotop.lu/annonces/198389/,WEMULUX S.A.,"Appartement 1 chambre 140, rue des Sources, Weimerskirch, Luxembourg",658363.0,Appartement,1.0,56.0,2.0,3
1705,"Appartement 1 chambre 138, rue des Sources, Weimerskirch, Luxembourg","€ 675,714",Luxembourg,https://www.immotop.lu/annonces/195657/,WEMULUX S.A.,"Appartement 1 chambre 138, rue des Sources, Weimerskirch, Luxembourg",675714.0,Appartement,1.0,53.0,2.0,2
1706,"Appartement 1 chambre 138, rue des Sources, Weimerskirch, Luxembourg","€ 682,424",Luxembourg,https://www.immotop.lu/annonces/197179/,WEMULUX S.A.,"Appartement 1 chambre 138, rue des Sources, Weimerskirch, Luxembourg",682424.0,Appartement,1.0,52.0,1.0,1
1707,"Maison individuelle 237 m², Eschdorf, Hierheck, Esch-sur-Sûre","€ 1,099,000",Esch-sur-Sûre,https://www.immotop.lu/annonces/412189/,Immo Kalac,"Maison individuelle 237 m², Eschdorf, Hierheck, Esch-sur-Sûre",1099000.0,Maison individuelle,4.0,237.0,3.0,
1708,"Appartement 1 chambre excellent état, troisième étage, Dudelange, Dudelange","€ 598,000",Dudelange,https://www.immotop.lu/annonces/409331/,B.M. Building Management S.A.,"Appartement 1 chambre excellent état, troisième étage, Dudelange, Dudelange",598000.0,Appartement,1.0,75.0,1.0,3
1709,"Appartement 3 chambres neuf, premier étage, Hautcharage, Käerjeng","€ 1,050,000",Käerjeng,https://www.immotop.lu/annonces/402645/,BIS-I-Prom SARL,"Appartement 3 chambres neuf, premier étage, Hautcharage, Käerjeng",1050000.0,Appartement,3.0,121.0,1.0,1
1710,"Ferme 18, Duerfstrooss, Merkholtz, Kiischpelt","€ 890,000",Kiischpelt,https://www.immotop.lu/annonces/397399/,Bureau Immobilier Walers,"Ferme 18, Duerfstrooss, Merkholtz, Kiischpelt",890000.0,Ferme,5.0,300.0,1.0,
